n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,375317,353608,0,1.0,0.375317,0,2.0558458630112
3,x,5,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,375483,0,0,1.0,0.375483,0,2.103252801054623
3,x,3,"['z', 'x', 'x']",0.1,normal,anqi,0,1000000,264209,101861,0,0,0.264209,0.38553190845126395,0,25.255115294014104
3,x,3,"['z', 'x', 'x']",0.1,normal,val,0,1000000,264209,101808,124206,0,0.264209,0.38533130968286466,0,25.800057190994266
3,x,3,"['z', 'x', 'x']",0.05,normal,val,0,1000000,348544,58934,83751,0,0.348544,0.16908625596768267,0,24.27762409002753
3,x,3,"['z', 'x', 'x']",0.05,normal,anqi,0,1000000,348544,58834,0,0,0.348544,0.16879934814542785,0,25.166664086049423
3,x,5,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,198194,249889,0,1.0,0.19819399999999998,0,1.928494972991757
3,x,5,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,197626,0,0,1.0,0.19762599999999997,0,2.0569296440226026
3,x,2,"['x', 'x', 'x']",0.1,normal,val,0,1000000,38184,13958,17138,0,0.038184,0.36554577833647606,0,52.225097295013256
3,x,4,"['x', 'z', 'x']",0.1,normal,val,0,1000000,142899,70911,126420,0,0.142899,0.496231604139987,0,57.70642725296784
3,x,3,"['z', 'x', 'x']",0.01,normal,val,0,1000000,740502,5520,10197,0,0.740502,0.00745440255394314,0,3.945134617970325
3,x,2,"['x', 'x', 'x']",0.01,normal,val,0,1000000,606011,1973,3790,0,0.606011,0.003255716480393911,0,19.094132166006602
3,x,2,"['x', 'x', 'x']",0.01,normal,anqi,0,1000000,606011,2019,0,0,0.606011,0.0033316226933174375,0,19.826580882945564
3,x,5,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,16079,28874,0,1.0,0.016078999999999954,0,1.8089873439748771
3,x,2,"['x', 'x', 'x']",0.05,normal,anqi,0,1000000,105755,10196,0,0,0.105755,0.09641151718594865,0,71.38779788999818
3,x,3,"['z', 'x', 'x']",0.01,normal,anqi,0,1000000,740502,5456,0,0,0.740502,0.007367974698245239,0,11.292322790017352
