n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.1,normal,anqi,0,100000,100000,37870,0,0,1.0,0.37870000000000004,0,0.5166838279692456
3,x,5,"['z', 'z', 'x']",0.1,normal,val,0,100000,100000,37808,35370,0,1.0,0.37807999999999997,0,1.2393311710329726
3,x,6,"['x', 'x', 'z']",0.1,normal,val,0,100000,13284,6516,9848,0,0.13284,0.4905149051490515,0,6.719864338985644
3,x,7,"['z', 'x', 'z']",0.1,normal,val,0,100000,28611,13926,14267,0,0.28611,0.4867358708189158,0,6.5586670730262995
3,x,6,"['x', 'x', 'z']",0.1,normal,anqi,0,100000,13284,6503,0,0,0.13284,0.48953628425173146,0,11.431882734992541
3,x,3,"['z', 'x', 'x']",0.1,normal,anqi,0,100000,26304,10021,0,0,0.26304,0.3809686739659367,0,11.513457245018799
3,x,2,"['x', 'x', 'x']",0.05,normal,anqi,0,100000,10705,1042,0,0,0.10705,0.097337692666978,0,5.537551262998022
3,x,3,"['z', 'x', 'x']",0.1,normal,val,0,100000,26304,10081,12128,0,0.26304,0.3832496958637469,0,13.780050011991989
3,x,2,"['x', 'x', 'x']",0.1,normal,val,0,100000,3744,1364,1693,0,0.03744,0.36431623931623935,0,15.228006294986699
3,x,2,"['x', 'x', 'x']",0.1,normal,anqi,0,100000,3744,1370,0,0,0.03744,0.36591880341880345,0,15.310041290998925
3,x,7,"['z', 'x', 'z']",0.1,normal,anqi,0,100000,28611,13944,0,0,0.28611,0.4873649994757261,0,14.46283140196465
3,x,3,"['z', 'x', 'x']",0.05,normal,val,0,100000,34716,5918,8379,0,0.34716,0.17046894803548795,0,4.621309998969082
3,x,4,"['x', 'z', 'x']",0.1,normal,anqi,0,100000,14459,7046,0,0,0.14459,0.48730894252714574,0,16.88431253004819
3,x,4,"['x', 'z', 'x']",0.1,normal,val,0,100000,14459,7168,12791,0,0.14459,0.4957465938169998,0,16.98275616602041
3,x,5,"['z', 'z', 'x']",0.05,normal,anqi,0,100000,100000,19909,0,0,1.0,0.19909,0,1.7772227320238017
3,x,5,"['z', 'z', 'x']",0.05,normal,val,0,100000,100000,19925,25110,0,1.0,0.19925000000000004,0,1.9921605590498075
3,x,2,"['x', 'x', 'x']",0.05,normal,val,0,100000,10705,1021,1530,0,0.10705,0.09537599252685658,0,12.172440631024074
3,x,3,"['z', 'x', 'x']",0.1,m1,val,0,100000,29213,9228,12653,0,0.29213,0.3158867627426146,0,0.5214179980102926
3,x,3,"['z', 'x', 'x']",0.1,m1,anqi,0,100000,29213,2901,0,0,0.29213,0.09930510389210279,0,0.5054736990132369
3,x,3,"['z', 'x', 'x']",0.05,normal,anqi,0,100000,34716,5959,0,0,0.34716,0.1716499596727734,0,9.489895348029677
3,x,2,"['x', 'x', 'x']",0.1,m1,anqi,0,100000,4739,451,0,0,0.04739,0.09516775691074064,0,8.789538017008454
3,x,5,"['z', 'z', 'x']",0.1,m1,val,0,100000,100000,28466,31309,0,1.0,0.28466,0,0.040953546995297074
3,x,5,"['z', 'z', 'x']",0.1,m1,anqi,0,100000,100000,12811,0,0,1.0,0.12810999999999995,0,0.040423001046292484
3,x,4,"['x', 'z', 'x']",0.1,m1,val,0,100000,16117,7899,14184,0,0.16117,0.4901036172985047,0,6.696497939992696
3,x,2,"['x', 'x', 'x']",0.1,m1,val,0,100000,4739,1410,1919,0,0.04739,0.29753112470985443,0,10.795164807001129
3,x,7,"['z', 'x', 'z']",0.1,m1,val,0,100000,32375,15258,16069,0,0.32375,0.47128957528957527,0,1.3889708839706145
3,x,6,"['x', 'x', 'z']",0.1,m1,val,0,100000,14862,7144,10936,0,0.14862,0.480689005517427,0,4.15892461000476
3,x,4,"['x', 'z', 'x']",0.05,normal,val,0,100000,20940,9064,15153,0,0.2094,0.4328557784145177,0,18.943267880997155
3,x,4,"['x', 'z', 'x']",0.05,normal,anqi,0,100000,20940,9016,0,0,0.2094,0.4305635148042025,0,18.260838667978533
3,x,7,"['z', 'x', 'z']",0.1,m1,anqi,0,100000,32375,7223,0,0,0.32375,0.22310424710424714,0,1.3797053369926289
3,x,6,"['x', 'x', 'z']",0.1,m1,anqi,0,100000,14862,1676,0,0,0.14862,0.11277082492262147,0,4.197126612998545
3,x,4,"['x', 'z', 'x']",0.1,m1,anqi,0,100000,16117,807,0,0,0.16117,0.050071353229509175,0,12.069537331990432
3,x,3,"['z', 'x', 'x']",0.05,m1,anqi,0,100000,42470,1010,0,0,0.4247,0.023781492818460093,0,1.4006381210056134
