n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,375350,354276,0,1.0,0.37534999999999996,0,1.5823501900304109
3,x,5,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,375405,0,0,1.0,0.375405,0,1.6118316600332037
3,x,3,"['z', 'x', 'x']",0.1,normal,anqi,0,1000000,264196,102242,0,0,0.264196,0.3869929900528396,0,20.430936165968888
3,x,3,"['z', 'x', 'x']",0.1,normal,val,0,1000000,264196,102294,124575,0,0.264196,0.38718981362321914,0,20.722598668013234
3,x,3,"['z', 'x', 'x']",0.05,normal,anqi,0,1000000,349374,58920,0,0,0.349374,0.16864448985900493,0,19.924890185007825
3,x,3,"['z', 'x', 'x']",0.05,normal,val,0,1000000,349374,59010,83837,0,0.349374,0.16890209345858598,0,20.219972477003466
3,x,2,"['x', 'x', 'x']",0.05,normal,val,0,1000000,106512,10370,15736,0,0.106512,0.09735992188673581,0,28.4304351650062
3,x,5,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,199163,250496,0,1.0,0.19916299999999998,0,1.6776176189887337
3,x,5,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,199003,0,0,1.0,0.19900300000000004,0,1.7588818530202843
3,x,2,"['x', 'x', 'x']",0.01,normal,val,0,1000000,604806,1940,3763,0,0.604806,0.00320764013584518,0,6.163956943026278
3,x,3,"['z', 'x', 'x']",0.01,normal,val,0,1000000,739713,5696,10469,0,0.739713,0.007700283758701021,0,9.684801584982779
3,x,4,"['x', 'z', 'x']",0.1,normal,anqi,0,1000000,142734,70803,0,0,0.142734,0.49604859388793143,0,48.1238842770108
3,x,3,"['z', 'x', 'x']",0.01,normal,anqi,0,1000000,739713,5704,0,0,0.739713,0.007711098763980129,0,10.138777685002424
3,x,2,"['x', 'x', 'x']",0.01,normal,anqi,0,1000000,604806,1982,0,0,0.604806,0.003277083891363497,0,17.69576018798398
3,x,5,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,16151,29122,0,1.0,0.016151000000000026,0,1.7482008030056022
3,x,5,"['z', 'z', 'x']",0.01,normal,anqi,0,1000000,1000000,16141,0,0,1.0,0.01614099999999996,0,1.7196529009961523
3,x,4,"['x', 'z', 'x']",0.01,normal,anqi,0,1000000,599938,63155,0,0,0.599938,0.10526921115181898,0,17.72482977301115
3,x,2,"['x', 'x', 'x']",0.005,normal,val,0,1000000,776988,626,1239,0,0.776988,0.0008056752485238183,0,7.1971391619881615
3,x,2,"['x', 'x', 'x']",0.1,normal,anqi,0,1000000,37687,13760,0,0,0.037687,0.3651126383102927,0,71.57469534000847
3,x,2,"['x', 'x', 'x']",0.005,normal,anqi,0,1000000,776988,580,0,0,0.776988,0.0007464722749901398,0,9.313614307960961
3,x,3,"['z', 'x', 'x']",0.005,normal,val,0,1000000,854844,1578,3043,0,0.854844,0.0018459508401532654,0,2.347943569009658
3,x,3,"['z', 'x', 'x']",0.005,normal,anqi,0,1000000,854844,1555,0,0,0.854844,0.0018190453462854084,0,2.4177347740042023
3,x,5,"['z', 'z', 'x']",0.005,normal,val,0,1000000,1000000,4450,8446,0,1.0,0.004449999999999954,0,0.5221698569948785
3,x,5,"['z', 'z', 'x']",0.005,normal,anqi,0,1000000,1000000,4419,0,0,1.0,0.004418999999999951,0,0.5514034330262803
3,x,2,"['x', 'x', 'x']",0.0001,normal,val,0,1000000,994896,0,0,0,0.994896,0.0,0,0.48749340197537094
3,x,2,"['x', 'x', 'x']",0.0001,normal,anqi,0,1000000,994896,0,0,0,0.994896,0.0,0,1.3248677979572676
3,x,3,"['z', 'x', 'x']",0.0001,normal,val,0,1000000,996766,2,3,0,0.996766,2.0064889854065626e-06,0,0.44130388303892687
3,x,3,"['z', 'x', 'x']",0.0001,normal,anqi,0,1000000,996766,2,0,0,0.996766,2.0064889854065626e-06,0,0.46835820301203057
3,x,2,"['x', 'x', 'x']",0.05,normal,anqi,0,1000000,106512,10275,0,0,0.106512,0.09646800360522756,0,85.93441934103612
3,x,4,"['x', 'z', 'x']",0.0001,normal,val,0,1000000,994185,901,1796,0,0.994185,0.0009062699598163526,0,1.3995064449845813
3,x,4,"['x', 'z', 'x']",0.0001,normal,anqi,0,1000000,994185,910,0,0,0.994185,0.0009153226009244175,0,1.4200494880205952
3,x,5,"['z', 'z', 'x']",0.0001,normal,val,0,1000000,1000000,4,7,0,1.0,4.000000000004e-06,0,0.5769255919731222
3,x,5,"['z', 'z', 'x']",0.0001,normal,anqi,0,1000000,1000000,2,0,0,1.0,1.999999999946489e-06,0,0.6167137460433878
3,x,4,"['x', 'z', 'x']",0.005,normal,val,0,1000000,763239,37529,71064,0,0.763239,0.049170705375380486,0,18.598521829990204
3,x,3,"['z', 'x', 'x']",0.1,m1,val,0,1000000,295029,92684,127651,0,0.295029,0.31415216809195023,0,1.6690051479963586
3,x,2,"['x', 'x', 'x']",0.1,m1,val,0,1000000,47674,14038,19425,0,0.047674,0.2944581952426899,0,5.58392087899847
3,x,3,"['z', 'x', 'x']",0.1,m1,anqi,0,1000000,295029,28858,0,0,0.295029,0.09781411318887301,0,0.5740847210399806
3,x,4,"['x', 'z', 'x']",0.01,normal,val,0,1000000,599938,63045,114568,0,0.599938,0.10508585887208344,0,51.470522047020495
3,x,5,"['z', 'z', 'x']",0.1,m1,val,0,1000000,1000000,287102,313783,0,1.0,0.28710199999999997,0,0.04867236997233704
3,x,5,"['z', 'z', 'x']",0.1,m1,anqi,0,1000000,1000000,130210,0,0,1.0,0.13021000000000005,0,0.12838688399642706
3,x,4,"['x', 'z', 'x']",0.1,m1,anqi,0,1000000,160966,7648,0,0,0.160966,0.0475131394207472,0,5.90329212899087
3,x,4,"['x', 'z', 'x']",0.1,m1,val,0,1000000,160966,78660,142023,0,0.160966,0.48867462693985064,0,6.478093591984361
