n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,z,0.005,normal,0,100000,100000,406,781,0,1.0,0.0040599999999999525,0,0.27124459100014064
3,x,5,z,0.005,normal,0,100000,100000,406,781,0,1.0,0.0040599999999999525,0,0.27124459100014064
3,x,5,x,0.005,normal,0,100000,100000,406,781,0,1.0,0.0040599999999999525,0,0.27124459100014064
3,x,5,z,0.01,normal,0,100000,100000,1624,2899,0,1.0,0.016240000000000032,0,1.1294844599979115
3,x,5,z,0.01,normal,0,100000,100000,1624,2899,0,1.0,0.016240000000000032,0,1.1294844599979115
3,x,5,x,0.01,normal,0,100000,100000,1624,2899,0,1.0,0.016240000000000032,0,1.1294844599979115
3,x,3,z,0.005,normal,0,100000,85608,142,270,0,0.85608,0.001658723483786595,0,2.1483767180034192
3,x,3,x,0.005,normal,0,100000,85608,142,270,0,0.85608,0.001658723483786595,0,2.1483767180034192
3,x,3,x,0.005,normal,0,100000,85608,142,270,0,0.85608,0.001658723483786595,0,2.1483767180034192
3,x,2,x,0.005,normal,0,100000,77588,56,111,0,0.77588,0.0007217610970768895,0,2.6235206269993796
3,x,2,x,0.005,normal,0,100000,77588,56,111,0,0.77588,0.0007217610970768895,0,2.6235206269993796
3,x,2,x,0.005,normal,0,100000,77588,56,111,0,0.77588,0.0007217610970768895,0,2.6235206269993796
3,x,4,x,0.005,normal,0,100000,76403,3719,7048,0,0.76403,0.04867609910605608,0,2.8400863370043226
3,x,4,z,0.005,normal,0,100000,76403,3719,7048,0,0.76403,0.04867609910605608,0,2.8400863370043226
3,x,4,x,0.005,normal,0,100000,76403,3719,7048,0,0.76403,0.04867609910605608,0,2.8400863370043226
3,x,3,z,0.01,normal,0,100000,73924,566,1062,0,0.73924,0.0076565120935014885,0,3.4229549240044435
3,x,3,x,0.01,normal,0,100000,73924,566,1062,0,0.73924,0.0076565120935014885,0,3.4229549240044435
3,x,3,x,0.01,normal,0,100000,73924,566,1062,0,0.73924,0.0076565120935014885,0,3.4229549240044435
3,x,2,x,0.001,normal,0,100000,95106,2,4,0,0.95106,2.102916745527761e-05,0,1.1317182459970354
3,x,2,x,0.001,normal,0,100000,95106,2,4,0,0.95106,2.102916745527761e-05,0,1.1317182459970354
3,x,2,x,0.001,normal,0,100000,95106,2,4,0,0.95106,2.102916745527761e-05,0,1.1317182459970354
3,x,4,x,0.001,normal,0,100000,94549,890,1761,0,0.94549,0.009413108546891036,0,1.2030244919951656
3,x,4,z,0.001,normal,0,100000,94549,890,1761,0,0.94549,0.009413108546891036,0,1.2030244919951656
3,x,4,x,0.001,normal,0,100000,94549,890,1761,0,0.94549,0.009413108546891036,0,1.2030244919951656
3,x,3,z,0.001,normal,0,100000,96896,4,9,0,0.96896,4.1281373844070934e-05,0,1.1321015459980117
3,x,3,x,0.001,normal,0,100000,96896,4,9,0,0.96896,4.1281373844070934e-05,0,1.1321015459980117
3,x,3,x,0.001,normal,0,100000,96896,4,9,0,0.96896,4.1281373844070934e-05,0,1.1321015459980117
3,x,5,z,0.001,normal,0,100000,100000,15,30,0,1.0,0.00014999999999998348,0,0.5153926570055773
3,x,5,z,0.001,normal,0,100000,100000,15,30,0,1.0,0.00014999999999998348,0,0.5153926570055773
3,x,5,x,0.001,normal,0,100000,100000,15,30,0,1.0,0.00014999999999998348,0,0.5153926570055773
3,x,2,x,0.01,normal,0,100000,60470,184,360,0,0.6047,0.0030428311559450583,0,4.388018238001678
3,x,2,x,0.01,normal,0,100000,60470,184,360,0,0.6047,0.0030428311559450583,0,4.388018238001678
3,x,2,x,0.01,normal,0,100000,60470,184,360,0,0.6047,0.0030428311559450583,0,4.388018238001678
3,x,6,x,0.005,normal,0,100000,76242,3782,7290,0,0.76242,0.04960520448047012,0,4.644977102005214
3,x,6,x,0.005,normal,0,100000,76242,3782,7290,0,0.76242,0.04960520448047012,0,4.644977102005214
3,x,6,z,0.005,normal,0,100000,76242,3782,7290,0,0.76242,0.04960520448047012,0,4.644977102005214
3,x,5,z,0.0005,normal,0,100000,100000,4,7,0,1.0,4.0000000000040004e-05,0,0.14711172100214753
3,x,5,z,0.0005,normal,0,100000,100000,4,7,0,1.0,4.0000000000040004e-05,0,0.14711172100214753
3,x,5,x,0.0005,normal,0,100000,100000,4,7,0,1.0,4.0000000000040004e-05,0,0.14711172100214753
3,x,3,z,0.0005,normal,0,100000,98388,2,5,0,0.98388,2.032768223769743e-05,0,0.7391752430048655
3,x,3,x,0.0005,normal,0,100000,98388,2,5,0,0.98388,2.032768223769743e-05,0,0.7391752430048655
3,x,3,x,0.0005,normal,0,100000,98388,2,5,0,0.98388,2.032768223769743e-05,0,0.7391752430048655
3,x,2,x,0.0005,normal,0,100000,97485,0,0,0,0.97485,0.0,0,0.7479165089971502
3,x,2,x,0.0005,normal,0,100000,97485,0,0,0,0.97485,0.0,0,0.7479165089971502
3,x,2,x,0.0005,normal,0,100000,97485,0,0,0,0.97485,0.0,0,0.7479165089971502
3,x,7,z,0.001,normal,0,100000,97635,1550,3042,0,0.97635,0.015875454498898933,0,1.3201864889997523
