n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,z,4,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,113596,0,0,1.0,0.11359600000000003,0,0.6944500479730777
3,z,4,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,263330,299468,0,1.0,0.26332999999999995,0,1.8613931679865345
3,z,4,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,109892,160443,0,1.0,0.10989199999999999,0,0.6863294380018488
3,z,4,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,29671,0,0,1.0,0.029671000000000003,0,1.6014470960362814
3,z,6,"['z', 'x', 'z']",0.1,normal,val,0,1000000,285453,77054,97827,0,0.285453,0.26993585634062345,0,8.358451758045703
3,z,6,"['z', 'x', 'z']",0.05,normal,val,0,1000000,408334,34600,52364,0,0.408334,0.08473455553541953,0,6.6181608249899
3,z,6,"['z', 'x', 'z']",0.1,normal,anqi,0,1000000,285453,28140,0,0,0.285453,0.09858015154859123,0,20.798697913007345
3,z,6,"['z', 'x', 'z']",0.05,normal,anqi,0,1000000,408334,8418,0,0,0.408334,0.020615476546160694,0,17.692316094995476
3,z,7,"['x', 'z', 'z']",0.05,normal,val,0,1000000,164963,6236,10084,0,0.164963,0.03780241629941261,0,20.29454125603661
3,z,4,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,6886,12867,0,1.0,0.006885999999999948,0,0.5094814670155756
3,z,7,"['x', 'z', 'z']",0.05,normal,anqi,0,1000000,164963,1194,0,0,0.164963,0.007237986700047938,0,20.53390102699632
3,z,4,"['z', 'z', 'x']",0.01,normal,anqi,0,1000000,1000000,453,0,0,1.0,0.0004530000000000367,0,0.5164891839958727
3,z,6,"['z', 'x', 'z']",0.01,normal,val,0,1000000,792578,2462,4655,0,0.792578,0.0031063188733474467,0,2.5185634520021267
3,z,6,"['z', 'x', 'z']",0.01,normal,anqi,0,1000000,792578,135,0,0,0.792578,0.0001703302387904282,0,2.5494329730281606
3,z,7,"['x', 'z', 'z']",0.01,normal,val,0,1000000,680244,740,1441,0,0.680244,0.001087844949753336,0,4.319652275007684
3,z,7,"['x', 'z', 'z']",0.01,normal,anqi,0,1000000,680244,20,0,0,0.680244,2.9401214858171265e-05,0,4.376156212994829
3,z,3,"['x', 'z', 'x']",0.005,normal,val,0,1000000,762800,22676,44001,0,0.7628,0.029727320398531765,0,15.47750639001606
3,z,3,"['x', 'z', 'x']",0.005,normal,anqi,0,1000000,762800,676,0,0,0.7628,0.0008862087047718514,0,15.072967169980984
3,z,4,"['z', 'z', 'x']",0.005,normal,val,0,1000000,1000000,1857,3594,0,1.0,0.0018569999999999975,0,0.3975373720168136
3,z,4,"['z', 'z', 'x']",0.005,normal,anqi,0,1000000,1000000,60,0,0,1.0,5.999999999994898e-05,0,0.40977029100758955
3,z,6,"['z', 'x', 'z']",0.005,normal,val,0,1000000,887671,651,1266,0,0.887671,0.0007333798220287013,0,1.3734512400114909
3,z,6,"['z', 'x', 'z']",0.005,normal,anqi,0,1000000,887671,18,0,0,0.887671,2.0277783097544244e-05,0,1.403154566010926
3,z,7,"['x', 'z', 'z']",0.005,normal,val,0,1000000,824169,232,463,0,0.824169,0.0002814956641173927,0,1.9683329170220532
3,z,7,"['x', 'z', 'z']",0.005,normal,anqi,0,1000000,824169,1,0,0,0.824169,1.2133433797689719e-06,0,2.0163644599961117
3,z,3,"['x', 'z', 'x']",0.0001,normal,val,0,1000000,994206,559,1116,0,0.994206,0.0005622577212368585,0,2.8544409989845008
3,z,3,"['x', 'z', 'x']",0.0001,normal,anqi,0,1000000,994206,1,0,0,0.994206,1.0058277660762727e-06,0,2.708818080020137
3,z,4,"['z', 'z', 'x']",0.0001,normal,val,0,1000000,1000000,2,4,0,1.0,1.999999999946489e-06,0,0.17371514200931415
3,z,4,"['z', 'z', 'x']",0.0001,normal,anqi,0,1000000,1000000,0,0,0,1.0,0.0,0,0.18451438704505563
3,z,6,"['z', 'x', 'z']",0.0001,normal,val,0,1000000,997520,0,0,0,0.99752,0.0,0,0.3156255360227078
3,z,6,"['z', 'x', 'z']",0.0001,normal,anqi,0,1000000,997520,0,0,0,0.99752,0.0,0,0.3403381719836034
3,z,7,"['x', 'z', 'z']",0.0001,normal,val,0,1000000,996045,0,0,0,0.996045,0.0,0,0.33644557901425287
3,z,3,"['x', 'z', 'x']",0.01,normal,val,0,1000000,599742,37571,70630,0,0.599742,0.06264527079977722,0,62.95916866400512
3,z,7,"['x', 'z', 'z']",0.0001,normal,anqi,0,1000000,996045,0,0,0,0.996045,0.0,0,0.9777520869974978
3,z,7,"['x', 'z', 'z']",0.1,normal,anqi,0,1000000,50468,4007,0,0,0.050468,0.07939684552587778,0,92.16083688201616
3,z,4,"['z', 'z', 'x']",0.1,m1,val,0,1000000,1000000,180731,234500,0,1.0,0.18073099999999998,0,0.11099390301387757
3,z,4,"['z', 'z', 'x']",0.1,m1,anqi,0,1000000,1000000,63481,0,0,1.0,0.06348100000000001,0,0.04390108503866941
3,z,3,"['x', 'z', 'x']",0.01,normal,anqi,0,1000000,599742,2256,0,0,0.599742,0.003761617495523062,0,63.660329863021616
3,z,3,"['x', 'z', 'x']",0.1,m1,val,0,1000000,160698,72325,111010,0,0.160698,0.4500678290955705,0,5.374415928032249
3,z,6,"['z', 'x', 'z']",0.1,m1,anqi,0,1000000,320555,18156,0,0,0.320555,0.05663926627255855,0,0.48643969401018694
3,z,6,"['z', 'x', 'z']",0.1,m1,val,0,1000000,320555,65132,93953,0,0.320555,0.20318510084072938,0,1.3215323900221847
3,z,7,"['x', 'z', 'z']",0.1,normal,val,0,1000000,50468,10980,13946,0,0.050468,0.21756360466037883,0,100.27367384399986
3,z,7,"['x', 'z', 'z']",0.1,m1,anqi,0,1000000,65395,3021,0,0,0.065395,0.046196192369447164,0,4.599644780973904
3,z,4,"['z', 'z', 'x']",0.05,m1,val,0,1000000,1000000,64508,102866,0,1.0,0.06450800000000001,0,0.10432361002312973
3,z,3,"['x', 'z', 'x']",0.05,m1,val,0,1000000,257857,76475,128022,0,0.257857,0.2965791116781782,0,4.999156577978283
3,z,4,"['z', 'z', 'x']",0.05,m1,anqi,0,1000000,1000000,13075,0,0,1.0,0.013074999999999948,0,0.04066441103350371
3,z,3,"['x', 'z', 'x']",0.1,m1,anqi,0,1000000,160698,16820,0,0,0.160698,0.10466838417404078,0,13.68308668199461
3,z,6,"['z', 'x', 'z']",0.05,m1,anqi,0,1000000,477558,4504,0,0,0.477558,0.009431315149154629,0,0.4886547669884749
3,z,6,"['z', 'x', 'z']",0.05,m1,val,0,1000000,477558,27250,45493,0,0.477558,0.05706113184157735,0,1.303849624004215
