n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,z,4,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,263785,299158,0,1.0,0.26378500000000005,0,2.2257977909757756
3,z,4,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,114206,0,0,1.0,0.11420600000000003,0,2.2614293840015307
3,z,4,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,109834,160442,0,1.0,0.10983399999999999,0,2.078651693998836
3,z,4,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,29613,0,0,1.0,0.029613,0,2.112133162037935
3,z,6,"['z', 'x', 'z']",0.1,normal,val,0,1000000,284744,76871,97174,0,0.284744,0.2699653021661562,0,10.38670896802796
3,z,6,"['z', 'x', 'z']",0.1,normal,anqi,0,1000000,284744,28284,0,0,0.284744,0.09933132919394261,0,26.790598818974104
3,z,6,"['z', 'x', 'z']",0.05,normal,val,0,1000000,407873,34818,52851,0,0.407873,0.08536480718262796,0,23.08264253800735
3,z,6,"['z', 'x', 'z']",0.05,normal,anqi,0,1000000,407873,8393,0,0,0.407873,0.020577483677517217,0,23.199241630965844
3,z,7,"['x', 'z', 'z']",0.05,normal,val,0,1000000,164233,6224,10002,0,0.164233,0.037897377506347696,0,26.569984116998967
3,z,4,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,6896,12863,0,1.0,0.006896000000000013,0,0.6006417120224796
3,z,4,"['z', 'z', 'x']",0.01,normal,anqi,0,1000000,1000000,465,0,0,1.0,0.0004650000000000487,0,0.6405481380061246
3,z,6,"['z', 'x', 'z']",0.01,normal,val,0,1000000,793288,2469,4686,0,0.793288,0.0031123627232479967,0,3.0847083419794217
3,z,6,"['z', 'x', 'z']",0.01,normal,anqi,0,1000000,793288,126,0,0,0.793288,0.0001588326055605993,0,3.018228764005471
3,z,3,"['x', 'z', 'x']",0.05,normal,val,0,1000000,209656,69332,109667,0,0.209656,0.33069408936543676,0,59.16265230497811
