n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,375744,0,0,1.0,0.37574399999999997,0,0.6574859420070425
3,x,5,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,375483,354624,0,1.0,0.375483,0,1.708890629990492
3,x,3,"['z', 'x', 'x']",0.05,normal,val,0,1000000,349360,58541,83636,0,0.34936,0.16756640714449278,0,7.645950629026629
3,x,3,"['z', 'x', 'x']",0.1,normal,anqi,0,1000000,263539,102208,0,0,0.263539,0.38782874640944986,0,21.009242528001778
3,x,3,"['z', 'x', 'x']",0.1,normal,val,0,1000000,263539,102226,124092,0,0.263539,0.38789704749581655,0,21.460226892959327
3,x,3,"['z', 'x', 'x']",0.05,normal,anqi,0,1000000,349360,58595,0,0,0.34936,0.16772097549805354,0,21.171259747003205
3,x,5,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,198342,250610,0,1.0,0.19834200000000002,0,1.7383714609895833
3,x,2,"['x', 'x', 'x']",0.05,normal,val,0,1000000,106532,10108,15429,0,0.106532,0.09488228888972328,0,32.64700235199416
3,x,5,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,198439,0,0,1.0,0.19843900000000003,0,1.7778749160352163
3,x,2,"['x', 'x', 'x']",0.01,normal,anqi,0,1000000,605014,1847,0,0,0.605014,0.0030528219181704674,0,6.226760830031708
3,x,3,"['z', 'x', 'x']",0.01,normal,val,0,1000000,739153,5624,10410,0,0.739153,0.007608708887063997,0,9.901552078023087
3,x,3,"['z', 'x', 'x']",0.01,normal,anqi,0,1000000,739153,5607,0,0,0.739153,0.007585709589219003,0,3.5847469929722138
3,x,2,"['x', 'x', 'x']",0.1,normal,anqi,0,1000000,37460,13615,0,0,0.03746,0.3634543513080619,0,48.20409654302057
3,x,2,"['x', 'x', 'x']",0.01,normal,val,0,1000000,605014,1852,3594,0,0.605014,0.0030610861897411024,0,17.51017457403941
3,x,5,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,16298,29278,0,1.0,0.016298000000000035,0,0.5394167760387063
3,x,5,"['z', 'z', 'x']",0.01,normal,anqi,0,1000000,1000000,16219,0,0,1.0,0.016218999999999983,0,1.5143527960171923
3,x,2,"['x', 'x', 'x']",0.005,normal,val,0,1000000,775584,591,1160,0,0.775584,0.000762006436440199,0,2.9015294580021873
3,x,3,"['z', 'x', 'x']",0.005,normal,val,0,1000000,853982,1648,3157,0,0.853982,0.0019297830633432378,0,1.9618583349511027
3,x,2,"['x', 'x', 'x']",0.005,normal,anqi,0,1000000,775584,584,0,0,0.775584,0.0007529809794941666,0,7.985973969975021
3,x,3,"['z', 'x', 'x']",0.005,normal,anqi,0,1000000,853982,1664,0,0,0.853982,0.0019485188212398086,0,3.3203367670066655
3,x,4,"['x', 'z', 'x']",0.01,normal,anqi,0,1000000,599333,62573,0,0,0.599333,0.10440439622046505,0,29.1782562850276
