n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,3,"['z', 'x', 'x', 'x']",0.001,normal,0,1000000,790149,0,0,0,0.790149,0.0,0,134.71589557701373
4,x,2,"['x', 'x', 'x', 'x']",0.005,normal,0,1000000,451914,1,2,0,0.451914,2.212810402024701e-06,0,159.2554577710107
4,x,2,"['x', 'x', 'x', 'x']",0.001,normal,0,1000000,718819,0,0,0,0.718819,0.0,0,189.07286828799988
4,x,9,"['z', 'z', 'z', 'x']",0.001,normal,0,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,43.88898376800353
4,x,5,"['z', 'z', 'x', 'x']",0.005,normal,0,1000000,702875,10,21,0,0.702875,1.422728081090785e-05,0,225.5139434650191
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,924,1637,0,1.0,0.0009240000000000359,0,234.90446485500433
4,x,9,"['z', 'z', 'z', 'x']",0.005,normal,0,1000000,1000000,78,150,0,1.0,7.80000000000225e-05,0,242.4711964870221
4,x,3,"['z', 'x', 'x', 'x']",0.005,normal,0,1000000,560523,2,3,0,0.560523,3.5680962243711534e-06,0,261.1867265650071
4,x,5,"['z', 'z', 'x', 'x']",0.001,normal,0,1000000,869564,0,0,0,0.869564,0.0,0,122.29344207901158
4,x,9,"['z', 'z', 'z', 'x']",0.0005,m1,0,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.742010123009095
4,x,5,"['z', 'z', 'x', 'x']",0.0001,m1,0,1000000,915419,0,0,0,0.915419,0.0,0,2.7967613429937046
4,x,9,"['z', 'z', 'z', 'x']",0.0001,m1,0,1000000,1000000,0,1,0,1.0,0.0,0,2.100418855989119
4,x,2,"['x', 'x', 'x', 'x']",0.0001,m1,0,1000000,800410,0,0,0,0.80041,0.0,0,5.488222956977552
4,x,3,"['z', 'x', 'x', 'x']",0.0001,m1,0,1000000,855604,0,0,0,0.855604,0.0,0,3.997748400986893
