n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,5,0.0,m2,200,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,2,0,24,24,16,1.0,0.0,200,0.0,0,0,0,0.0,0.0469999850010935
4,x,5,0.0001,m1,769900000,0.995532534095337,0.0,,0.0,1,0.0,,0.995532534095337,0.0,,2,0,24,24,16,1.0,0.0,766460498,0.0,0,0,0,0.997900917660445,1192.0105902484
4,x,5,0.0001,normal,769900000,0.9935203286141058,0.0,,0.0,1,0.0,,0.9935203286141058,0.0,,2,0,32,32,32,1.0,0.0,764911301,0.0,0,0,0,13.108147181104869,32331.780356695726
4,x,5,0.0005,m1,769900000,0.9779063293934277,0.0,,0.0,1,0.0,,0.9779063293934277,0.0,,2,0,24,24,16,1.0,0.0,752890083,0.0,0,0,0,1.3431222150102258,2257.3685871226853
4,x,5,0.0005,normal,769900000,0.9680994051175478,0.0,,3.3541751400957114e-09,1,0.0,,0.9680994018703728,0.0,,2,0,32,32,32,1.0,0.0,745339732,0.0,5,0,0,36.05707584694028,41651.69852472826
4,x,5,0.001,m1,919900000,0.9563899923904772,0.0,,6.819862340760392e-09,1,0.0,,0.9563899858680291,0.0,,2,0,24,24,16,1.0,0.0,879783154,0.0,12,0,0,2.1258829766884446,2877.74612549873
4,x,5,0.001,normal,919000000,0.9374499640914037,0.0,,1.567004199409911e-08,1,0.0,,0.9374499494015234,0.0,,2,0,32,32,32,1.0,0.0,861516517,0.0,27,0,0,57.26324455207214,54359.47460075075
4,x,5,0.005,m1,757900000,0.803600782425122,0.0,,2.8733318750708862e-08,1,0.0,,0.8036007593350046,0.0,,2,0,24,24,16,1.0,0.0,609049033,-688.0,1411,0,0,13.527002392802387,7573.845914616013
4,x,5,0.005,normal,758000000,0.730948092348285,0.0,,1.8319360101538998e-07,1,0.0,,0.7309479584432718,0.0,,2,0,32,32,32,1.0,0.0,554058654,-2164.0,4531,0,0,177.33351277699694,69738.51349424536
4,x,5,0.01,m1,592900000,0.6185098431438691,0.0,,3.8408627250138136e-06,1,0.0,,0.6185074675324675,0.0,,2,0,24,24,16,1.0,0.0,366714486,-21280.0,45377,0,0,23.281860786955804,15533.148124057268
4,x,5,0.01,m2,458000000,1.0,0.0,,4.7120844279778204e-06,1,0.0,,0.6083929017467249,0.0,,2,0,24,24,16,1.0,0.0,278645262,-19380.0,41386,179354738,0,0.0,1939.7300162662289
4,x,5,0.01,normal,593100000,0.528983358624178,0.0,,1.3739082003657615e-05,1,0.0,,0.5289760908784353,0.0,,2,0,32,32,32,1.0,0.0,313740030,-39804.0,88229,0,0,303.4024525987916,72348.58401044372
4,x,6,0.0,m2,200,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,40,48,1.0,0.0,200,0.0,0,0,0,0.0,0.054371202000766
4,x,6,0.0001,m1,112900000,0.9878202125775022,0.0,,3.9901402468840544e-07,1,0.0,,0.9878198184233835,0.0,,0,2,56,40,48,1.0,0.0,111524902,0.0,89,0,0,148.04332602210343,6452.612332914388
4,x,6,0.0001,normal,112900000,0.984813091231178,0.0,,5.126572465927585e-07,1,0.0,,0.9848125863596102,0.0,,0,2,64,48,64,1.0,0.0,111185398,0.0,114,0,0,595.2727699070238,15659.40050264704
4,x,6,0.0005,m1,112900000,0.9405985916740478,0.0,,5.6500590181623126e-08,1,0.0,,0.9405985385296722,0.0,,0,2,56,40,48,1.0,0.0,106193581,-1066.0,2144,0,0,162.57185133872554,6331.869968508778
4,x,6,0.0005,normal,112900000,0.9264480070859168,0.0,,4.3022685957911575e-08,1,0.0,,0.9264479672276351,0.0,,0,2,64,48,64,1.0,0.0,104595980,-1076.0,2161,0,0,597.1346607510932,15364.182868164062
4,x,6,0.001,m1,62900000,0.8849664705882353,0.0,,1.706656594877684e-07,1,0.0,,0.884966319554849,0.0,,0,2,56,40,48,1.0,0.0,55664391,-2514.0,5047,0,0,202.2719522328116,5738.0533975530125
4,x,6,0.001,normal,63000000,0.8586575238095238,0.0,,2.588019274976013e-07,1,0.0,,0.8586573015873016,0.0,,0,2,64,48,64,1.0,0.0,54095424,-2379.0,4786,0,0,1299.2005306109786,10683.693562861125
4,x,6,0.005,m1,42900000,0.5472545687645688,0.0,,2.2553776701254378e-05,1,0.0,,0.5472422261072261,0.0,,0,2,56,40,48,1.0,0.0,23477221,-28516.0,58091,0,0,774.3190049491823,4894.413678696496
4,x,6,0.005,normal,43000000,0.47281809302325584,0.0,,2.513381172502646e-05,1,0.0,,0.4728062093023256,0.0,,0,2,64,48,64,1.0,0.0,20331178,-24988.0,50998,0,0,545.5417096642777,6899.987927910406
4,x,6,0.01,m1,32900000,0.30639629179331307,0.0,,0.0002142764034658018,1,0.0,,0.3063306382978723,0.0,,0,2,56,40,48,1.0,0.0,10080438,-52389.0,109098,0,0,943.6393186519854,3779.1864891666046
4,x,6,0.01,normal,33100000,0.23166800604229607,0.0,,0.00028624668778676015,1,0.0,,0.2316016918429003,0.0,,0,2,64,48,64,1.0,0.0,7668211,-41029.0,86448,0,0,423.40503273019567,5437.653804646136
4,x,7,0.0,m2,200,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,1,1,40,24,32,1.0,0.0,200,0.0,0,0,0,0.0,0.0591332460007833
4,x,7,0.0001,m1,12900000,0.9916865891472868,0.0,,1.7588077378472835e-06,1,0.0,,0.9916848449612403,0.0,,1,1,40,24,32,1.0,0.0,12792757,0.0,45,0,0,14.092699985019864,2449.186581706861
4,x,7,0.0001,normal,12900000,0.9887034108527132,0.0,,1.8425196134252722e-06,1,0.0,,0.9887015891472868,0.0,,1,1,48,32,48,1.0,0.0,12754274,0.0,47,0,0,575.5789481373504,4352.068596826968
4,x,7,0.0005,m1,12900000,0.9591452713178295,0.0,,8.082131264480149e-08,1,0.0,,0.9591451937984496,0.0,,1,1,40,24,32,1.0,0.0,12372974,-468.0,938,0,0,85.03885613800958,2836.0845412178896
4,x,7,0.0005,normal,12900000,0.9447587596899225,0.0,,4.51286198486501e-07,1,0.0,,0.9447583333333334,0.0,,1,1,48,32,48,1.0,0.0,12187388,-680.0,1371,0,0,582.6888915360905,4633.014612181083
4,x,7,0.001,m1,12900000,0.9202606976744186,0.0,,1.6004901880264297e-06,1,0.0,,0.9202592248062016,0.0,,1,1,40,24,32,1.0,0.0,11871363,-1828.0,3694,0,0,63.21975257014856,2735.5022639958624
4,x,7,0.001,normal,13000000,0.8931395384615385,0.0,,2.842177990276995e-06,1,0.0,,0.893137,0.0,,1,1,48,32,48,1.0,0.0,11610814,-2539.0,5144,0,0,800.6461556171998,5106.200425870047
4,x,7,0.005,m1,12900000,0.6682149612403101,0.0,,0.00014367794423486013,1,0.0,,0.6681189534883721,0.0,,1,1,40,24,32,1.0,0.0,8619973,-32654.0,67785,0,0,188.0606329110451,3260.4921508587868
4,x,7,0.005,normal,13000000,0.5823681538461538,0.0,,0.0003914388809827672,1,0.0,,0.5821401923076923,0.0,,1,1,48,32,48,1.0,0.0,7570786,-39010.0,83947,0,0,1380.9030737690628,4442.2364405181
4,x,7,0.01,m1,12900000,0.4605587596899225,0.0,,0.0011090337183953163,1,0.0,,0.46004798449612405,0.0,,1,1,40,24,32,1.0,0.0,5941208,-84840.0,182858,0,0,295.5866680890322,3127.766104138005
4,x,7,0.01,normal,13100000,0.36023114503816794,0.0,,0.003070017808752141,1,0.0,,0.3591252290076336,0.0,,1,1,48,32,48,1.0,0.0,4719028,-88272.0,205519,0,0,588.3423881330527,4342.5502474768
4,x,8,0.0,m2,200,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,24,48,1.0,0.0,200,0.0,0,0,0,0.0,0.0541114619991276
4,x,8,0.0001,m1,12900000,0.9886343410852714,0.0,,1.881853622681919e-06,1,0.0,,0.9886324806201551,0.0,,0,2,56,24,48,1.0,0.0,12753383,-19123.0,38294,0,0,294.9415054009296,4511.510172663155
4,x,8,0.0001,normal,12900000,0.9856585271317829,0.0,,3.3818338111812078e-06,1,0.0,,0.9856551937984496,0.0,,0,2,64,32,64,1.0,0.0,12714995,-19006.0,38098,0,0,587.4139465838671,4900.855803634986
4,x,8,0.0005,m1,12900000,0.9445896124031008,0.0,,3.377045903040129e-05,1,0.0,,0.9445577131782946,0.0,,0,2,56,24,48,1.0,0.0,12185206,-91810.0,184443,0,0,158.35299576586112,3942.151670456471
4,x,8,0.0005,normal,12900000,0.9305151937984496,0.0,,0.00010221894247797711,1,0.0,,0.9304200775193798,0.0,,0,2,64,32,64,1.0,0.0,12003646,-90123.0,182700,0,0,1331.12947901804,4978.12613154664
4,x,8,0.001,m1,12900000,0.8927988372093023,0.0,,0.0001320210243806929,1,0.0,,0.892680968992248,0.0,,0,2,56,24,48,1.0,0.0,11517105,-173838.0,350717,0,0,194.8895211839117,4300.971317872929
4,x,8,0.001,normal,13000000,0.8668501538461538,0.0,,0.0004031395009979544,1,0.0,,0.8665006923076923,0.0,,0,2,64,32,64,1.0,0.0,11269052,-169612.0,348310,0,0,571.4189947107807,4728.054375606283
4,x,8,0.005,m1,12900000,0.5806938759689922,0.0,,0.0030674342950581307,1,0.0,,0.5789126356589147,0.0,,0,2,56,24,48,1.0,0.0,7490951,-568422.0,1182800,0,0,780.2364793499,3906.498305713496
4,x,8,0.005,normal,13000000,0.511767,0.0,,0.008753081893788504,1,0.0,,0.5072874615384615,0.0,,0,2,64,32,64,1.0,0.0,6652971,-501157.0,1118782,0,0,695.6399038909003,4201.3644254062965
4,x,8,0.01,m1,12900000,0.35708131782945735,0.0,,0.010188220649368947,1,0.0,,0.35344329457364343,0.0,,0,2,56,24,48,1.0,0.0,4606349,-686922.0,1467705,0,0,408.2955202623271,2974.878823062667
4,x,8,0.01,normal,13100000,0.29020297709923665,0.0,,0.027090804304120912,1,0.0,,0.28234114503816793,0.0,,0,2,64,32,64,1.0,0.0,3801659,-556247.0,1318474,0,0,485.5853312248364,3941.0495053438935
4,x,9,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,3,-1,8,8,0,1.0,0.0,100,0.0,0,0,0,0.0,0.0253136379997158
4,x,9,0.0001,m1,112900000,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,3,-1,8,8,0,1.0,0.0,112900000,0.0,0,0,0,0.7444181870669127,33.52235226672201
4,x,9,0.0001,normal,112900000,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,3,-1,16,16,16,1.0,0.0,112900000,0.0,0,0,0,26.699848641175777,2725.5365577669
4,x,9,0.0005,m1,112900000,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,3,-1,8,8,0,1.0,0.0,112900000,0.0,0,0,0,0.3504417622461915,70.32015241272165
4,x,9,0.0005,normal,112900000,1.0,0.0,,8.857395925597875e-09,1,0.0,,0.9999999911426041,0.0,,3,-1,16,16,16,1.0,0.0,112900000,0.0,2,0,0,50.994012497831136,3270.211246622697
4,x,9,0.001,m1,6432900000,1.0,0.0,,7.772544264639587e-11,1,0.0,,0.9999999999222745,0.0,,3,-1,8,8,0,1.0,0.0,6432900000,-192.0,385,0,0,0.462824213784188,2647.380617864438
4,x,9,0.001,normal,6383000000,1.0,0.0,,2.3499921666927777e-09,1,0.0,,0.9999999976500078,0.0,,3,-1,16,16,16,1.0,0.0,6383000000,-881.0,1792,0,0,76.02592352312058,144176.2579101301
4,x,9,0.005,m1,42900000,1.0,0.0,,2.331002331002331e-07,1,0.0,,0.9999997668997669,0.0,,3,-1,8,8,0,1.0,0.0,42900000,-230.0,480,0,0,3.166123070754111,217.6082457992016
4,x,9,0.005,normal,43000000,1.0,0.0,,1.9186046511627906e-06,1,0.0,,0.9999980813953488,0.0,,3,-1,16,16,16,1.0,0.0,43000000,-1348.0,2861,0,0,180.647294015158,4491.636613222785
4,x,9,0.01,m1,490900000,1.0,0.0,,1.9162762273375433e-05,1,0.0,,0.9999808372377266,0.0,,3,-1,8,8,0,1.0,0.0,490900000,-94341.0,207496,0,0,4.986749824136496,2229.534822878966
4,x,9,0.01,m2,458000000,1.0,0.0,,2.0057860262008735e-05,1,0.0,,0.999979942139738,0.0,,3,-1,8,8,0,1.0,0.0,458000000,-91700.0,201773,0,0,0.0,1168.7800557711162
4,x,9,0.01,normal,491100000,1.0,0.0,,8.956424353492161e-05,1,0.0,,0.9999104357564651,0.0,,3,-1,16,16,16,1.0,0.0,491100000,-293860.0,675690,0,0,266.66611262317747,50630.0375276257
4,x,10,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,40,48,1.0,0.0,100,0.0,0,0,0,0.0,0.026652725000531
4,x,10,0.0001,m1,12900000,0.9877754263565891,0.0,,8.632662400195632e-07,1,0.0,,0.9877745736434108,0.0,,0,2,56,40,48,1.0,0.0,12742303,0.0,22,0,0,735.0761388642713,3676.637272500971
4,x,10,0.0001,normal,12900000,0.9848503100775193,0.0,,1.4168131166039555e-06,1,0.0,,0.9848489147286822,0.0,,0,2,64,48,64,1.0,0.0,12704569,0.0,36,0,0,1060.7926572342403,4376.859629932806
4,x,10,0.0005,m1,12900000,0.9407799224806201,0.0,,8.239905847539824e-08,1,0.0,,0.9407798449612403,0.0,,0,2,56,40,48,1.0,0.0,12136061,-334.0,670,0,0,449.45237453700975,3479.0215409210214
4,x,10,0.0005,normal,12900000,0.9265923255813954,0.0,,8.366071864055348e-08,1,0.0,,0.9265922480620155,0.0,,0,2,64,48,64,1.0,0.0,11953041,-304.0,610,0,0,573.5718363141641,4293.311946221889
4,x,10,0.001,m1,12900000,0.8852826356589147,0.0,,4.378227738944844e-08,1,0.0,,0.8852825968992248,0.0,,0,2,56,40,48,1.0,0.0,11420146,-1210.0,2421,0,0,405.0245976317674,3553.5183626944345
