n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,2,0.001,m1,0,1000000,888866,0,0,0,0.888866,0.0,0,5.47540150200075,"['x', 'x', 'x', 'x']"
4,x,3,0.001,m1,0,1000000,922005,0,0,0,0.922005,0.0,0,4.291174983998644,"['z', 'x', 'x', 'x']"
4,x,5,0.001,m1,0,1000000,956385,0,0,0,0.956385,0.0,0,2.7232771100025275,"['z', 'z', 'x', 'x']"
4,x,5,0.0001,normal,0,1000000,993482,0,0,0,0.993482,0.0,0,21.14972812499764,"['z', 'z', 'x', 'x']"
4,x,2,0.0005,m1,0,1000000,942154,0,0,0,0.942154,0.0,0,3.5844218659985927,"['x', 'x', 'x', 'x']"
4,x,3,0.0005,m1,0,1000000,959751,0,0,0,0.959751,0.0,0,3.2865944180011866,"['z', 'x', 'x', 'x']"
4,x,5,0.0005,m1,0,1000000,977850,0,0,0,0.97785,0.0,0,2.2421901159978006,"['z', 'z', 'x', 'x']"
4,x,2,0.0001,m1,0,1000000,988347,0,0,0,0.988347,0.0,0,1.8310772420009016,"['x', 'x', 'x', 'x']"
4,x,3,0.0001,m1,0,1000000,991848,0,0,0,0.991848,0.0,0,1.695055793003121,"['z', 'x', 'x', 'x']"
4,x,5,0.0001,m1,0,1000000,995554,0,0,0,0.995554,0.0,0,1.3086408820017823,"['z', 'z', 'x', 'x']"
4,x,5,0.0005,normal,0,1000000,968195,0,0,0,0.968195,0.0,0,53.355953254998894,"['z', 'z', 'x', 'x']"
4,x,3,0.0005,normal,0,1000000,950360,0,0,0,0.95036,0.0,0,52.79953488799947,"['z', 'x', 'x', 'x']"
4,x,2,0.0001,normal,0,1000000,986265,0,0,0,0.986265,0.0,0,55.25497892400017,"['x', 'x', 'x', 'x']"
4,x,3,0.0001,normal,0,1000000,989924,0,0,0,0.989924,0.0,0,57.71092146999581,"['z', 'x', 'x', 'x']"
4,x,5,0.001,normal,0,1000000,937497,0,0,0,0.937497,0.0,0,70.665807176003,"['z', 'z', 'x', 'x']"
4,x,2,0.001,normal,0,1000000,870383,0,0,0,0.870383,0.0,0,69.10969427900272,"['x', 'x', 'x', 'x']"
4,x,2,0.0005,normal,0,1000000,933022,0,0,0,0.933022,0.0,0,72.48640799900022,"['x', 'x', 'x', 'x']"
4,x,3,0.001,normal,0,1000000,903350,0,0,0,0.90335,0.0,0,81.72063161799451,"['z', 'x', 'x', 'x']"
