n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,2,0.001,m1,0,1000000,888498,0,0,0,0.888498,0.0,0,14.52198319300078,"['x', 'x', 'x', 'x']"
4,x,3,0.001,m1,0,1000000,922046,0,0,0,0.922046,0.0,0,12.174026900000172,"['z', 'x', 'x', 'x']"
4,x,5,0.0001,normal,0,1000000,993505,0,0,0,0.993505,0.0,0,38.66791899299278,"['z', 'z', 'x', 'x']"
4,x,5,0.001,normal,0,1000000,937637,0,0,0,0.937637,0.0,0,41.21904006299883,"['z', 'z', 'x', 'x']"
4,x,2,0.0005,normal,0,1000000,932889,0,0,0,0.932889,0.0,0,40.33622049399855,"['x', 'x', 'x', 'x']"
4,x,3,0.0005,m1,0,1000000,960325,0,0,0,0.960325,0.0,0,3.244514177997189,"['z', 'x', 'x', 'x']"
4,x,2,0.0005,m1,0,1000000,942662,0,0,0,0.942662,0.0,0,3.6548896200038143,"['x', 'x', 'x', 'x']"
4,x,5,0.001,m1,0,1000000,956680,0,0,0,0.95668,0.0,0,7.866805611003656,"['z', 'z', 'x', 'x']"
4,x,3,0.0001,m1,0,1000000,991928,0,0,0,0.991928,0.0,0,1.7344915739959106,"['z', 'x', 'x', 'x']"
4,x,5,0.0005,m1,0,1000000,978180,0,0,0,0.97818,0.0,0,6.018583896999189,"['z', 'z', 'x', 'x']"
4,x,2,0.0001,m1,0,1000000,988348,0,0,0,0.988348,0.0,0,1.8048654400045048,"['x', 'x', 'x', 'x']"
4,x,5,0.0001,m1,0,1000000,995671,0,0,0,0.995671,0.0,0,1.1835419979979631,"['z', 'z', 'x', 'x']"
4,x,3,0.0001,normal,0,1000000,989898,0,0,0,0.989898,0.0,0,54.635232045999146,"['z', 'x', 'x', 'x']"
4,x,2,0.0001,normal,0,1000000,986230,0,0,0,0.98623,0.0,0,56.576342985004885,"['x', 'x', 'x', 'x']"
4,x,5,0.0005,normal,0,1000000,968214,0,0,0,0.968214,0.0,0,68.40759712900035,"['z', 'z', 'x', 'x']"
4,x,2,0.001,normal,0,1000000,870875,0,0,0,0.870875,0.0,0,70.38565820200165,"['x', 'x', 'x', 'x']"
4,x,3,0.0005,normal,0,1000000,950337,0,0,0,0.950337,0.0,0,75.46381820100214,"['z', 'x', 'x', 'x']"
4,x,3,0.001,normal,0,1000000,903615,0,0,0,0.903615,0.0,0,77.784451188003,"['z', 'x', 'x', 'x']"
