n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,2,0.001,m1,0,1000000,888378,0,0,0,0.888378,0.0,0,13.955943149998348,"['x', 'x', 'x', 'x']"
4,x,5,0.0001,normal,0,1000000,993631,0,0,0,0.993631,0.0,0,21.3828479219992,"['z', 'z', 'x', 'x']"
4,x,5,0.001,m1,0,1000000,956316,0,0,0,0.956316,0.0,0,2.695676540999557,"['z', 'z', 'x', 'x']"
4,x,3,0.001,m1,0,1000000,921471,0,0,0,0.921471,0.0,0,12.289514158001111,"['z', 'x', 'x', 'x']"
4,x,2,0.0005,m1,0,1000000,942330,0,0,0,0.94233,0.0,0,3.65892290100237,"['x', 'x', 'x', 'x']"
4,x,2,0.0005,normal,0,1000000,932869,0,0,0,0.932869,0.0,0,31.72679411700301,"['x', 'x', 'x', 'x']"
4,x,5,0.0005,m1,0,1000000,977934,0,0,0,0.977934,0.0,0,2.2575898469985987,"['z', 'z', 'x', 'x']"
4,x,2,0.0001,m1,0,1000000,988136,0,0,0,0.988136,0.0,0,3.3485256189997017,"['x', 'x', 'x', 'x']"
4,x,3,0.0001,m1,0,1000000,991732,0,0,0,0.991732,0.0,0,1.780255923000368,"['z', 'x', 'x', 'x']"
4,x,5,0.0001,m1,0,1000000,995464,0,0,0,0.995464,0.0,0,1.2544793029992434,"['z', 'z', 'x', 'x']"
4,x,3,0.0005,m1,0,1000000,959857,0,0,0,0.959857,0.0,0,8.897096524000517,"['z', 'x', 'x', 'x']"
4,x,5,0.0005,normal,0,1000000,967834,0,1,0,0.967834,0.0,0,53.38602674099821,"['z', 'z', 'x', 'x']"
4,x,2,0.0001,normal,0,1000000,986117,0,0,0,0.986117,0.0,0,55.962887768000655,"['x', 'x', 'x', 'x']"
4,x,3,0.0001,normal,0,1000000,989843,0,0,0,0.989843,0.0,0,58.30115011200178,"['z', 'x', 'x', 'x']"
4,x,3,0.0005,normal,0,1000000,950177,0,0,0,0.950177,0.0,0,63.866472039000655,"['z', 'x', 'x', 'x']"
4,x,3,0.001,normal,0,1000000,903266,0,0,0,0.903266,0.0,0,72.69231357800163,"['z', 'x', 'x', 'x']"
4,x,5,0.001,normal,0,1000000,936968,0,0,0,0.936968,0.0,0,76.03612305199931,"['z', 'z', 'x', 'x']"
4,x,2,0.001,normal,0,1000000,870667,0,0,0,0.870667,0.0,0,79.95285164700181,"['x', 'x', 'x', 'x']"
