n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.01,m1,0,1000000,1000000,228,440,0,1.0,0.000228,0,6.001469940179959,"['z', 'z', 'z', 'x']"
4,x,5,0.01,m1,0,1000000,609292,48,93,0,0.609292,7.877996100391638e-05,0,21.326566104078665,"['z', 'z', 'x', 'x']"
4,x,3,0.01,m2,0,1000000,403880,12,24,390826,0.6629961226184965,2.9711795582865182e-05,0,14.284258506027982,"['z', 'x', 'x', 'x']"
4,x,2,0.01,m2,0,1000000,272653,4,6,390410,0.4472727570990338,1.4670661976912136e-05,0,39.785099886823446,"['x', 'x', 'x', 'x']"
4,x,3,0.01,m1,0,1000000,403880,12,24,0,0.40388,2.9711795582865182e-05,0,29.83538561500609,"['z', 'x', 'x', 'x']"
4,x,9,0.01,normal,0,1000000,1000000,787,1384,0,1.0,0.0007869999999999,0,70.57276765187271,"['z', 'z', 'z', 'x']"
4,x,9,0.01,m2,0,1000000,1000000,228,440,0,1.0,0.000228,0,2.228557885158807,"['z', 'z', 'z', 'x']"
4,x,5,0.01,m2,0,1000000,609292,48,93,390708,1.0,7.877996100391638e-05,0,3.215355354128405,"['z', 'z', 'x', 'x']"
4,x,3,0.01,normal,0,1000000,340280,8,14,0,0.34028,2.3510050546571293e-05,0,81.29422348295338,"['z', 'x', 'x', 'x']"
4,x,5,0.01,normal,0,1000000,523507,86,145,0,0.523507,0.0001642766954406,0,78.05041106091812,"['z', 'z', 'x', 'x']"
4,x,2,0.01,m1,0,1000000,272653,4,6,0,0.272653,1.4670661976912136e-05,0,34.82395432586782,"['x', 'x', 'x', 'x']"
4,x,2,0.01,normal,0,1000000,229700,2,4,0,0.2297,8.70700914235023e-06,0,74.3132925578393,"['x', 'x', 'x', 'x']"
