n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,3,"['z', 'x', 'x', 'x']",0.001,normal,0,1000000,790086,0,0,0,0.790086,0.0,0,119.4580262840027
4,x,2,"['x', 'x', 'x', 'x']",0.005,normal,0,1000000,452086,1,2,0,0.452086,2.2119685192389937e-06,0,134.98018143998343
4,x,9,"['z', 'z', 'z', 'x']",0.005,normal,0,1000000,1000000,82,159,0,1.0,8.20000000000265e-05,0,163.53633375500795
4,x,2,"['x', 'x', 'x', 'x']",0.001,normal,0,1000000,719067,0,0,0,0.719067,0.0,0,196.7862998409837
4,x,5,"['z', 'z', 'x', 'x']",0.001,normal,0,1000000,869814,0,1,0,0.869814,0.0,0,100.18218303401954
4,x,2,"['x', 'x', 'x', 'x']",0.0005,normal,0,1000000,761626,0,0,0,0.761626,0.0,0,70.95686066302005
4,x,9,"['z', 'z', 'z', 'x']",0.001,normal,0,1000000,1000000,2,4,0,1.0,1.999999999946489e-06,0,102.06363490500371
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,893,1576,0,1.0,0.0008930000000000327,0,249.55225300401798
4,x,3,"['z', 'x', 'x', 'x']",0.005,normal,0,1000000,560749,2,2,0,0.560749,3.5666581661430996e-06,0,274.8003687940072
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,1000000,548013,111,206,0,0.548013,0.0002025499395087449,0,293.73462102600024
4,x,2,"['x', 'x', 'x', 'x']",0.0001,normal,0,1000000,797713,0,0,0,0.797713,0.0,0,54.79468646002351
4,x,5,"['z', 'z', 'x', 'x']",0.005,normal,0,1000000,703745,12,21,0,0.703745,1.705163091747508e-05,0,324.4170687489968
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,1000000,254063,2,5,0,0.254063,7.87206322838685e-06,0,327.76734675699845
4,x,5,"['z', 'z', 'x', 'x']",0.0005,normal,0,1000000,893761,0,0,0,0.893761,0.0,0,106.1544138850004
4,x,3,"['z', 'x', 'x', 'x']",0.0005,normal,0,1000000,824527,0,0,0,0.824527,0.0,0,127.61305580599583
4,x,9,"['z', 'z', 'z', 'x']",0.0005,normal,0,1000000,1000000,0,0,0,1.0,0.0,0,105.99451902500005
4,x,9,"['z', 'z', 'z', 'x']",0.01,m1,0,1000000,1000000,228,418,0,1.0,0.00022800000000000598,0,12.153881293983432
4,x,9,"['z', 'z', 'z', 'x']",0.0001,normal,0,1000000,1000000,0,0,0,1.0,0.0,0,53.472265850024996
4,x,3,"['z', 'x', 'x', 'x']",0.0001,normal,0,1000000,853372,0,0,0,0.853372,0.0,0,103.14514708300703
4,x,9,"['z', 'z', 'z', 'x']",0.005,m1,0,1000000,1000000,18,33,0,1.0,1.799999999996249e-05,0,7.452907202008646
4,x,5,"['z', 'z', 'x', 'x']",0.01,m1,0,1000000,652643,68,121,0,0.652643,0.00010419172503195462,0,50.596571076021064
4,x,3,"['z', 'x', 'x', 'x']",0.01,m1,0,1000000,446202,13,26,0,0.446202,2.913478648680634e-05,0,55.060320790013066
4,x,3,"['z', 'x', 'x', 'x']",0.005,m1,0,1000000,619605,2,3,0,0.619605,3.2278629126247793e-06,0,34.55705147300614
4,x,9,"['z', 'z', 'z', 'x']",0.001,m1,0,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.3065865719981957
4,x,3,"['z', 'x', 'x', 'x']",0.001,m1,0,1000000,806024,0,0,0,0.806024,0.0,0,22.901414856984047
4,x,2,"['x', 'x', 'x', 'x']",0.001,m1,0,1000000,732789,0,0,0,0.732789,0.0,0,28.81300897602341
4,x,5,"['z', 'z', 'x', 'x']",0.005,m1,0,1000000,772328,10,19,0,0.772328,1.2947866709467348e-05,0,39.05233379898709
4,x,5,"['z', 'z', 'x', 'x']",0.001,m1,0,1000000,886626,0,1,0,0.886626,0.0,0,8.681953492021421
4,x,9,"['z', 'z', 'z', 'x']",0.0005,m1,0,1000000,1000000,0,1,0,1.0,0.0,0,3.04820722900331
4,x,5,"['z', 'z', 'x', 'x']",0.0001,normal,0,1000000,913785,0,0,0,0.913785,0.0,0,119.58876296097878
4,x,5,"['z', 'z', 'x', 'x']",0.0005,m1,0,1000000,902714,0,1,0,0.902714,0.0,0,10.85705891798716
4,x,3,"['z', 'x', 'x', 'x']",0.0005,m1,0,1000000,833329,0,0,0,0.833329,0.0,0,14.984544672013726
4,x,3,"['z', 'x', 'x', 'x']",0.0001,m1,0,1000000,855724,0,0,0,0.855724,0.0,0,7.225521679996746
4,x,9,"['z', 'z', 'z', 'x']",0.0001,m1,0,1000000,1000000,0,0,0,1.0,0.0,0,2.4250172569882125
4,x,5,"['z', 'z', 'x', 'x']",0.0001,m1,0,1000000,915674,0,0,0,0.915674,0.0,0,3.3831791570119094
4,x,2,"['x', 'x', 'x', 'x']",0.0005,m1,0,1000000,769781,0,0,0,0.769781,0.0,0,18.082155821000924
4,x,2,"['x', 'x', 'x', 'x']",0.0001,m1,0,1000000,800048,0,0,0,0.800048,0.0,0,10.75721892999718
4,x,2,"['x', 'x', 'x', 'x']",0.005,m1,0,1000000,499466,0,1,0,0.499466,0.0,0,75.29126350500155
4,x,2,"['x', 'x', 'x', 'x']",0.01,m1,0,1000000,309312,6,12,0,0.309312,1.93978895096647e-05,0,111.65122034499655
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,1000000,367169,13,26,0,0.367169,3.540603918084084e-05,0,426.2652600900037
