n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.01,m1,0,1000000,1000000,248,453,0,1.0,0.000248,0,6.035255184862763,"['z', 'z', 'z', 'x']"
4,x,3,0.01,m2,0,1000000,402495,12,21,392105,0.6621127003841124,2.9814034956943125e-05,0,27.70127165410668,"['z', 'x', 'x', 'x']"
4,x,9,0.01,normal,0,1000000,1000000,802,1405,0,1.0,0.0008019999999999,0,140.22139617684297,"['z', 'z', 'z', 'x']"
4,x,2,0.01,m2,0,1000000,272005,4,3,392057,0.4474185902296761,1.4705612029208837e-05,0,43.841861782129854,"['x', 'x', 'x', 'x']"
4,x,5,0.01,normal,0,1000000,523598,86,154,0,0.523598,0.0001642481445689,0,125.1355885011144,"['z', 'z', 'x', 'x']"
4,x,3,0.01,m1,0,1000000,402495,12,21,0,0.402495,2.9814034956943125e-05,0,73.54534517903812,"['z', 'x', 'x', 'x']"
4,x,5,0.01,m1,0,1000000,607878,54,99,0,0.607878,8.883361463973838e-05,0,31.175340716028582,"['z', 'z', 'x', 'x']"
4,x,9,0.01,m2,0,1000000,1000000,248,453,0,1.0,0.000248,0,2.359050166793168,"['z', 'z', 'z', 'x']"
4,x,2,0.01,m1,0,1000000,272005,4,3,0,0.272005,1.4705612029208837e-05,0,75.76152261393145,"['x', 'x', 'x', 'x']"
4,x,3,0.01,normal,0,1000000,339641,8,15,0,0.339641,2.3554282315707557e-05,0,94.15575190889648,"['z', 'x', 'x', 'x']"
4,x,5,0.01,m2,0,1000000,607878,54,99,392122,1.0,8.883361463973838e-05,0,3.283890035003424,"['z', 'z', 'x', 'x']"
4,x,2,0.01,normal,0,1000000,229105,2,4,0,0.229105,8.729621789105302e-06,0,74.40665319003165,"['x', 'x', 'x', 'x']"
