n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,2,0.001,m1,0,1000000,888784,0,0,0,0.888784,0.0,0,5.527942434000579,"['x', 'x', 'x', 'x']"
4,x,3,0.001,m1,0,1000000,922083,0,0,0,0.922083,0.0,0,4.289100108999264,"['z', 'x', 'x', 'x']"
4,x,5,0.001,m1,0,1000000,956385,0,0,0,0.956385,0.0,0,2.676565333000326,"['z', 'z', 'x', 'x']"
4,x,2,0.0005,m1,0,1000000,942908,0,0,0,0.942908,0.0,0,3.6082884009993,"['x', 'x', 'x', 'x']"
4,x,3,0.0005,m1,0,1000000,960079,0,0,0,0.960079,0.0,0,3.229710379000608,"['z', 'x', 'x', 'x']"
4,x,3,0.0005,normal,0,1000000,950473,0,0,0,0.950473,0.0,0,33.16695779100337,"['z', 'x', 'x', 'x']"
4,x,5,0.0005,m1,0,1000000,977958,0,0,0,0.977958,0.0,0,2.207016248998116,"['z', 'z', 'x', 'x']"
4,x,2,0.0001,m1,0,1000000,988288,0,0,0,0.988288,0.0,0,1.8483191470004383,"['x', 'x', 'x', 'x']"
4,x,3,0.0001,m1,0,1000000,991920,0,0,0,0.99192,0.0,0,1.7069054099993082,"['z', 'x', 'x', 'x']"
4,x,5,0.0001,m1,0,1000000,995483,0,0,0,0.995483,0.0,0,1.3277856159984367,"['z', 'z', 'x', 'x']"
4,x,2,0.0001,normal,0,1000000,986160,0,0,0,0.98616,0.0,0,45.0750557020001,"['x', 'x', 'x', 'x']"
4,x,5,0.0001,normal,0,1000000,993441,0,0,0,0.993441,0.0,0,57.36663404100182,"['z', 'z', 'x', 'x']"
4,x,3,0.0001,normal,0,1000000,989771,0,0,0,0.989771,0.0,0,58.50300334100029,"['z', 'x', 'x', 'x']"
4,x,5,0.0005,normal,0,1000000,968007,0,0,0,0.968007,0.0,0,62.52925737799888,"['z', 'z', 'x', 'x']"
4,x,2,0.001,normal,0,1000000,870706,0,0,0,0.870706,0.0,0,66.36852693199762,"['x', 'x', 'x', 'x']"
4,x,5,0.001,normal,0,1000000,937497,0,0,0,0.937497,0.0,0,71.80683128899909,"['z', 'z', 'x', 'x']"
4,x,2,0.0005,normal,0,1000000,933261,0,0,0,0.933261,0.0,0,71.0314083589983,"['x', 'x', 'x', 'x']"
4,x,3,0.001,normal,0,1000000,903414,0,0,0,0.903414,0.0,0,81.69962739799666,"['z', 'x', 'x', 'x']"
