n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.01,m1,0,1000000,1000000,233,430,0,1.0,0.000233,0,2.6264437579084188,"['z', 'z', 'z', 'x']"
4,x,5,0.01,m1,0,1000000,609015,44,83,0,0.609015,7.224780998826841e-05,0,18.40261820796877,"['z', 'z', 'x', 'x']"
4,x,2,0.01,m2,0,1000000,272863,1,2,391142,0.4481553991242621,3.66484279656909e-06,0,25.81369547592476,"['x', 'x', 'x', 'x']"
4,x,9,0.01,normal,0,1000000,1000000,807,1428,0,1.0,0.000807,0,77.83644785406068,"['z', 'z', 'z', 'x']"
4,x,5,0.01,m2,0,1000000,609015,44,83,390985,1.0,7.224780998826841e-05,0,3.796581386821345,"['z', 'z', 'x', 'x']"
4,x,3,0.01,m2,0,1000000,402985,6,13,391476,0.6622335355713168,1.4888891646136491e-05,0,26.904948126990348,"['z', 'x', 'x', 'x']"
4,x,3,0.01,m1,0,1000000,402985,6,13,0,0.402985,1.4888891646136491e-05,0,30.71875445102341,"['z', 'x', 'x', 'x']"
4,x,9,0.01,m2,0,1000000,1000000,233,430,0,1.0,0.000233,0,2.6293925559148192,"['z', 'z', 'z', 'x']"
4,x,2,0.01,m1,0,1000000,272863,1,2,0,0.272863,3.66484279656909e-06,0,27.405897090910003,"['x', 'x', 'x', 'x']"
4,x,5,0.01,normal,0,1000000,524115,88,154,0,0.524115,0.0001679020825582,0,76.67779112397693,"['z', 'z', 'x', 'x']"
4,x,2,0.01,normal,0,1000000,230255,2,5,0,0.230255,8.686022019088746e-06,0,77.53140489314683,"['x', 'x', 'x', 'x']"
4,x,3,0.01,normal,0,1000000,340696,9,16,0,0.340696,2.641651208112883e-05,0,203.87081051897255,"['z', 'x', 'x', 'x']"
