n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,15,0.0001,m1,3620000000,0.9906065930939226,3.073223618187375e-06,2.983268730694037e-05,0.0,362,0.0,0.0,0.9906065930939226,3.073223618187375e-06,2.983268730694037e-05,0,2,56,8,48,1.0,0.0,3585995867,0.0,0,0,0,0,1179.3225356247276
4,z,15,0.0001,normal,3610000000,0.9893893,3.5666206220302974e-06,3.457438358090595e-05,0.0,361,0.0,0.0,0.9893893,3.5666206220302974e-06,3.457438358090595e-05,0,2,64,16,64,1.0,0.0,3571695373,0.0,0,0,0,0,10710.97071543755
4,z,15,0.0005,m1,3620000000,0.9539102292817679,6.841377440271985e-06,6.641126689139822e-05,0.0,362,0.0,0.0,0.9539102292817679,6.841377440271985e-06,6.641126689139822e-05,0,2,56,8,48,1.0,0.0,3453155030,0.0,0,0,0,0,1897.3395638018847
4,z,15,0.0005,normal,3610000000,0.9480861013850416,6.779804387805829e-06,6.572259355526058e-05,0.0,361,0.0,0.0,0.9480861013850416,6.779804387805829e-06,6.572259355526058e-05,0,2,64,16,64,1.0,0.0,3422590826,0.0,0,0,0,0,27647.055161521304
4,z,15,0.001,m1,75930000000,0.9099615112340314,2.0355968734507456e-06,9.04987131402985e-05,2.3157401344609617e-10,7593,8.00723227555948e-11,3.5598611208572914e-09,0.909961511023311,2.035597561529366e-06,9.049874373094761e-05,0,2,56,8,48,1.0,0.0,69093377548,0.0,32,0,0,0,62389.1051918561
4,z,15,0.001,normal,75890000000,0.8988902629200157,2.145751160378836e-06,9.537082974786596e-05,1.3926082957131804e-10,7589,6.254499028886921e-11,2.7798971896482865e-09,0.8988902627948346,2.1457509531170393e-06,9.537082053583341e-05,0,2,64,16,64,1.0,0.0,68216782053,0.0,19,0,0,0,801440.5194093331
4,z,15,0.005,m1,4900000000,0.6244949818367347,1.3723937587668147e-05,0.0001549960758679575,1.356183345589995e-07,490,9.596491986703417e-09,1.0838132937691816e-07,0.6244948971428572,1.3723612402614428e-05,0.00015499240327713321,0,2,56,8,48,1.0,0.0,3060025411,8.0,814,0,0,0,41546.19419536658
4,z,15,0.005,normal,4880000000,0.5877041211065573,1.4539840513861267e-05,0.0001638752934774727,1.4051834901996661e-07,488,9.989264951546272e-09,1.1258677314914713e-07,0.5877040385245902,1.454023674590015e-05,0.00016387975932024415,0,2,64,16,64,1.0,0.0,2867996111,8.0,790,0,0,0,178523.04088520134
4,z,15,0.01,m1,3610000000,0.3909703218836565,1.5649089443935242e-05,0.00015170035685447428,2.1064158151022413e-06,361,5.811633066792475e-08,5.633725932094746e-07,0.39096949833795014,1.564916961595961e-05,0.00015170113403226152,0,2,56,8,48,1.0,0.0,1411402862,60.0,5826,0,0,0,46285.9657719438
4,z,15,0.01,normal,3600000000,0.3466989336111111,1.5099563173857343e-05,0.0001461704427642558,2.1103834082206717e-06,360,5.7882807300706163e-08,5.603311482699621e-07,0.34669820194444445,1.5099792860237819e-05,0.00014617266622989812,0,2,64,16,64,1.0,0.0,1248116161,64.0,5140,0,0,0,154241.92477851547
