n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,5,0.01,m1,0,1000000,608517,43,82,0,0.608517,7.066359690854895e-05,0,35.91426461399533,"['z', 'z', 'x', 'x']"
4,x,9,0.01,m1,0,1000000,1000000,228,407,0,1.0,0.000228,0,5.819775602081791,"['z', 'z', 'z', 'x']"
4,x,3,0.01,m2,0,1000000,402259,8,15,391715,0.6613002128936272,1.9887684302943853e-05,0,11.977267436916009,"['z', 'x', 'x', 'x']"
4,x,2,0.01,m2,0,1000000,271957,4,9,391749,0.4471131161313339,1.4708207547564632e-05,0,18.262069690041244,"['x', 'x', 'x', 'x']"
4,x,3,0.01,m1,0,1000000,402259,8,15,0,0.402259,1.9887684302943853e-05,0,69.43840284296311,"['z', 'x', 'x', 'x']"
4,x,5,0.01,m2,0,1000000,608517,43,82,391483,1.0,7.066359690854895e-05,0,3.4219908858649437,"['z', 'z', 'x', 'x']"
4,x,9,0.01,normal,0,1000000,1000000,831,1488,0,1.0,0.000831,0,65.48449527192861,"['z', 'z', 'z', 'x']"
4,x,2,0.01,m1,0,1000000,271957,4,9,0,0.271957,1.4708207547564632e-05,0,32.32837067497894,"['x', 'x', 'x', 'x']"
4,x,9,0.01,m2,0,1000000,1000000,228,407,0,1.0,0.000228,0,2.7577901198528707,"['z', 'z', 'z', 'x']"
4,x,3,0.01,normal,0,1000000,339035,11,20,0,0.339035,3.244502779953251e-05,0,99.02657386194916,"['z', 'x', 'x', 'x']"
4,x,5,0.01,normal,0,1000000,523406,93,172,0,0.523406,0.0001776823345548,0,92.4132310799323,"['z', 'z', 'x', 'x']"
4,x,2,0.01,normal,0,1000000,229023,2,3,0,0.229023,8.732747366013704e-06,0,116.34629562590273,"['x', 'x', 'x', 'x']"
