n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.01,m1,0,1000000,1000000,252,464,0,1.0,0.000252,0,4.905254057841376,"['z', 'z', 'z', 'x']"
4,x,5,0.01,m1,0,1000000,608722,50,98,0,0.608722,8.21393016845473e-05,0,31.473775770049546,"['z', 'z', 'x', 'x']"
4,x,3,0.01,m2,0,1000000,402305,5,10,392157,0.6618567623547528,1.2428381451878856e-05,0,22.79488534317352,"['z', 'x', 'x', 'x']"
4,x,2,0.01,m2,0,1000000,271472,2,3,391850,0.4463898709200032,7.3672422938875215e-06,0,19.1068618230056,"['x', 'x', 'x', 'x']"
4,x,9,0.01,normal,0,1000000,1000000,803,1458,0,1.0,0.0008029999999999,0,77.84310529707,"['z', 'z', 'z', 'x']"
4,x,3,0.01,m1,0,1000000,402305,5,10,0,0.402305,1.2428381451878856e-05,0,33.38542410894297,"['z', 'x', 'x', 'x']"
4,x,5,0.01,normal,0,1000000,523327,93,174,0,0.523327,0.0001777091569897,0,88.31000412907451,"['z', 'z', 'x', 'x']"
4,x,5,0.01,m2,0,1000000,608722,50,98,391278,1.0,8.21393016845473e-05,0,3.822647331980989,"['z', 'z', 'x', 'x']"
4,x,2,0.01,m1,0,1000000,271472,2,3,0,0.271472,7.3672422938875215e-06,0,29.516051593003795,"['x', 'x', 'x', 'x']"
4,x,9,0.01,m2,0,1000000,1000000,252,464,0,1.0,0.000252,0,1.8181373190600425,"['z', 'z', 'z', 'x']"
4,x,2,0.01,normal,0,1000000,228725,1,2,0,0.228725,4.372062520463516e-06,0,56.50555059802719,"['x', 'x', 'x', 'x']"
4,x,3,0.01,normal,0,1000000,339094,12,23,0,0.339094,3.538841737094067e-05,0,68.51392824109644,"['z', 'x', 'x', 'x']"
