n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,9,0.3,normal,2608000000,1.0,0.0,0.0,8.322852760736195e-06,2608,9.291710805123561e-08,2.420992290979152e-06,0.9999916771472392,9.291710805147089e-08,2.4209922909852822e-06,3,-1,16,16,16,1.0,0.0,2608000000,519.0,42374,0,0,0,337285.7844878912
4,x,9,0.5,m1,2608000000,1.0,0.0,0.0,3.799846625766871e-07,2608,1.777102560014321e-08,4.630311562970318e-07,0.9999996200153375,1.7771025599343092e-08,4.630311562761844e-07,3,-1,8,8,0,1.0,0.0,2608000000,22.0,1938,0,0,0,10922.223353292884
4,x,9,0.5,normal,2608000000,1.0,0.0,0.0,6.0113688650306754e-05,2608,3.9859099479766763e-07,1.038544726474655e-05,0.9999398863113497,3.985909947979156e-07,1.0385447264753011e-05,3,-1,16,16,16,1.0,0.0,2608000000,6470.0,300613,0,0,0,405664.3403111599
4,x,9,0.8,m1,243000000,1.0,0.0,0.0,4.201646090534979e-06,243,2.865718357439421e-07,2.279190212112814e-06,0.9999957983539094,2.865718357390478e-07,2.2791902120738877e-06,3,-1,8,8,0,1.0,0.0,243000000,28.0,1986,0,0,0,871.7419358950378
4,x,9,0.8,normal,243000000,1.0,0.0,0.0,0.00047801440329218103,243,9.062605714893646e-06,7.207757241042796e-05,0.9995219855967078,9.062605714894283e-06,7.207757241043301e-05,3,-1,16,16,16,1.0,0.0,243000000,8339.0,215637,0,0,0,57160.92954348696
4,x,9,1.0,m1,62000000,1.0,0.0,0.0,2.1631428571428573e-05,35,9.086199852782561e-07,2.7425858803188578e-06,0.9999783685714285,9.086199852767818e-07,2.742585880314408e-06,3,-1,8,8,0,1.0,0.0,62000000,48.0,2572,0,0,0,188.4348767460062
4,x,9,1.0,normal,62000000,1.0,0.0,0.0,0.0015218042857142859,35,8.26540318193855e-06,2.4948359522364234e-05,0.9984781957142858,8.265403181935844e-06,2.4948359522356065e-05,3,-1,16,16,16,1.0,0.0,62000000,9611.0,169243,0,0,0,7180.039367633001
4,z,8,0.1,m1,1350000000,1.0,0.0,0.0,7.407407407407407e-10,135,1.022776465860249e-09,6.063055437504524e-09,0.9999999992592593,1.0227764666064552e-09,6.063055441928061e-09,3,-1,8,8,0,1.0,0.0,1350000000,0.0,2,0,0,0,84.15933650918305
4,z,8,0.1,normal,1350000000,1.0,0.0,0.0,1.6666666666666667e-08,135,4.608258023609508e-09,2.7317918235407645e-08,0.9999999833333334,4.608258025564522e-09,2.731791824699704e-08,3,-1,16,16,16,1.0,0.0,1350000000,0.0,45,0,0,0,11338.77711907681
4,z,8,0.3,m1,1350000000,1.0,0.0,0.0,4.1481481481481476e-08,135,8.148980911261433e-09,4.830745003756787e-08,0.9999999585185184,8.148980907179557e-09,4.830745001337036e-08,3,-1,8,8,0,1.0,0.0,1350000000,0.0,112,0,0,0,281.1405209042132
4,z,8,0.3,normal,1350000000,1.0,0.0,0.0,1.1125925925925925e-06,135,5.1898873317388675e-08,3.0765837557934917e-07,0.9999988874074074,5.1898873313869153e-08,3.076583755584853e-07,3,-1,16,16,16,1.0,0.0,1350000000,27.0,2950,0,0,0,19514.622993388213
4,z,8,0.5,m1,1350000000,1.0,0.0,0.0,3.137037037037037e-07,135,2.6340329408348223e-08,1.561464139777808e-07,0.9999996862962963,2.6340329409773194e-08,1.5614641398622809e-07,3,-1,8,8,0,1.0,0.0,1350000000,7.0,833,0,0,0,377.0656455475837
4,z,8,0.5,normal,1360000000,1.0,0.0,0.0,8.124632352941176e-06,136,1.827668254733123e-07,1.0874536401106845e-06,0.999991875367647,1.8276682547135084e-07,1.0874536400990138e-06,3,-1,16,16,16,1.0,0.0,1360000000,248.0,21603,0,0,0,26228.86040516477
4,z,8,0.8,m1,1350000000,1.0,0.0,0.0,1.94962962962963e-06,135,1.0168754016186706e-07,6.028073717811872e-07,0.9999980503703704,1.0168754016038539e-07,6.028073717724038e-07,3,-1,8,8,0,1.0,0.0,1350000000,61.0,5142,0,0,0,448.6873392974958
4,z,8,0.8,normal,1360000000,1.0,0.0,0.0,5.035110294117647e-05,136,8.308486235880438e-07,4.943508526571749e-06,0.9999496488970588,8.308486235890101e-07,4.943508526577499e-06,3,-1,16,16,16,1.0,0.0,1360000000,2514.0,131927,0,0,0,35263.53628275264
4,z,8,1.0,m1,1350000000,1.0,0.0,0.0,4.5292592592592595e-06,135,2.0970203381732376e-07,1.2431211499596726e-06,0.9999954707407407,2.0970203381760172e-07,1.2431211499613205e-06,3,-1,8,8,0,1.0,0.0,1350000000,202.0,11825,0,0,0,518.2905649514869
4,z,8,1.0,normal,1360000000,1.0,0.0,0.0,0.00011901176470588236,136,1.9804380079271204e-06,1.1783508933618668e-05,0.9998809882352941,1.9804380079275553e-06,1.1783508933621256e-05,3,-1,16,16,16,1.0,0.0,1360000000,7219.0,309274,0,0,0,39258.607877866365
4,z,12,0.1,m1,1350000000,0.9818692133333332,0.0005161437685802093,0.003059718704020233,3.353660495981548e-08,135,9.664296149479697e-09,5.729029291798674e-08,0.9818691803703704,0.0005161418767532448,0.003059707489202385,2,0,24,8,16,1.0,0.0,1325523438,0.0,89,0,0,0,402.9712892649695
