n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,577,1070,0,1.0,0.0005770000000000497,0,11.004045298002893
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,1350,2436,0,1.0,0.0013499999999999623,0,12.959173694005585
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,init,1000000,766545,141,268,0,0.766545,0.00018394223431106305,0,17.092594301000645
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,init,1000000,632100,232,424,0,0.6321,0.00036703053314346423,0,58.640345803993114
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,102,201,0,1.0,0.0001020000000000465,0,3.138601705999463
4,z,14,"['z', 'x', 'z', 'z']",0.8,m1,0,init,1000000,658757,32,63,0,0.658757,4.857633391375238e-05,0,81.0520186329959
4,z,12,"['z', 'z', 'x', 'z']",0.5,m1,0,init,1000000,809025,18,35,0,0.809025,2.2249003430063752e-05,0,22.595233410997025
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,init,1000000,392351,8,16,0,0.392351,2.038990597708068e-05,0,116.36342247599532
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,init,1000000,482519,32,61,0,0.482519,6.631863201245203e-05,0,120.16799227799493
4,z,8,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,12,21,0,1.0,1.2000000000012001e-05,0,6.643237454001792
4,z,12,"['z', 'z', 'x', 'z']",0.3,m1,0,init,1000000,902493,4,8,0,0.902493,4.432167340917559e-06,0,17.46314350800094
4,z,14,"['z', 'x', 'z', 'z']",0.5,m1,0,init,1000000,694166,2,5,0,0.694166,2.881155227951737e-06,0,48.36270293499547
4,z,15,"['x', 'z', 'z', 'z']",0.8,m1,0,init,1000000,329510,2,5,0,0.32951,6.0696185244513146e-06,0,109.5291229650029
4,z,8,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.0635820210009115
4,z,14,"['z', 'x', 'z', 'z']",0.3,m1,0,init,1000000,798979,0,0,0,0.798979,0.0,0,24.631928294998943
4,z,14,"['z', 'x', 'z', 'z']",0.1,m1,0,init,1000000,951843,0,0,0,0.951843,0.0,0,4.4148360319959465
4,z,12,"['z', 'z', 'x', 'z']",0.1,m1,0,init,1000000,950713,0,0,0,0.950713,0.0,0,3.3021259580054902
4,z,15,"['x', 'z', 'z', 'z']",0.3,m1,0,init,1000000,777107,0,0,0,0.777107,0.0,0,28.196599821996642
4,z,15,"['x', 'z', 'z', 'z']",0.1,m1,0,init,1000000,886348,0,0,0,0.886348,0.0,0,8.86864118900121
4,z,15,"['x', 'z', 'z', 'z']",0.5,m1,0,init,1000000,614379,7,14,0,0.614379,1.139361859703314e-05,0,74.8303906000001
