n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,304,563,0,1.0,0.00030399999999997096,0,11.995153266994748
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,na,1000000,752041,8,16,0,0.752041,1.0637717890338294e-05,0,29.883802568001556
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,na,1000000,534887,1,2,0,0.534887,1.8695537562507525e-06,0,60.73934470399399
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,56,105,0,1.0,5.599999999994498e-05,0,2.934310844007996
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,na,1000000,575070,11,20,0,0.57507,1.9128106143573298e-05,0,95.98677985499671
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,na,1000000,831534,1,2,0,0.831534,1.2025966467099636e-06,0,11.31334731199604
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,na,1000000,453119,15,30,0,0.453119,3.310388661703634e-05,0,101.74540268500277
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,na,1000000,842255,23,44,0,0.842255,2.7307644359542138e-05,0,31.718189360006363
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,na,1000000,741270,1,0,0,0.74127,1.3490361137069584e-06,0,34.87358100900019
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,9,18,0,1.0,9.000000000036756e-06,0,3.707038605993148
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,na,1000000,368430,934,1620,0,0.36843,0.002535081290882979,0,109.20087056299963
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,na,1000000,901420,0,0,0,0.90142,0.0,0,11.227141716008191
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.6060228620044654
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,na,1000000,946397,0,0,0,0.946397,0.0,0,10.972716193995439
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,na,1000000,903338,2,5,0,0.903338,2.2140107025503397e-06,0,14.309967809007503
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,na,1000000,952045,0,1,0,0.952045,0.0,0,2.592381510999985
