n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,608,1117,0,1.0,0.0006080000000000529,0,12.805383626000548
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,1292,2258,0,1.0,0.0012919999999999598,0,14.853833674998896
4,z,14,"['z', 'x', 'z', 'z']",0.8,m1,0,na,1000000,557698,12,25,0,0.557698,2.15170217573446e-05,0,39.44747128600284
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,na,1000000,586157,24,46,0,0.586157,4.094466158388599e-05,0,76.56334230199718
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,na,1000000,717828,266,490,0,0.717828,0.00037056230740506457,0,65.27768247000495
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,98,186,0,1.0,9.80000000000425e-05,0,9.302131041004031
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,na,1000000,384590,20,38,0,0.38459,5.200343222655501e-05,0,120.01241348599433
4,z,12,"['z', 'z', 'x', 'z']",0.5,m1,0,na,1000000,778017,27,52,0,0.778017,3.470361187485338e-05,0,13.028182207999635
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,na,1000000,504242,571,1040,0,0.504242,0.0011323927796573763,0,115.02227334000054
4,z,14,"['z', 'x', 'z', 'z']",0.5,m1,0,na,1000000,764253,8,11,0,0.764253,1.0467737777908326e-05,0,21.513756132000708
4,z,8,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,8,15,0,1.0,8.000000000008e-06,0,6.6104573650009115
4,z,14,"['z', 'x', 'z', 'z']",0.3,m1,0,na,1000000,849190,0,1,0,0.84919,0.0,0,9.824072611998417
4,z,8,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.0112454409972997
4,z,15,"['x', 'z', 'z', 'z']",0.3,m1,0,na,1000000,677646,0,0,0,0.677646,0.0,0,15.198491834999004
4,z,12,"['z', 'z', 'x', 'z']",0.3,m1,0,na,1000000,903130,9,18,0,0.90313,9.965342752438211e-06,0,19.085939396994945
4,z,15,"['x', 'z', 'z', 'z']",0.8,m1,0,na,1000000,491976,12,25,0,0.491976,2.4391433728454537e-05,0,97.0975822190012
4,z,12,"['z', 'z', 'x', 'z']",0.1,m1,0,na,1000000,951360,0,0,0,0.95136,0.0,0,7.655362958998012
4,z,15,"['x', 'z', 'z', 'z']",0.1,m1,0,na,1000000,922473,0,0,0,0.922473,0.0,0,6.160167586000171
4,z,14,"['z', 'x', 'z', 'z']",0.1,m1,0,na,1000000,946315,0,0,0,0.946315,0.0,0,2.8867543369997293
4,z,15,"['x', 'z', 'z', 'z']",0.5,m1,0,na,1000000,473943,0,1,0,0.473943,0.0,0,59.691917864998686
