n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,428,769,0,1.0,0.00042799999999998395,0,12.78647250001086
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,976,1731,0,1.0,0.0009759999999999769,0,15.224180246004835
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,init,1000000,840892,38,74,0,0.840892,4.51901076475858e-05,0,18.033323970012134
4,z,14,"['z', 'x', 'z', 'z']",0.8,m1,0,init,1000000,641786,20,41,0,0.641786,3.116303565364742e-05,0,44.3839530969999
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,80,143,0,1.0,7.999999999996898e-05,0,5.079597219999414
4,z,12,"['z', 'z', 'x', 'z']",0.5,m1,0,init,1000000,835860,12,19,0,0.83586,1.4356471179421959e-05,0,11.225669549996383
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,init,1000000,352490,8,13,0,0.35249,2.269567931001415e-05,0,126.3187065020029
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,init,1000000,547356,30,61,0,0.547356,5.480893604892234e-05,0,115.67425025299599
4,z,8,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,12,24,0,1.0,1.2000000000012001e-05,0,6.48373595000885
4,z,14,"['z', 'x', 'z', 'z']",0.5,m1,0,init,1000000,738808,2,4,0,0.738808,2.7070632694359276e-06,0,29.09135672400589
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,init,1000000,353548,718,1275,0,0.353548,0.00203084163960765,0,147.83864121900115
4,z,15,"['x', 'z', 'z', 'z']",0.8,m1,0,init,1000000,428999,11,18,0,0.428999,2.564108541047716e-05,0,97.10710680899501
4,z,8,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.0936602870060597
4,z,12,"['z', 'z', 'x', 'z']",0.3,m1,0,init,1000000,923837,6,11,0,0.923837,6.494652195154771e-06,0,19.50514541499433
4,z,14,"['z', 'x', 'z', 'z']",0.3,m1,0,init,1000000,821110,0,1,0,0.82111,0.0,0,16.095489336992614
4,z,15,"['x', 'z', 'z', 'z']",0.5,m1,0,init,1000000,605780,1,2,0,0.60578,1.65076430391764e-06,0,63.63746963700396
4,z,15,"['x', 'z', 'z', 'z']",0.3,m1,0,init,1000000,742361,0,1,0,0.742361,0.0,0,24.368344979011454
4,z,12,"['z', 'z', 'x', 'z']",0.1,m1,0,init,1000000,954369,0,1,0,0.954369,0.0,0,5.914421599009074
4,z,14,"['z', 'x', 'z', 'z']",0.1,m1,0,init,1000000,949745,0,0,0,0.949745,0.0,0,9.721108553989325
4,z,15,"['x', 'z', 'z', 'z']",0.1,m1,0,init,1000000,849827,0,0,0,0.849827,0.0,0,6.830916807986796
