n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,init,1000000,693661,214,401,0,0.693661,0.00030850804643767216,0,23.55654245400001
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,init,1000000,537547,16,31,0,0.537547,2.9764839167500945e-05,0,47.31221566900058
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,init,1000000,352780,8,15,0,0.35278,2.2677022506911726e-05,0,152.49186740000005
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,848,1525,0,1.0,0.0008479999999999599,0,4.752423695998004
4,x,7,"['z', 'x', 'z', 'x']",1,m1,0,init,1000000,636239,25387,45126,0,0.636239,0.03990167217036367,0,231.05143898099777
4,x,8,"['x', 'z', 'z', 'x']",1,m1,0,init,1000000,411939,92500,170223,0,0.411939,0.22454780926302198,0,228.2779963920002
4,x,6,"['x', 'x', 'z', 'x']",1,m1,0,init,1000000,325302,6828,12618,0,0.325302,0.020989726469557546,0,365.1088220790007
4,x,4,"['x', 'z', 'x', 'x']",1,m1,0,init,1000000,362227,2320,4434,0,0.362227,0.0064048234946594285,0,388.44594224499815
4,x,10,"['x', 'x', 'x', 'z']",1,m1,0,init,1000000,369297,13097,22860,0,0.369297,0.03546468018965765,0,360.7452388670026
4,x,13,"['z', 'z', 'x', 'z']",1,m1,0,init,1000000,734174,35778,59327,0,0.734174,0.04873231686221524,0,134.29738993299907
4,x,12,"['x', 'z', 'x', 'z']",1,m1,0,init,1000000,407245,85482,156891,0,0.407245,0.20990312956574053,0,311.2533112759993
4,x,11,"['z', 'x', 'x', 'z']",1,m1,0,init,1000000,599882,11214,20427,0,0.599882,0.01869367642302988,0,470.9514207450011
4,x,15,"['z', 'x', 'z', 'z']",1,m1,0,init,1000000,549934,117433,184640,0,0.549934,0.2135401702749784,0,279.19953194900154
4,z,2,"['z', 'x', 'x', 'x']",1,m1,0,init,1000000,573732,125082,196571,0,0.573732,0.2180146828135785,0,238.07069545600098
4,x,14,"['x', 'x', 'z', 'z']",1,m1,0,init,1000000,292688,53756,95053,0,0.292688,0.1836631498387361,0,396.22908316399844
4,z,5,"['x', 'x', 'z', 'x']",1,m1,0,init,1000000,379530,109032,204403,0,0.37953,0.28728163781519245,0,193.66069407199757
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,816,1495,0,1.0,0.0008160000000000389,0,13.83392916700177
4,z,4,"['z', 'z', 'x', 'x']",1,m1,0,init,1000000,695687,33756,56246,0,0.695687,0.04852182087634238,0,375.10141688300064
4,z,3,"['x', 'z', 'x', 'x']",1,m1,0,init,1000000,412008,100410,172303,0,0.412008,0.24370886002213554,0,547.0509333650007
4,z,6,"['z', 'x', 'z', 'x']",1,m1,0,init,1000000,642384,31014,53842,0,0.642384,0.04827953373683036,0,430.64163137300056
4,z,7,"['x', 'z', 'z', 'x']",1,m1,0,init,1000000,442608,14216,24640,0,0.442608,0.03211871452843151,0,290.71955524299847
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,init,1000000,711041,324,588,0,0.711041,0.00045566992620682534,0,26.12573444300142
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,init,1000000,575849,42,75,0,0.575849,7.293578698586156e-05,0,80.72331278799902
4,z,9,"['x', 'x', 'x', 'z']",1,m1,0,init,1000000,300501,59446,109127,0,0.300501,0.19782296897514484,0,392.32084808700165
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,init,1000000,315644,28,51,0,0.315644,8.870753126943853e-05,0,65.78879395600234
4,z,11,"['x', 'z', 'x', 'z']",1,m1,0,init,1000000,323754,5361,10096,0,0.323754,0.016558868770733315,0,306.6526400399998
4,z,10,"['z', 'x', 'x', 'z']",1,m1,0,init,1000000,612328,23493,41310,0,0.612328,0.03836669236095691,0,360.04472548599733
4,z,13,"['x', 'x', 'z', 'z']",1,m1,0,init,1000000,396636,4229,8084,0,0.396636,0.010662168839943975,0,249.71342726999865
