n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,450,817,0,1.0,0.00044999999999995044,0,12.915124903993274
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,1008,1816,0,1.0,0.0010080000000000089,0,15.225022744001762
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,init,1000000,651026,332,608,0,0.651026,0.0005099642717801833,0,29.95420855699922
4,z,14,"['z', 'x', 'z', 'z']",0.8,m1,0,init,1000000,659613,20,40,0,0.659613,3.032080932308112e-05,0,35.09774787200149
4,z,15,"['x', 'z', 'z', 'z']",0.8,m1,0,init,1000000,402335,4,6,0,0.402335,9.941963786341823e-06,0,40.85773874299775
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,75,134,0,1.0,7.500000000004725e-05,0,3.068673806003062
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,init,1000000,676975,148,278,0,0.676975,0.00021861959451974222,0,64.58757295100077
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,init,1000000,512149,22,42,0,0.512149,4.2956249060366325e-05,0,113.18195998699957
4,z,12,"['z', 'z', 'x', 'z']",0.5,m1,0,init,1000000,811499,34,68,0,0.811499,4.189777190111155e-05,0,21.820169727005123
4,z,8,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,10,20,0,1.0,9.99999999995449e-06,0,1.911909944996296
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,init,1000000,337981,14,29,0,0.337981,4.1422446823924375e-05,0,141.85284406899882
4,z,14,"['z', 'x', 'z', 'z']",0.5,m1,0,init,1000000,805160,12,21,0,0.80516,1.4903870038218692e-05,0,37.447716752001725
4,z,12,"['z', 'z', 'x', 'z']",0.3,m1,0,init,1000000,812216,22,43,0,0.812216,2.7086390812280925e-05,0,11.000915962002182
4,z,15,"['x', 'z', 'z', 'z']",0.5,m1,0,init,1000000,628214,4,7,0,0.628214,6.367257017525496e-06,0,41.60370047700417
4,z,8,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.2195226559997536
4,z,14,"['z', 'x', 'z', 'z']",0.3,m1,0,init,1000000,835305,0,1,0,0.835305,0.0,0,24.367563866995624
4,z,14,"['z', 'x', 'z', 'z']",0.1,m1,0,init,1000000,955220,0,0,0,0.95522,0.0,0,5.580433634000656
4,z,12,"['z', 'z', 'x', 'z']",0.1,m1,0,init,1000000,960633,0,0,0,0.960633,0.0,0,8.005359909999243
4,z,15,"['x', 'z', 'z', 'z']",0.3,m1,0,init,1000000,687480,0,0,0,0.68748,0.0,0,28.31695516900072
4,z,15,"['x', 'z', 'z', 'z']",0.1,m1,0,init,1000000,904473,0,0,0,0.904473,0.0,0,7.845572880003601
