n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,296,560,0,1.0,0.00029599999999996296,0,11.797432489998755
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,na,1000000,692919,4,8,0,0.692919,5.772680500948368e-06,0,24.12132311600726
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,na,1000000,591822,131,252,0,0.591822,0.00022135033844639107,0,39.8466027329996
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,na,1000000,616461,26,53,0,0.616461,4.217622850433145e-05,0,49.799384877987904
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,na,1000000,592357,0,0,0,0.592357,0.0,0,60.46032006799942
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,46,89,0,1.0,4.599999999999049e-05,0,8.086991472999216
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,6,11,0,1.0,5.999999999950489e-06,0,2.037822023994522
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,na,1000000,886160,4,7,0,0.88616,4.513857542631783e-06,0,8.415980180012411
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,na,1000000,842354,0,0,0,0.842354,0.0,0,25.808081807001145
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,na,1000000,349269,18,35,0,0.349269,5.1536208481195445e-05,0,121.31058301599114
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,na,1000000,661964,0,0,0,0.661964,0.0,0,44.396276648010826
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,na,1000000,502832,282,495,0,0.502832,0.0005608234957202862,0,63.15010078198975
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,2.1208361290046014
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,na,1000000,901270,0,0,0,0.90127,0.0,0,12.569778570003109
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,na,1000000,936434,0,0,0,0.936434,0.0,0,5.207812337001087
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,na,1000000,956636,0,0,0,0.956636,0.0,0,3.0277757559961174
