n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,3,"['z', 'x', 'x', 'x']",0.1,m2,0,50000,48330,0,0,1138,0.9891121935246203,0.0,0,1.3145423370006029
4,x,3,"['z', 'x', 'x', 'x']",0.3,m2,0,50000,44651,0,0,3441,0.9590197383964433,0.0,0,2.4590902109921444
4,x,3,"['z', 'x', 'x', 'x']",0.8,m2,0,50000,37639,0,0,7039,0.8761202020437141,0.0,0,1.8624466890178155
4,x,3,"['z', 'x', 'x', 'x']",0.5,m2,0,50000,41594,0,0,4010,0.90441400304414,0.0,0,1.418657874019118
4,x,3,"['z', 'x', 'x', 'x']",1,m2,0,50000,34529,0,0,9395,0.8503632557566803,0.0,0,4.104055839998182
4,x,2,"['x', 'x', 'x', 'x']",0.5,m2,0,50000,35358,0,0,7093,0.8240613419721724,0.0,0,1.4674327439861372
4,x,2,"['x', 'x', 'x', 'x']",0.8,m2,0,50000,29613,0,0,9780,0.7362754848334162,0.0,0,2.0697802510112524
4,x,2,"['x', 'x', 'x', 'x']",0.1,m2,0,50000,46725,0,0,1273,0.9589139491452378,0.0,0,1.330538323003566
4,x,2,"['x', 'x', 'x', 'x']",0.3,m2,0,50000,41863,0,0,3413,0.8985983214201386,0.0,0,0.9039591660257429
4,x,2,"['x', 'x', 'x', 'x']",1,m2,0,50000,27211,0,0,10258,0.6846912586180867,0.0,0,1.5012719299993478
