n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
3,x,2,1.0,normal,0,100000,82561,44,83,0,0.82561,0.0005329392812587,0,2.1864494569890667,"['x', 'x', 'x']"
3,x,2,1.0,m1,0,100000,84224,88,168,0,0.84224,0.0010448328267477,0,0.5079108319914667,"['x', 'x', 'x']"
3,x,2,0.8,normal,0,100000,85779,26,52,0,0.85779,0.0003031044894438,0,0.6023907620110549,"['x', 'x', 'x']"
3,x,2,0.8,m1,0,100000,87103,55,108,0,0.87103,0.000631436345476,0,0.3999663169961422,"['x', 'x', 'x']"
3,x,2,0.5,normal,0,100000,90795,10,20,0,0.90795,0.0001101382234705,0,1.479678062009043,"['x', 'x', 'x']"
3,x,2,0.5,m1,0,100000,91738,26,51,0,0.91738,0.0002834158146024,0,0.2446745769993867,"['x', 'x', 'x']"
3,x,2,0.3,normal,0,100000,94472,6,11,0,0.94472,6.35108815310037e-05,0,1.1093974230025196,"['x', 'x', 'x']"
3,x,2,0.3,m1,0,100000,94969,8,17,0,0.94969,8.423801450996304e-05,0,0.1553367089945823,"['x', 'x', 'x']"
3,x,2,0.1,normal,0,100000,98108,1,2,0,0.98108,1.0192848697299084e-05,0,0.5361102370079607,"['x', 'x', 'x']"
3,x,2,0.1,m1,0,100000,98261,1,2,0,0.98261,1.01769776411631e-05,0,0.033913475999725,"['x', 'x', 'x']"
3,x,3,1.0,normal,0,100000,92991,288,553,0,0.92991,0.0030970739103783,0,0.5613782809959957,"['z', 'x', 'x']"
3,x,3,1.0,m1,0,100000,94277,291,546,0,0.94277,0.0030866489175515,0,0.2528284069994697,"['z', 'x', 'x']"
3,x,3,0.8,normal,0,100000,94393,218,405,0,0.94393,0.0023094932886972,0,1.604304826003499,"['z', 'x', 'x']"
3,x,3,0.8,m1,0,100000,95379,232,446,0,0.95379,0.0024324012623323,0,0.2253052159940125,"['z', 'x', 'x']"
3,x,3,0.5,normal,0,100000,96433,140,265,0,0.96433,0.0014517851772732,0,1.3327573459973792,"['z', 'x', 'x']"
3,x,3,0.5,m1,0,100000,97039,130,252,0,0.97039,0.0013396675563432,0,0.1696584979945328,"['z', 'x', 'x']"
3,x,3,0.3,normal,0,100000,97791,76,141,0,0.97791,0.0007771676330132,0,1.0559748469968326,"['z', 'x', 'x']"
3,x,3,0.3,m1,0,100000,98230,82,163,0,0.9823,0.0008347755268247,0,0.0519011389988008,"['z', 'x', 'x']"
3,x,3,0.1,normal,0,100000,99274,23,46,0,0.99274,0.0002316820114027,0,0.1918688470032066,"['z', 'x', 'x']"
3,x,3,0.1,m1,0,100000,99385,20,39,0,0.99385,0.0002012376113095,0,0.1076677979872329,"['z', 'x', 'x']"
3,x,4,1.0,normal,0,100000,82376,3360,6327,0,0.82376,0.0407885791978246,0,2.244669478997821,"['x', 'z', 'x']"
3,x,4,1.0,m1,0,100000,86197,4174,7563,0,0.86197,0.0484239590705013,0,1.8684827930119356,"['x', 'z', 'x']"
3,x,4,0.8,normal,0,100000,85480,2770,5249,0,0.8548,0.0324052409920448,0,5.914959528992768,"['x', 'z', 'x']"
3,x,4,0.8,m1,0,100000,88619,3476,6342,0,0.88619,0.0392240941558807,0,0.5590909079910489,"['x', 'z', 'x']"
3,x,4,0.5,normal,0,100000,90547,1830,3497,0,0.90547,0.0202104984151877,0,4.576738015006413,"['x', 'z', 'x']"
3,x,4,0.5,m1,0,100000,92718,2310,4242,0,0.92718,0.0249142561314954,0,0.4656250689877197,"['x', 'z', 'x']"
3,x,4,0.3,normal,0,100000,94085,1122,2130,0,0.94085,0.0119253866184833,0,3.4402375709905755,"['x', 'z', 'x']"
3,x,4,0.3,m1,0,100000,95601,1386,2550,0,0.95601,0.0144977562996202,0,1.1146599700005029,"['x', 'z', 'x']"
3,x,4,0.1,normal,0,100000,98039,389,762,0,0.98039,0.0039678087291792,0,2.19478893399355,"['x', 'z', 'x']"
3,x,4,0.1,m1,0,100000,98486,476,887,0,0.98486,0.0048331742582702,0,0.2273087029898306,"['x', 'z', 'x']"
3,x,5,1.0,normal,0,100000,100000,240,460,0,1.0,0.0023999999999999,0,0.6681516289972933,"['z', 'z', 'x']"
3,x,5,1.0,m1,0,100000,100000,73,142,0,1.0,0.00073,0,0.0209953220037277,"['z', 'z', 'x']"
3,x,5,0.8,normal,0,100000,100000,140,273,0,1.0,0.0013999999999999,0,0.2095998430013423,"['z', 'z', 'x']"
3,x,5,0.8,m1,0,100000,100000,52,105,0,1.0,0.0005199999999999,0,0.0545004840096225,"['z', 'z', 'x']"
3,x,5,0.5,normal,0,100000,100000,51,102,0,1.0,0.00051,0,0.5457678849925287,"['z', 'z', 'x']"
3,x,5,0.5,m1,0,100000,100000,24,47,0,1.0,0.00024,0,0.0158636410051258,"['z', 'z', 'x']"
3,x,5,0.3,normal,0,100000,100000,24,49,0,1.0,0.00024,0,0.169945886998903,"['z', 'z', 'x']"
3,x,5,0.3,m1,0,100000,100000,8,15,0,1.0,7.999999999996898e-05,0,0.0131434289942262,"['z', 'z', 'x']"
3,x,5,0.1,normal,0,100000,100000,4,9,0,1.0,4.000000000004e-05,0,0.1258596239931648,"['z', 'z', 'x']"
3,x,5,0.1,m1,0,100000,100000,0,0,0,1.0,0.0,0,0.0324513319937977,"['z', 'z', 'x']"
3,x,6,1.0,normal,0,100000,83932,5630,10099,0,0.83932,0.0670781108516418,0,12.682710090011824,"['x', 'x', 'z']"
3,x,6,1.0,m1,0,100000,85488,6010,11017,0,0.85488,0.0703022646453302,0,3.74741070100572,"['x', 'x', 'z']"
3,x,6,0.8,normal,0,100000,86869,4698,8491,0,0.86869,0.0540814329622765,0,3.9142037599958712,"['x', 'x', 'z']"
3,x,6,0.8,m1,0,100000,88156,5000,9202,0,0.88156,0.0567176369163755,0,3.3938291579979705,"['x', 'x', 'z']"
3,x,6,0.5,normal,0,100000,91522,3156,5728,0,0.91522,0.0344835121610104,0,9.75301913000294,"['x', 'x', 'z']"
3,x,6,0.5,m1,0,100000,92415,3378,6281,0,0.92415,0.0365525077097873,0,0.8851463539904216,"['x', 'x', 'z']"
3,x,6,0.3,normal,0,100000,94752,1938,3547,0,0.94752,0.0204533941236069,0,2.8198290949949296,"['x', 'x', 'z']"
3,x,6,0.3,m1,0,100000,95318,2032,3796,0,0.95318,0.0213181141022682,0,2.0244392800086644,"['x', 'x', 'z']"
3,x,6,0.1,normal,0,100000,98204,679,1228,0,0.98204,0.0069141786485275,0,6.760638089996064,"['x', 'x', 'z']"
3,x,6,0.1,m1,0,100000,98464,748,1394,0,0.98464,0.0075966850828729,0,1.12747554499947,"['x', 'x', 'z']"
3,x,7,1.0,normal,0,100000,95026,5082,9612,0,0.95026,0.0534801001831077,0,5.338634938001633,"['z', 'x', 'z']"
3,x,7,1.0,m1,0,100000,94764,4366,8335,0,0.94764,0.0460723481490861,0,0.7456942599965259,"['z', 'x', 'z']"
3,x,7,0.8,normal,0,100000,96071,4128,7925,0,0.96071,0.0429682214195751,0,4.840615045992308,"['z', 'x', 'z']"
3,x,7,0.8,m1,0,100000,95701,3538,6841,0,0.95701,0.0369693106655102,0,0.2356341569975484,"['z', 'x', 'z']"
3,x,7,0.5,normal,0,100000,97464,2664,5197,0,0.97464,0.0273331691701551,0,1.3477711800078396,"['z', 'x', 'z']"
3,x,7,0.5,m1,0,100000,97344,2322,4535,0,0.97344,0.023853550295858,0,0.6181359809997957,"['z', 'x', 'z']"
3,x,7,0.3,normal,0,100000,98469,1617,3186,0,0.98469,0.0164214118148858,0,1.0904791900102282,"['z', 'x', 'z']"
3,x,7,0.3,m1,0,100000,98314,1350,2673,0,0.98314,0.0137315133144821,0,0.5631081330066081,"['z', 'x', 'z']"
3,x,7,0.1,normal,0,100000,99505,542,1069,0,0.99505,0.0054469624641977,0,2.228958245003014,"['z', 'x', 'z']"
3,x,7,0.1,m1,0,100000,99436,470,938,0,0.99436,0.0047266583531115,0,0.3989816889952635,"['z', 'x', 'z']"
3,z,2,1.0,normal,0,100000,92989,4093,7854,0,0.92989,0.0440159588768563,0,5.561647690003156,"['z', 'x', 'x']"
3,z,2,1.0,m1,0,100000,94259,4199,8042,0,0.94259,0.0445474702680911,0,0.7480799009936163,"['z', 'x', 'x']"
3,z,2,0.8,normal,0,100000,94440,3358,6449,0,0.9444,0.0355569673867005,0,1.7109374390129233,"['z', 'x', 'x']"
3,z,2,0.8,m1,0,100000,95399,3466,6661,0,0.95399,0.036331617731842,0,0.2512280759983696,"['z', 'x', 'x']"
3,z,2,0.5,normal,0,100000,96426,2126,4178,0,0.96426,0.0220479953539501,0,1.338993733006646,"['z', 'x', 'x']"
3,z,2,0.5,m1,0,100000,97086,2194,4291,0,0.97086,0.0225985208989967,0,0.6260447469976498,"['z', 'x', 'x']"
3,z,2,0.3,normal,0,100000,97819,1300,2557,0,0.97819,0.0132898516648094,0,3.1821572740009287,"['z', 'x', 'x']"
3,z,2,0.3,m1,0,100000,98195,1362,2682,0,0.98195,0.0138703599979632,0,0.561440017001587,"['z', 'x', 'x']"
3,z,2,0.1,normal,0,100000,99277,460,907,0,0.99277,0.0046335002064928,0,0.795554632000858,"['z', 'x', 'x']"
3,z,2,0.1,m1,0,100000,99434,440,875,0,0.99434,0.0044250457589959,0,0.1384921209973981,"['z', 'x', 'x']"
3,z,3,1.0,normal,0,100000,82289,3918,6562,0,0.82289,0.0476126821324842,0,9.477363797996077,"['x', 'z', 'x']"
3,z,3,1.0,m1,0,100000,86092,4250,7903,0,0.86092,0.0493657947312177,0,1.1677539960073773,"['x', 'z', 'x']"
3,z,3,0.8,normal,0,100000,85524,3298,5593,0,0.85524,0.0385622749169823,0,3.671220627002185,"['x', 'z', 'x']"
3,z,3,0.8,m1,0,100000,88548,3549,6640,0,0.88548,0.0400799566336902,0,1.028816795995226,"['x', 'z', 'x']"
3,z,3,0.5,normal,0,100000,90429,2074,3577,0,0.90429,0.0229351203706775,0,8.268663921000552,"['x', 'z', 'x']"
3,z,3,0.5,m1,0,100000,92659,2298,4311,0,0.92659,0.0248006130003561,0,2.4169287770055234,"['x', 'z', 'x']"
3,z,3,0.3,normal,0,100000,94104,1354,2333,0,0.94104,0.0143883363087647,0,7.417229939004756,"['x', 'z', 'x']"
3,z,3,0.3,m1,0,100000,95575,1448,2775,0,0.95575,0.0151504054407533,0,0.6196578359958949,"['x', 'z', 'x']"
3,z,3,0.1,normal,0,100000,98042,450,793,0,0.98042,0.004589869647702,0,6.626600147996214,"['x', 'z', 'x']"
3,z,3,0.1,m1,0,100000,98507,488,928,0,0.98507,0.0049539626625518,0,0.3199371730006533,"['x', 'z', 'x']"
3,z,4,1.0,normal,0,100000,100000,74,145,0,1.0,0.0007399999999999,0,0.5629543649993138,"['z', 'z', 'x']"
3,z,4,1.0,m1,0,100000,100000,84,165,0,1.0,0.0008399999999999,0,0.0205537459987681,"['z', 'z', 'x']"
3,z,4,0.8,normal,0,100000,100000,59,116,0,1.0,0.0005899999999999,0,0.1872702919936273,"['z', 'z', 'x']"
3,z,4,0.8,m1,0,100000,100000,44,85,0,1.0,0.0004399999999999,0,0.0511816429934697,"['z', 'z', 'x']"
3,z,4,0.5,normal,0,100000,100000,20,38,0,1.0,0.0001999999999999,0,0.507790137999109,"['z', 'z', 'x']"
3,z,4,0.5,m1,0,100000,100000,26,52,0,1.0,0.00026,0,0.0162669159908546,"['z', 'z', 'x']"
3,z,4,0.3,normal,0,100000,100000,8,17,0,1.0,7.999999999996898e-05,0,0.152230256004259,"['z', 'z', 'x']"
3,z,4,0.3,m1,0,100000,100000,8,15,0,1.0,7.999999999996898e-05,0,0.0381863410002552,"['z', 'z', 'x']"
3,z,4,0.1,normal,0,100000,100000,0,0,0,1.0,0.0,0,0.3086588349979138,"['z', 'z', 'x']"
3,z,4,0.1,m1,0,100000,100000,0,1,0,1.0,0.0,0,0.0109531979978783,"['z', 'z', 'x']"
3,z,5,1.0,normal,0,100000,83976,5107,9534,0,0.83976,0.0608149947604077,0,2.4878462070046226,"['x', 'x', 'z']"
3,z,5,1.0,m1,0,100000,83861,4606,8291,0,0.83861,0.0549242198399733,0,1.959397259997786,"['x', 'x', 'z']"
3,z,5,0.8,normal,0,100000,86850,4276,8006,0,0.8685,0.0492343120322394,0,5.83991514898662,"['x', 'x', 'z']"
3,z,5,0.8,m1,0,100000,86797,3870,6915,0,0.86797,0.0445867944744634,0,1.754929237999022,"['x', 'x', 'z']"
3,z,5,0.5,normal,0,100000,91529,2802,5305,0,0.91529,0.0306132482601142,0,1.6290526530065108,"['x', 'x', 'z']"
3,z,5,0.5,m1,0,100000,91526,2596,4715,0,0.91526,0.0283635251185455,0,1.4506100410071667,"['x', 'x', 'z']"
3,z,5,0.3,normal,0,100000,94787,1794,3402,0,0.94787,0.0189266460590586,0,3.4386901630059583,"['x', 'x', 'z']"
3,z,5,0.3,m1,0,100000,94761,1610,2913,0,0.94761,0.0169901119658931,0,1.1865039650001563,"['x', 'x', 'z']"
3,z,5,0.1,normal,0,100000,98207,592,1107,0,0.98207,0.0060280835378333,0,0.7542386830027681,"['x', 'x', 'z']"
3,z,5,0.1,m1,0,100000,98163,549,1008,0,0.98163,0.0055927386082332,0,0.2188123550004093,"['x', 'x', 'z']"
3,z,6,1.0,normal,0,100000,95059,292,549,0,0.95059,0.0030717764756624,0,0.5762705850065686,"['z', 'x', 'z']"
3,z,6,1.0,m1,0,100000,94789,168,325,0,0.94789,0.0017723575520366,0,0.1231629119865829,"['z', 'x', 'z']"
3,z,6,0.8,normal,0,100000,96022,202,384,0,0.96022,0.0021036845722854,0,0.5092806530010421,"['z', 'x', 'z']"
3,z,6,0.8,m1,0,100000,95670,116,228,0,0.9567,0.0012125013065746,0,0.0773764620098518,"['z', 'x', 'z']"
3,z,6,0.5,normal,0,100000,97492,124,239,0,0.97492,0.0012718992327576,0,0.4127123569924151,"['z', 'x', 'z']"
3,z,6,0.5,m1,0,100000,97454,50,99,0,0.97454,0.0005130625731114,0,0.1727988970087608,"['z', 'x', 'z']"
3,z,6,0.3,normal,0,100000,98491,82,161,0,0.98491,0.0008325633814256,0,0.9732808740081964,"['z', 'x', 'z']"
3,z,6,0.3,m1,0,100000,98325,27,50,0,0.98325,0.0002745995423341,0,0.1337607339955866,"['z', 'x', 'z']"
3,z,6,0.1,normal,0,100000,99481,26,50,0,0.99481,0.0002613564399231,0,0.5161915729986504,"['z', 'x', 'z']"
3,z,6,0.1,m1,0,100000,99457,5,10,0,0.99457,5.027298229387522e-05,0,0.0362096450116951,"['z', 'x', 'z']"
3,z,7,1.0,normal,0,100000,86567,112,211,0,0.86567,0.0012937955571984,0,0.783017548994394,"['x', 'z', 'z']"
3,z,7,1.0,m1,0,100000,86032,84,165,0,0.86032,0.0009763808815324,0,0.173367182011134,"['x', 'z', 'z']"
3,z,7,0.8,normal,0,100000,89118,72,139,0,0.89118,0.0008079175924056,0,0.6910778409946943,"['x', 'z', 'z']"
3,z,7,0.8,m1,0,100000,88777,49,98,0,0.88777,0.0005519447604672,0,0.4142384440056048,"['x', 'z', 'z']"
3,z,7,0.5,normal,0,100000,93093,32,65,0,0.93093,0.0003437422792261,0,1.0856394489965169,"['x', 'z', 'z']"
3,z,7,0.5,m1,0,100000,92863,24,47,0,0.92863,0.0002584452365311,0,0.0934454839880345,"['x', 'z', 'z']"
3,z,7,0.3,normal,0,100000,95825,16,29,0,0.95825,0.00016697104096,0,0.5853980139945634,"['x', 'z', 'z']"
3,z,7,0.3,m1,0,100000,95629,10,20,0,0.95629,0.0001045707891957,0,0.0642235669947695,"['x', 'z', 'z']"
3,z,7,0.1,normal,0,100000,98581,0,1,0,0.98581,0.0,0,0.2170842319901567,"['x', 'z', 'z']"
3,z,7,0.1,m1,0,100000,98473,1,2,0,0.98473,1.0155067886596925e-05,0,0.0446101480047218,"['x', 'z', 'z']"
