n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
3,x,2,1.0,normal,0,100000,82983,79,158,0,0.82983,0.0009520022173216,0,2.313687364003272,"['x', 'x', 'x']"
3,x,2,1.0,m1,0,100000,83694,60,117,0,0.83694,0.0007168972686214,0,0.4497080480068689,"['x', 'x', 'x']"
3,x,2,0.8,normal,0,100000,86101,49,98,0,0.86101,0.0005690990813115,0,2.0127242599992314,"['x', 'x', 'x']"
3,x,2,0.8,m1,0,100000,86522,39,76,0,0.86522,0.0004507524097917,0,0.1051897080033086,"['x', 'x', 'x']"
3,x,2,0.5,normal,0,100000,90945,23,46,0,0.90945,0.0002529001044587,0,1.6022961499984376,"['x', 'x', 'x']"
3,x,2,0.5,m1,0,100000,91454,16,32,0,0.91454,0.0001749513416581,0,0.2152865179959917,"['x', 'x', 'x']"
3,x,2,0.3,normal,0,100000,94592,8,16,0,0.94592,8.457374830850295e-05,0,1.2215104790084297,"['x', 'x', 'x']"
3,x,2,0.3,m1,0,100000,94824,4,8,0,0.94824,4.21834134818333e-05,0,0.1451408269931562,"['x', 'x', 'x']"
3,x,2,0.1,normal,0,100000,98093,1,2,0,0.98093,1.0194407348174115e-05,0,0.1794471689936472,"['x', 'x', 'x']"
3,x,2,0.1,m1,0,100000,98268,0,0,0,0.98268,0.0,0,0.0952624490018934,"['x', 'x', 'x']"
3,x,3,1.0,normal,0,100000,93089,296,552,0,0.93089,0.0031797527097723,0,1.7099077349994332,"['z', 'x', 'x']"
3,x,3,1.0,m1,0,100000,94514,92,184,0,0.94514,0.000973400766024,0,0.0709723670006496,"['z', 'x', 'x']"
3,x,3,0.8,normal,0,100000,94240,212,407,0,0.9424,0.0022495755517827,0,1.5710408219892995,"['z', 'x', 'x']"
3,x,3,0.8,m1,0,100000,95627,72,143,0,0.95627,0.0007529254290106,0,0.0678923289960948,"['z', 'x', 'x']"
3,x,3,0.5,normal,0,100000,96479,130,247,0,0.96479,0.0013474434851107,0,0.4357184469990898,"['z', 'x', 'x']"
3,x,3,0.5,m1,0,100000,97267,26,52,0,0.97267,0.0002673054581718,0,0.1515011750016128,"['z', 'x', 'x']"
3,x,3,0.3,normal,0,100000,97798,72,143,0,0.97798,0.0007362113744657,0,0.3457823659991845,"['z', 'x', 'x']"
3,x,3,0.3,m1,0,100000,98287,8,16,0,0.98287,8.139428408637794e-05,0,0.118305591007811,"['z', 'x', 'x']"
3,x,3,0.1,normal,0,100000,99269,20,39,0,0.99269,0.0002014727659188,0,0.55936221400043,"['z', 'x', 'x']"
3,x,3,0.1,m1,0,100000,99445,2,3,0,0.99445,2.0111619488116798e-05,0,0.0989498239941895,"['z', 'x', 'x']"
3,x,4,1.0,normal,0,100000,81061,3460,5275,0,0.81061,0.042683904713734,0,6.650060742991627,"['x', 'z', 'x']"
3,x,4,1.0,m1,0,100000,83146,3653,5778,0,0.83146,0.0439347653525123,0,0.6554381989990361,"['x', 'z', 'x']"
3,x,4,0.8,normal,0,100000,84245,2829,4386,0,0.84245,0.0335806279304409,0,1.987773703003768,"['x', 'z', 'x']"
3,x,4,0.8,m1,0,100000,86031,3020,4815,0,0.86031,0.0351036254373423,0,1.7232309999963036,"['x', 'z', 'x']"
3,x,4,0.5,normal,0,100000,89592,1855,2880,0,0.89592,0.0207049736583623,0,4.549122212003567,"['x', 'z', 'x']"
3,x,4,0.5,m1,0,100000,91121,1943,3146,0,0.91121,0.0213232953984262,0,0.4678586759982863,"['x', 'z', 'x']"
