n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,6,13,0,1.0,5.999999999950489e-06,0,1.8663716479204595,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,862236,16,32,0,0.862236,1.8556404511094197e-05,0,12.205674413824454,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,714172,2,3,0,0.714172,2.800445831008247e-06,0,25.047517413040623,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,616909,2,1,0,0.616909,3.241969236955633e-06,0,30.988029047846798,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,764932,0,1,0,0.764932,0.0,0,20.16654485487379,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,826637,10,20,0,0.826637,1.2097208327288556e-05,0,8.058474906953052,"['z', 'z', 'x', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,2,5,0,1.0,1.999999999946489e-06,0,1.5247285768855363,"['z', 'z', 'z', 'x']"
4,x,2,1.0,m1,0,init,1000000,517913,2,4,0,0.517913,3.861652439707264e-06,0,44.839839122025296,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.832079908112064,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,init,1000000,930636,2,4,0,0.930636,2.149067949264172e-06,0,3.5405045200604945,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,845451,0,0,0,0.845451,0.0,0,15.03813644289039,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,703830,2,3,0,0.70383,2.841595271640962e-06,0,22.935648104175925,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,808539,0,0,0,0.808539,0.0,0,12.52501426800154,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.2957023039925843,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,init,1000000,874874,0,0,0,0.874874,0.0,0,7.960416027810425,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,943112,0,0,0,0.943112,0.0,0,2.7028085668571293,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,953288,1,2,0,0.953288,1.0490009315633486e-06,0,5.269932367140427,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.9526711299549788,"['z', 'z', 'z', 'x']"
4,x,5,0.1,m1,0,init,1000000,985639,0,0,0,0.985639,0.0,0,3.2364848791621625,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,961132,0,0,0,0.961132,0.0,0,3.868248112965375,"['z', 'x', 'x', 'x']"
