n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,16,30,0,1.0,1.6000000000016e-05,0,3.010678611928597,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,846924,18,36,0,0.846924,2.125338283009981e-05,0,8.177073064958677,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,706989,6,12,0,0.706989,8.486694983989018e-06,0,20.439047595020384,"['z', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,0.9763538690749556,"['z', 'z', 'z', 'x']"
4,x,2,0.8,m1,0,init,1000000,569716,0,0,0,0.569716,0.0,0,25.802657630993053,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,510544,2,4,0,0.510544,3.917390077989857e-06,0,32.17428134707734,"['x', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,883590,12,22,0,0.88359,1.3580959494774447e-05,0,5.7161549450829625,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,782029,0,1,0,0.782029,0.0,0,11.314622944919392,"['z', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,0.927543255034834,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,828352,1,2,0,0.828352,1.2072162558496302e-06,0,6.448070084210485,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,823950,0,0,0,0.82395,0.0,0,7.252021273132414,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,908672,10,19,0,0.908672,1.1005071136827029e-05,0,7.794202941004187,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,895896,0,0,0,0.895896,0.0,0,4.293409222038463,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,711955,0,0,0,0.711955,0.0,0,22.999461913947016,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.4214074749033898,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,init,1000000,932083,0,0,0,0.932083,0.0,0,2.595963404979557,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,956264,0,1,0,0.956264,0.0,0,5.495410047005862,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,959591,0,0,0,0.959591,0.0,0,2.207802797202021,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.9818696789443492,"['z', 'z', 'z', 'x']"
4,x,5,0.1,m1,0,init,1000000,974808,0,0,0,0.974808,0.0,0,2.989202172961086,"['z', 'z', 'x', 'x']"
