n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,6,11,0,1.0,5.999999999950489e-06,0,1.7104130540974438
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,na,1000000,866334,13,24,0,0.866334,1.5005759903208293e-05,0,6.157603622879833
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,na,1000000,506399,1,2,0,0.506399,1.9747274382364566e-06,0,22.009613323956728
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,na,1000000,552741,1,2,0,0.552741,1.8091655947793939e-06,0,23.839639494894072
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,na,1000000,716257,0,1,0,0.716257,0.0,0,10.372017037123442
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,na,1000000,685838,7,12,0,0.685838,1.020649191207923e-05,0,19.595765243982896
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,8,16,0,1.0,8.000000000008e-06,0,1.4328960040584207
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,na,1000000,802546,6,11,0,0.802546,7.4762069712797086e-06,0,8.009682948933914
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.8652611149009317
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,na,1000000,925909,4,8,0,0.925909,4.320078970998509e-06,0,3.2976756819989532
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,na,1000000,669707,0,0,0,0.669707,0.0,0,16.14798204298131
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,na,1000000,818991,0,0,0,0.818991,0.0,0,7.136997296009213
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,na,1000000,818235,0,0,0,0.818235,0.0,0,16.712712863925844
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.5962212739977986
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,na,1000000,908466,0,0,0,0.908466,0.0,0,5.034875537035987
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,na,1000000,926385,0,0,0,0.926385,0.0,0,2.164647161960602
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.45985646010376513
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,na,1000000,985198,0,0,0,0.985198,0.0,0,1.2277616341598332
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,na,1000000,927893,0,0,0,0.927893,0.0,0,6.48033192101866
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,na,1000000,965333,0,0,0,0.965333,0.0,0,2.1037982960697263
