n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,0.8483716519549489
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.0337254259502515
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.6362075649667531
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,init,1000000,921620,2,5,0,0.92162,2.1700917949285525e-06,0,3.158480193000287
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,init,1000000,847053,4,9,0,0.847053,4.7222546877279115e-06,0,9.580654282006435
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,init,1000000,744432,2,3,0,0.744432,2.6866120746982247e-06,0,13.460405586054549
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,init,1000000,878541,24,47,0,0.878541,2.7318019306998842e-05,0,7.422463627997786
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,init,1000000,836118,0,0,0,0.836118,0.0,0,8.906666924012825
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,init,1000000,689586,0,0,0,0.689586,0.0,0,19.051044926047325
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,init,1000000,574087,0,0,0,0.574087,0.0,0,17.622697399929166
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,init,1000000,837286,0,0,0,0.837286,0.0,0,6.659224831964821
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.9181606420315802
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,init,1000000,943816,0,0,0,0.943816,0.0,0,2.685394794913009
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,init,1000000,897043,0,0,0,0.897043,0.0,0,3.7205369269941
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,init,1000000,956775,0,1,0,0.956775,0.0,0,2.0195762818912044
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,init,1000000,968311,0,0,0,0.968311,0.0,0,2.122618495952338
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.530125058023259
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,init,1000000,527023,4,7,0,0.527023,7.589801583662847e-06,0,33.00960257498082
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,init,1000000,680150,4,8,0,0.68015,5.88105564947039e-06,0,22.000546618946828
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,init,1000000,984871,0,0,0,0.984871,0.0,0,0.773769618012011
