n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.5512995100580156,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.0943576300051063,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,883166,2,4,0,0.883166,2.264579931798849e-06,0,5.220075635006651,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.4489967139670623,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,na,1000000,778583,0,0,0,0.778583,0.0,0,11.099441793980075,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,926965,0,0,0,0.926965,0.0,0,2.828993645962328,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,857291,2,3,0,0.857291,2.332930125192867e-06,0,12.724012271966783,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,867233,7,14,0,0.867233,8.071648565088907e-06,0,10.311867563985288,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.6215451539028436,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,na,1000000,747953,2,5,0,0.747953,2.673964807908824e-06,0,11.886909179971552,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,772011,0,0,0,0.772011,0.0,0,16.525008013937622,"['z', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,879786,0,0,0,0.879786,0.0,0,4.954253592994064,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,956698,0,0,0,0.956698,0.0,0,1.8931864979676905,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,836794,0,0,0,0.836794,0.0,0,6.773884668946266,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3788090200396254,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,na,1000000,942574,0,0,0,0.942574,0.0,0,2.428875481942669,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,558452,1,2,0,0.558452,1.7906641931464409e-06,0,27.05803686403669,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,639860,0,0,0,0.63986,0.0,0,26.828230499988425,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,973047,0,0,0,0.973047,0.0,0,1.5744302530074492,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,984882,0,0,0,0.984882,0.0,0,0.7967557589290664,"['z', 'z', 'x', 'x']"
