n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,4,7,0,1.0,4.000000000004e-06,0,1.9329776029335333,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,873036,12,21,0,0.873036,1.3745137657505955e-05,0,13.93750913895201,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,757254,0,1,0,0.757254,0.0,0,17.605870663071983,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,587143,2,5,0,0.587143,3.406325205235205e-06,0,30.651717336964797,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,713551,3,6,0,0.713551,4.204324568268802e-06,0,21.475000226986594,"['z', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.7334342959802598,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,882286,1,2,0,0.882286,1.1334193220635669e-06,0,8.582930471980944,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,481487,2,5,0,0.481487,4.1537985449036086e-06,0,53.06720309599768,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.2025797920068726,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,na,1000000,924423,2,3,0,0.924423,2.163511725661316e-06,0,5.9707854989683256,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,694759,1,2,0,0.694759,1.4393480328722674e-06,0,20.82316979893949,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,825158,0,0,0,0.825158,0.0,0,7.767291793017648,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,895461,0,0,0,0.895461,0.0,0,5.274223946966231,"['z', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,823392,2,3,0,0.823392,2.4289767206475688e-06,0,13.365953851025552,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.005050176056102,"['z', 'z', 'z', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.4040965839521959,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,na,1000000,934146,0,0,0,0.934146,0.0,0,5.131621039938182,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,957689,0,0,0,0.957689,0.0,0,4.811491167056374,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,960402,0,0,0,0.960402,0.0,0,2.4322720299242064,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,982455,0,0,0,0.982455,0.0,0,3.0343759190291166,"['z', 'z', 'x', 'x']"
