n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,8,15,0,1.0,8.000000000008e-06,0,3.003445725888014,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,797308,16,31,0,0.797308,2.006752722916172e-05,0,12.975202246103436,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,605066,0,1,0,0.605066,0.0,0,29.30508051603101,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,717322,11,20,0,0.717322,1.5334814769341065e-05,0,28.88914338615723,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,673240,2,3,0,0.67324,2.970708811167455e-06,0,22.17195008299313,"['z', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,4,7,0,1.0,4.000000000004e-06,0,1.2426008449401706,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,913388,12,22,0,0.913388,1.3137899775306217e-05,0,7.098444423172623,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,489237,0,1,0,0.489237,0.0,0,42.32547859009355,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.3923212292138487,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,na,1000000,920824,0,1,0,0.920824,0.0,0,6.743414064869285,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,883313,0,0,0,0.883313,0.0,0,5.456325975013897,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,678901,0,0,0,0.678901,0.0,0,20.83262491994537,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,795486,0,0,0,0.795486,0.0,0,12.168227958027272,"['x', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,863963,0,1,0,0.863963,0.0,0,10.067415518919006,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.1766965358983723,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,na,1000000,920675,0,0,0,0.920675,0.0,0,2.4802936071064323,"['z', 'z', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,928403,0,0,0,0.928403,0.0,0,3.4570099350530654,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.9848974170163274,"['z', 'z', 'z', 'x']"
4,x,3,0.1,m1,0,na,1000000,953115,0,0,0,0.953115,0.0,0,3.351450728951022,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,985456,0,0,0,0.985456,0.0,0,1.2674058959819376,"['z', 'z', 'x', 'x']"
