n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,12,25,0,1.0,1.2000000000012e-05,0,1.348729952936992,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,866424,52,95,0,0.866424,6.0016804705353977e-05,0,9.29383853613399,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,531888,1,2,0,0.531888,1.880095057638087e-06,0,22.927781568840143,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,5,10,0,1.0,5.000000000032756e-06,0,1.4275015881285071,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,na,1000000,769805,0,0,0,0.769805,0.0,0,17.844820199068636,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,na,1000000,807468,3,6,0,0.807468,3.715317511088223e-06,0,6.153181529138237,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,748091,2,4,0,0.748091,2.6734715429244105e-06,0,22.05323859793134,"['z', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,554245,2,5,0,0.554245,3.608512480934856e-06,0,34.476829966995865,"['x', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,840954,2,3,0,0.840954,2.3782513669523557e-06,0,5.967114986851811,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,682866,0,1,0,0.682866,0.0,0,9.285046579083428,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,2.026662989053875,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,na,1000000,939927,1,2,0,0.939927,1.0639124101707864e-06,0,3.345291920006275,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.6502318088896573,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,na,1000000,798429,0,0,0,0.798429,0.0,0,9.200328058097512,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,924610,0,0,0,0.92461,0.0,0,4.462420996977016,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,917609,0,0,0,0.917609,0.0,0,3.747839025920257,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,935184,0,0,0,0.935184,0.0,0,6.6217756879050285,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.9791849770117552,"['z', 'z', 'z', 'x']"
4,x,3,0.1,m1,0,na,1000000,967656,0,0,0,0.967656,0.0,0,2.076598482904956,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,975002,0,0,0,0.975002,0.0,0,1.2805880538653582,"['z', 'z', 'x', 'x']"
