n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,2,5,0,1.0,1.999999999946489e-06,0,1.9937246890040117,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,859449,12,21,0,0.859449,1.396243407114639e-05,0,9.940103205037303,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,739382,1,2,0,0.739382,1.3524808556431012e-06,0,21.0990436100401,"['z', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,676513,6,12,0,0.676513,8.869009169076847e-06,0,34.38814201403875,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,545510,2,4,0,0.54551,3.66629392678508e-06,0,35.82069741899613,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,2.087762339040637,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,829120,18,34,0,0.82912,2.1709764569610712e-05,0,9.257678953930736,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,479240,2,4,0,0.47924,4.173274351093603e-06,0,41.82620500109624,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.5116297219647097,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,736415,1,2,0,0.736415,1.3579299715793525e-06,0,15.26799300906714,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,909445,4,7,0,0.909445,4.39828686726873e-06,0,6.365898246061988,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,849908,2,3,0,0.849908,2.353195875270941e-06,0,11.988273518974893,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,807221,0,0,0,0.807221,0.0,0,13.86251949495636,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,891184,0,0,0,0.891184,0.0,0,5.494170767022297,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.7112189700128511,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,init,1000000,956977,0,1,0,0.956977,0.0,0,4.624316103989258,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.7510598569642752,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,init,1000000,940144,0,0,0,0.940144,0.0,0,5.270990611054003,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,959649,0,0,0,0.959649,0.0,0,2.7783967539435253,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,987613,0,0,0,0.987613,0.0,0,1.4165726120118052,"['z', 'z', 'x', 'x']"
