n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,7,14,0,1.0,6.999999999979245e-06,0,2.5202080660965294,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,849843,18,37,0,0.849843,2.118038272946876e-05,0,15.980569270206615,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,719466,4,9,0,0.719466,5.559678984190519e-06,0,23.16241429699585,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,760462,0,1,0,0.760462,0.0,0,11.689843151951209,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,575435,0,0,0,0.575435,0.0,0,31.52997335488908,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,531078,4,8,0,0.531078,7.531850311992549e-06,0,41.29013254190795,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,4,8,0,1.0,4.000000000004e-06,0,2.657332456903532,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,894679,10,20,0,0.894679,1.117719316090504e-05,0,8.009822147898376,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.6922962800599637,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,na,1000000,734810,0,1,0,0.73481,0.0,0,17.90962285385467,"['x', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,831492,0,0,0,0.831492,0.0,0,9.74665545602329,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,815203,0,0,0,0.815203,0.0,0,9.022705835988743,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,929179,10,19,0,0.929179,1.0762188986213062e-05,0,8.038901183055714,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.232551187975332,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,na,1000000,870392,0,0,0,0.870392,0.0,0,8.436949046095833,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,930771,0,0,0,0.930771,0.0,0,3.6335315760225058,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,932669,2,4,0,0.932669,2.144383484337098e-06,0,5.32725334004499,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.4176380529534071,"['z', 'z', 'z', 'x']"
4,x,5,0.1,m1,0,na,1000000,981292,0,0,0,0.981292,0.0,0,1.5832259389571846,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,968286,0,0,0,0.968286,0.0,0,4.715941048925743,"['z', 'x', 'x', 'x']"
