n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.878117923042737,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,na,1000000,1000000,2,5,0,1.0,1.999999999946489e-06,0,2.674451850005425,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.6646946710534394,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,901557,1,2,0,0.901557,1.1091922086370332e-06,0,6.226235146052204,"['z', 'z', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,844128,16,30,0,0.844128,1.89544713598e-05,0,6.982760145911016,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,854868,0,0,0,0.854868,0.0,0,9.681395527906716,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,942686,2,5,0,0.942686,2.121597223236904e-06,0,3.3280883139232174,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.573841130011715,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,na,1000000,724866,2,4,0,0.724866,2.759130653062769e-06,0,16.45518740301486,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,720704,1,2,0,0.720704,1.3875321906997584e-06,0,20.499459424056116,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,773586,0,1,0,0.773586,0.0,0,12.73856909899041,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,825095,0,0,0,0.825095,0.0,0,9.37986444402486,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,906892,0,0,0,0.906892,0.0,0,3.452430159086361,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,935064,0,0,0,0.935064,0.0,0,4.645482599036768,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,938358,2,1,0,0.938358,2.131382691894501e-06,0,2.9761942729819566,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3509941449156031,"['z', 'z', 'z', 'x']"
4,x,2,1.0,m1,0,na,1000000,498905,0,1,0,0.498905,0.0,0,29.352650798973627,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,594734,1,2,0,0.594734,1.6814239642837236e-06,0,30.24339942994993,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,982878,0,0,0,0.982878,0.0,0,0.8416708030272275,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,966180,0,0,0,0.96618,0.0,0,1.2727155219763515,"['z', 'x', 'x', 'x']"
