n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.016145199071616,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.9413285920163617,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.5957203089492396,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,893367,0,0,0,0.893367,0.0,0,6.155909360968508,"['z', 'z', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,868312,10,20,0,0.868312,1.1516597720584444e-05,0,5.771589537966065,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,925952,0,1,0,0.925952,0.0,0,2.7831144260708243,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,858547,0,1,0,0.858547,0.0,0,12.03755705198273,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,744617,0,0,0,0.744617,0.0,0,18.84317481191829,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.1113836020231247,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,init,1000000,741361,3,6,0,0.741361,4.046611569830105e-06,0,12.67716920201201,"['z', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,916049,0,0,0,0.916049,0.0,0,3.5556578770047054,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,578286,0,0,0,0.578286,0.0,0,24.921284113894217,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,951493,0,0,0,0.951493,0.0,0,1.886386053985916,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,543621,3,6,0,0.543621,5.51855060781925e-06,0,24.9256988579873,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3696933040628209,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,init,1000000,766540,2,4,0,0.76654,2.6091267253391948e-06,0,22.585898305056617,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,832125,0,0,0,0.832125,0.0,0,11.021444607991723,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,939106,0,0,0,0.939106,0.0,0,4.308559597935528,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,985547,0,0,0,0.985547,0.0,0,0.9387311920290812,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,972669,0,0,0,0.972669,0.0,0,1.3154740370810032,"['z', 'x', 'x', 'x']"
