n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,6,1.0,normal,0,100000,45737,473,872,0,0.45737,0.0103417364497016,0,30.454497182974592,"['x', 'x', 'z', 'x']"
4,x,10,1.0,normal,0,100000,50276,906,1597,0,0.50276,0.0180205266926565,0,30.57856950699352,"['x', 'x', 'x', 'z']"
4,x,8,1.0,normal,0,100000,48224,6072,10192,0,0.48224,0.1259124087591241,0,32.9995782970218,"['x', 'z', 'z', 'x']"
4,x,2,1.0,normal,0,100000,46018,0,1,0,0.46018,0.0,0,37.77109062403906,"['x', 'x', 'x', 'x']"
4,x,7,1.0,normal,0,100000,65869,873,1560,0,0.65869,0.0132535790736157,0,46.30241720197955,"['z', 'x', 'z', 'x']"
4,x,3,1.0,normal,0,100000,66617,1,2,0,0.66617,1.5011183331581355e-05,0,48.26461877900874,"['z', 'x', 'x', 'x']"
4,x,4,1.0,normal,0,100000,48224,138,268,0,0.48224,0.0028616456536164,0,57.95814576296834,"['x', 'z', 'x', 'x']"
4,x,9,1.0,normal,0,100000,100000,6,9,0,1.0,5.999999999994898e-05,0,57.20735908404458,"['z', 'z', 'z', 'x']"
4,x,5,1.0,normal,0,100000,79277,8,17,0,0.79277,0.0001009119921289,0,56.274001076002605,"['z', 'z', 'x', 'x']"
4,x,15,1.0,normal,0,100000,69384,11266,18697,0,0.69384,0.1623717283523579,0,33.5715982990223,"['z', 'x', 'z', 'z']"
4,x,11,1.0,normal,0,100000,63927,850,1548,0,0.63927,0.0132964162247564,0,72.82027885498246,"['z', 'x', 'x', 'z']"
4,x,14,1.0,normal,0,100000,23885,7575,13492,0,0.23885,0.317144651454888,0,41.67381532798754,"['x', 'x', 'z', 'z']"
4,x,12,1.0,normal,0,100000,46015,5469,10136,0,0.46015,0.1188525480821471,0,46.76400522404583,"['x', 'z', 'x', 'z']"
4,x,3,0.8,normal,0,100000,72329,0,0,0,0.72329,0.0,0,23.9592329239822,"['z', 'x', 'x', 'x']"
4,x,2,0.8,normal,0,100000,53988,0,0,0,0.53988,0.0,0,37.9119555039797,"['x', 'x', 'x', 'x']"
4,x,5,0.8,normal,0,100000,83081,4,7,0,0.83081,4.814578543832493e-05,0,36.0895905100042,"['z', 'z', 'x', 'x']"
4,x,13,1.0,normal,0,100000,87347,873,1620,0,0.87347,0.00999461916265,0,68.66522192204138,"['z', 'z', 'x', 'z']"
