n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
3,x,2,1.0,normal,0,100000,86055,96,187,0,0.86055,0.0011155656266341,0,2.3661426269973163,"['x', 'x', 'x']"
3,x,2,1.0,m1,0,100000,85120,86,170,0,0.8512,0.0010103383458646,0,0.4741694580006879,"['x', 'x', 'x']"
3,x,2,0.8,normal,0,100000,88811,66,128,0,0.88811,0.0007431511862269,0,2.0654346989977057,"['x', 'x', 'x']"
3,x,2,0.8,m1,0,100000,87906,54,107,0,0.87906,0.0006142925397584,0,0.3795088780025253,"['x', 'x', 'x']"
3,x,2,0.5,normal,0,100000,92688,23,46,0,0.92688,0.0002481443121008,0,1.5950977389948091,"['x', 'x', 'x']"
3,x,2,0.5,m1,0,100000,92118,16,32,0,0.92118,0.0001736902668316,0,0.2165327370021259,"['x', 'x', 'x']"
3,x,2,0.3,normal,0,100000,95573,6,12,0,0.95573,6.277923681374808e-05,0,0.3793498009981704,"['x', 'x', 'x']"
3,x,2,0.3,m1,0,100000,95206,7,14,0,0.95206,7.352477785016465e-05,0,0.1571774600015487,"['x', 'x', 'x']"
3,x,2,0.1,normal,0,100000,98482,0,1,0,0.98482,0.0,0,0.5722568429991952,"['x', 'x', 'x']"
3,x,2,0.1,m1,0,100000,98358,1,2,0,0.98358,1.016694117406125e-05,0,0.0359192530013388,"['x', 'x', 'x']"
3,x,3,1.0,normal,0,100000,93481,265,508,0,0.93481,0.0028348006546784,0,0.5381520049995743,"['z', 'x', 'x']"
3,x,3,1.0,m1,0,100000,94078,136,263,0,0.94078,0.0014456089627755,0,0.2269068930036155,"['z', 'x', 'x']"
3,x,3,0.8,normal,0,100000,94898,196,380,0,0.94898,0.0020653754557524,0,1.534017125995888,"['z', 'x', 'x']"
3,x,3,0.8,m1,0,100000,95246,88,165,0,0.95246,0.0009239233143648,0,0.194808740998269,"['z', 'x', 'x']"
3,x,3,0.5,normal,0,100000,96753,124,241,0,0.96753,0.0012816140068008,0,0.4358424009988084,"['z', 'x', 'x']"
3,x,3,0.5,m1,0,100000,96962,50,99,0,0.96962,0.0005156659309832,0,0.147977697000897,"['z', 'x', 'x']"
