n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,4,9,0,1.0,4.000000000004e-06,0,1.9033450080314651
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,2,4,0,1.0,1.999999999946489e-06,0,1.1953469859436154
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.042207855032757
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,na,1000000,887451,6,11,0,0.887451,6.760936660188399e-06,0,5.5421900190413
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,na,1000000,925708,1,2,0,0.925708,1.080254248608803e-06,0,2.5336340359644964
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,na,1000000,686428,0,0,0,0.686428,0.0,0,14.916339398943819
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,na,1000000,854128,0,0,0,0.854128,0.0,0,12.080763616948389
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,na,1000000,846163,6,12,0,0.846163,7.090832381040357e-06,0,11.821914560976438
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.5432338819373399
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,na,1000000,880784,0,0,0,0.880784,0.0,0,4.148030193988234
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,na,1000000,781696,0,0,0,0.781696,0.0,0,19.607646994991228
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,na,1000000,597895,1,2,0,0.597895,1.6725344751389315e-06,0,23.363210964016616
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,na,1000000,704823,1,2,0,0.704823,1.4187959246347859e-06,0,28.72359231498558
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,na,1000000,817269,0,0,0,0.817269,0.0,0,8.111093418090604
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.363483136985451
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,na,1000000,949286,1,2,0,0.949286,1.053423309693713e-06,0,1.8173393560573459
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,na,1000000,490128,3,6,0,0.490128,6.120850063684458e-06,0,29.984804771025665
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,na,1000000,926109,0,0,0,0.926109,0.0,0,2.811165409977548
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,na,1000000,968232,0,0,0,0.968232,0.0,0,1.7143497950164601
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,na,1000000,980275,0,0,0,0.980275,0.0,0,0.9916250769747421
