n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,6,9,0,1.0,5.999999999950489e-06,0,2.4033480050275102,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,5,10,0,1.0,5.000000000032756e-06,0,2.6284442140022293,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,2,1,0,1.0,1.999999999946489e-06,0,0.8010932110482827,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,858581,10,21,0,0.858581,1.1647124732561132e-05,0,6.610077389050275,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,890034,2,3,0,0.890034,2.247105166719443e-06,0,3.4604562029708177,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,861089,0,1,0,0.861089,0.0,0,13.507849587011153,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,767931,2,3,0,0.767931,2.604400655803474e-06,0,14.910791488015091,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,772534,1,2,0,0.772534,1.2944414097271206e-06,0,15.57319957704749,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,829264,21,42,0,0.829264,2.5323660498899336e-05,0,14.487340816995127,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.5880623029079288,"['z', 'z', 'z', 'x']"
4,x,2,1.0,m1,0,init,1000000,571248,2,3,0,0.571248,3.501106349612648e-06,0,22.242055857088417,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,841813,0,0,0,0.841813,0.0,0,5.0823504669824615,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,864044,0,0,0,0.864044,0.0,0,4.29337764903903,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,600934,0,1,0,0.600934,0.0,0,25.29768923704978,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,942918,0,0,0,0.942918,0.0,0,2.135364175075665,"['z', 'z', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,944831,0,0,0,0.944831,0.0,0,2.3547309070127085,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3550405409187078,"['z', 'z', 'z', 'x']"
4,x,5,0.1,m1,0,init,1000000,982832,0,0,0,0.982832,0.0,0,1.1399388019926846,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,720186,2,4,0,0.720186,2.777060370551254e-06,0,20.22042203100864,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,970800,0,0,0,0.9708,0.0,0,1.236622662981972,"['z', 'x', 'x', 'x']"
