n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,11,22,0,1.0,1.0999999999983244e-05,0,2.379151796922088,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,837325,10,20,0,0.837325,1.1942794016617242e-05,0,13.895165232010186,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,460641,2,4,0,0.460641,4.341775916572033e-06,0,25.851309766061604,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,6,11,0,1.0,5.999999999950489e-06,0,2.0634119391907007,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,init,1000000,714184,7,14,0,0.714184,9.801395718711524e-06,0,31.372243609046564,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,506900,1,2,0,0.5069,1.972775695358031e-06,0,40.160598744871095,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,709145,4,7,0,0.709145,5.640595364786449e-06,0,25.502166158985347,"['z', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.5044507151469588,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,898045,8,13,0,0.898045,8.908239564786591e-06,0,10.990501462016256,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,666620,2,3,0,0.66662,3.000210014647564e-06,0,18.794774247100577,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,860345,2,4,0,0.860345,2.3246488327632875e-06,0,4.823616581968963,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,860948,1,2,0,0.860948,1.1615103351347855e-06,0,14.107962225098165,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,818100,0,0,0,0.8181,0.0,0,9.407727980054917,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.1136746359989047,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,init,1000000,888637,0,0,0,0.888637,0.0,0,8.874360341811553,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,930482,0,0,0,0.930482,0.0,0,4.813202724093571,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,949303,1,2,0,0.949303,1.0534044451171454e-06,0,5.054778076009825,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.8180528120137751,"['z', 'z', 'z', 'x']"
4,x,3,0.1,m1,0,init,1000000,963032,0,0,0,0.963032,0.0,0,2.13861504686065,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,982440,0,0,0,0.98244,0.0,0,2.122892428888008,"['z', 'z', 'x', 'x']"
