n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,6,11,0,1.0,5.999999999950489e-06,0,1.4254971959162503,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,853680,56,107,0,0.85368,6.559835066999309e-05,0,7.164074206957594,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,575600,0,1,0,0.5756,0.0,0,20.314389240927994,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,529303,4,9,0,0.529303,7.557108121392098e-06,0,27.29822916584089,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,2,5,0,1.0,1.999999999946489e-06,0,1.201983334030956,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,827622,13,26,0,0.827622,1.570765397729268e-05,0,9.759855041047558,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,688063,4,7,0,0.688063,5.813421154798881e-06,0,28.92032555490732,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,741570,1,2,0,0.74157,1.3484903650384794e-06,0,21.057464631041512,"['z', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.3427605719771236,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,na,1000000,886469,6,11,0,0.886469,6.7684261942924095e-06,0,5.310180978151038,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,737526,0,1,0,0.737526,0.0,0,13.373364950995892,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,793779,0,0,0,0.793779,0.0,0,8.288890341063961,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.1136445628944784,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,na,1000000,898522,0,0,0,0.898522,0.0,0,3.93847728217952,"['z', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,786569,0,1,0,0.786569,0.0,0,16.79992816108279,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3921374019701034,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,na,1000000,925785,0,0,0,0.925785,0.0,0,6.787099811946973,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,923256,0,1,0,0.923256,0.0,0,5.249767487868667,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,961988,0,0,0,0.961988,0.0,0,2.0731907850131392,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,983779,0,0,0,0.983779,0.0,0,1.1262862798757851,"['z', 'z', 'x', 'x']"
