n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
3,x,2,1.0,normal,0,100000,83909,54,109,0,0.83909,0.000643554326711,0,2.2994117389971507,"['x', 'x', 'x']"
3,x,2,1.0,m1,0,100000,81812,30,61,0,0.81812,0.0003666943724637,0,0.4252737159986282,"['x', 'x', 'x']"
3,x,2,0.8,normal,0,100000,86852,44,87,0,0.86852,0.0005066089439506,0,0.6454046689977986,"['x', 'x', 'x']"
3,x,2,0.8,m1,0,100000,85450,28,55,0,0.8545,0.0003276770040959,0,0.3290502700037905,"['x', 'x', 'x']"
3,x,2,0.5,normal,0,100000,91543,12,24,0,0.91543,0.000131085937756,0,1.570777676999569,"['x', 'x', 'x']"
3,x,2,0.5,m1,0,100000,90642,11,22,0,0.90642,0.0001213565455308,0,0.2131790130006265,"['x', 'x', 'x']"
3,x,2,0.3,normal,0,100000,94922,9,18,0,0.94922,9.481468995597986e-05,0,1.215554978,"['x', 'x', 'x']"
3,x,2,0.3,m1,0,100000,94277,6,12,0,0.94277,6.364224572275035e-05,0,0.1454628229985246,"['x', 'x', 'x']"
3,x,2,0.1,normal,0,100000,98310,0,1,0,0.9831,0.0,0,0.1776636330032488,"['x', 'x', 'x']"
3,x,2,0.1,m1,0,100000,98092,0,0,0,0.98092,0.0,0,0.0940473700029542,"['x', 'x', 'x']"
3,x,3,1.0,normal,0,100000,93529,236,447,0,0.93529,0.0025232815490382,0,1.6826758700044593,"['z', 'x', 'x']"
3,x,3,1.0,m1,0,100000,93816,84,163,0,0.93816,0.0008953696597595,0,0.2326912349963095,"['z', 'x', 'x']"
3,x,3,0.8,normal,0,100000,94715,196,372,0,0.94715,0.002069365992715,0,0.5262805550009944,"['z', 'x', 'x']"
3,x,3,0.8,m1,0,100000,94918,52,103,0,0.94918,0.000547841294591,0,0.1992590920053771,"['z', 'x', 'x']"
3,x,3,0.5,normal,0,100000,96652,94,182,0,0.96652,0.0009725613541364,0,1.2550708199996734,"['z', 'x', 'x']"
3,x,3,0.5,m1,0,100000,96967,26,51,0,0.96967,0.0002681324574339,0,0.1550685959955444,"['z', 'x', 'x']"
3,x,3,0.3,normal,0,100000,98016,66,125,0,0.98016,0.0006733594515181,0,0.9916680490059662,"['z', 'x', 'x']"
3,x,3,0.3,m1,0,100000,98058,6,13,0,0.98058,6.118827632628498e-05,0,0.1203207690050476,"['z', 'x', 'x']"
3,x,3,0.1,normal,0,100000,99324,18,37,0,0.99324,0.0001812250815512,0,0.5190148530018632,"['z', 'x', 'x']"
3,x,3,0.1,m1,0,100000,99360,0,1,0,0.9936,0.0,0,0.0994044079998275,"['z', 'x', 'x']"
3,x,4,1.0,normal,0,100000,75609,5280,9923,0,0.75609,0.06983295639408,0,8.223292596994725,"['x', 'z', 'x']"
3,x,4,1.0,m1,0,100000,85175,4517,8184,0,0.85175,0.0530319929556795,0,0.6786977930023568,"['x', 'z', 'x']"
3,x,4,0.8,normal,0,100000,79862,4334,8215,0,0.79862,0.0542686133580426,0,2.462299956001516,"['x', 'z', 'x']"
3,x,4,0.8,m1,0,100000,88019,3762,6746,0,0.88019,0.0427407718787988,0,1.758259242000349,"['x', 'z', 'x']"
3,x,4,0.5,normal,0,100000,86608,2848,5409,0,0.86608,0.0328837982634399,0,5.5837796370033175,"['x', 'z', 'x']"
3,x,4,0.5,m1,0,100000,92277,2474,4539,0,0.92277,0.0268105811849106,0,0.4848408809993998,"['x', 'z', 'x']"
3,x,4,0.3,normal,0,100000,91761,1827,3466,0,0.91761,0.0199104194592474,0,4.254105997002625,"['x', 'z', 'x']"
3,x,4,0.3,m1,0,100000,95287,1567,2856,0,0.95287,0.0164450554640191,0,1.1437124660005793,"['x', 'z', 'x']"
3,x,4,0.1,normal,0,100000,97161,621,1188,0,0.97161,0.0063914533609163,0,2.5511243869987084,"['x', 'z', 'x']"
3,x,4,0.1,m1,0,100000,98398,538,995,0,0.98398,0.0054675908046911,0,0.6180337289988529,"['x', 'z', 'x']"
3,x,5,1.0,normal,0,100000,100000,238,459,0,1.0,0.00238,0,0.2298950019976473,"['z', 'z', 'x']"
3,x,5,1.0,m1,0,100000,100000,74,145,0,1.0,0.0007399999999999,0,0.0204443320035352,"['z', 'z', 'x']"
3,x,5,0.8,normal,0,100000,100000,160,308,0,1.0,0.0016,0,0.2114933359989663,"['z', 'z', 'x']"
3,x,5,0.8,m1,0,100000,100000,48,94,0,1.0,0.00048,0,0.0183683419963927,"['z', 'z', 'x']"
3,x,5,0.5,normal,0,100000,100000,65,126,0,1.0,0.00065,0,0.1921850529979565,"['z', 'z', 'x']"
3,x,5,0.5,m1,0,100000,100000,20,39,0,1.0,0.0001999999999999,0,0.0441534139972645,"['z', 'z', 'x']"
3,x,5,0.3,normal,0,100000,100000,23,46,0,1.0,0.0002299999999999,0,0.5102292820010916,"['z', 'z', 'x']"
3,x,5,0.3,m1,0,100000,100000,8,14,0,1.0,7.999999999996898e-05,0,0.0389337390006403,"['z', 'z', 'x']"
3,x,5,0.1,normal,0,100000,100000,3,6,0,1.0,2.999999999997449e-05,0,0.3730221910009277,"['z', 'z', 'x']"
3,x,5,0.1,m1,0,100000,100000,0,1,0,1.0,0.0,0,0.0113800359977176,"['z', 'z', 'x']"
3,x,6,1.0,normal,0,100000,85944,3652,6571,0,0.85944,0.0424927860001861,0,3.7313512140026432,"['x', 'x', 'z']"
3,x,6,1.0,m1,0,100000,81737,3253,6248,0,0.81737,0.0397983777236746,0,3.4762207560052047,"['x', 'x', 'z']"
