n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,3,"['z', 'x', 'x', 'x']",1,m2,0,50000,34549,0,1,9015,0.8429669391240698,0.0,0,6.779476560011972
4,x,3,"['z', 'x', 'x', 'x']",0.8,m2,0,50000,38035,0,1,5817,0.8608514587058371,0.0,0,6.019906196044758
4,x,3,"['z', 'x', 'x', 'x']",0.1,m2,0,50000,48240,0,0,1013,0.9847510564027191,0.0,0,0.4611293649650179
4,x,3,"['z', 'x', 'x', 'x']",0.5,m2,0,50000,42438,0,0,3866,0.9198855507868383,0.0,0,3.846769543015398
4,x,3,"['z', 'x', 'x', 'x']",0.3,m2,0,50000,45457,0,0,2874,0.964584305903323,0.0,0,1.3540781399933621
4,x,2,"['x', 'x', 'x', 'x']",0.3,m2,0,50000,41903,0,0,3590,0.9028873087696617,0.0,0,1.0094885649741627
4,x,2,"['x', 'x', 'x', 'x']",0.5,m2,0,50000,36000,0,0,5850,0.8154020385050963,0.0,0,3.9011225309805013
4,x,2,"['x', 'x', 'x', 'x']",1,m2,0,50000,26917,0,0,11483,0.6988342809668459,0.0,0,5.550433402997442
4,x,2,"['x', 'x', 'x', 'x']",0.1,m2,0,50000,46895,0,0,1041,0.9578422761902816,0.0,0,0.4755072619882412
4,x,2,"['x', 'x', 'x', 'x']",0.8,m2,0,50000,29710,0,0,9622,0.7357967209866759,0.0,0,1.359528919972945
