n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,4,7,0,1.0,4.000000000004e-06,0,2.1944708549417555,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.831234970013611,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,869302,4,9,0,0.869302,4.601392841641072e-06,0,6.825619886047207,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.6833000120241195,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,716918,0,0,0,0.716918,0.0,0,12.066323659033516,"['x', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,843054,0,0,0,0.843054,0.0,0,5.54403720702976,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,797117,14,25,0,0.797117,1.7563293719713435e-05,0,10.297043337952346,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,671922,1,2,0,0.671922,1.4882679835181989e-06,0,19.48892395698931,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,882289,2,4,0,0.882289,2.2668309364037853e-06,0,4.759819220984355,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,702447,1,2,0,0.702447,1.4235949473695442e-06,0,18.77922949800268,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.5174984659533948,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,init,1000000,804416,0,1,0,0.804416,0.0,0,5.966902629006654,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3843811169499531,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,init,1000000,962746,0,1,0,0.962746,0.0,0,1.86981396493502,"['z', 'z', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,934875,0,0,0,0.934875,0.0,0,2.8738734079524875,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,574473,0,0,0,0.574473,0.0,0,29.31550064496696,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,964017,0,0,0,0.964017,0.0,0,1.6878779850667345,"['z', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,908444,0,1,0,0.908444,0.0,0,2.649111654027365,"['z', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,507221,0,1,0,0.507221,0.0,0,32.22965557605494,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,980238,0,0,0,0.980238,0.0,0,0.8537060379749164,"['z', 'z', 'x', 'x']"
