n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,4,8,0,1.0,4.000000000004e-06,0,1.2776574620511385,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.617425188072957,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,883336,8,17,0,0.883336,9.056576433019714e-06,0,5.219534347066656,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,859348,0,0,0,0.859348,0.0,0,7.806501143029891,"['z', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.3052568640559912,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,851540,2,5,0,0.85154,2.3486859102028745e-06,0,5.831576252006926,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,712751,0,0,0,0.712751,0.0,0,16.142344440915622,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,945023,2,3,0,0.945023,2.116350607317408e-06,0,6.223569224937819,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,915417,0,0,0,0.915417,0.0,0,3.776110936072655,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.9660303629934788,"['z', 'z', 'z', 'x']"
4,x,2,0.8,m1,0,init,1000000,585261,0,0,0,0.585261,0.0,0,23.322204049909487,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,826113,0,0,0,0.826113,0.0,0,6.670861731050536,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,960076,0,0,0,0.960076,0.0,0,2.254103166051209,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,534248,2,3,0,0.534248,3.743579760739912e-06,0,23.386443400057036,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,745042,2,4,0,0.745042,2.684412422349069e-06,0,21.44655971392058,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3890830869786441,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,init,1000000,794086,4,9,0,0.794086,5.03723778033649e-06,0,24.477877972996797,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,939987,0,0,0,0.939987,0.0,0,2.855995858088136,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,968952,0,0,0,0.968952,0.0,0,1.4027452969457954,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,985927,0,0,0,0.985927,0.0,0,0.8614378569182009,"['z', 'z', 'x', 'x']"
