n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,4,7,0,1.0,4.000000000004e-06,0,2.794603442074731,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,3,6,0,1.0,2.9999999999752447e-06,0,2.492912176996469,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.3377011019038036,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,857818,0,0,0,0.857818,0.0,0,5.270927313016728,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,827770,0,1,0,0.82777,0.0,0,11.57611113099847,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,571781,0,1,0,0.571781,0.0,0,18.40752703393809,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,626472,1,2,0,0.626472,1.5962405343072916e-06,0,18.26579779200256,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,907978,0,0,0,0.907978,0.0,0,3.267748979968019,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.5343844260787591,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,802526,5,8,0,0.802526,6.230327740164299e-06,0,9.746335758944042,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,713496,0,1,0,0.713496,0.0,0,22.91582652099896,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,787694,0,1,0,0.787694,0.0,0,21.09229304792825,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,933443,0,0,0,0.933443,0.0,0,2.660710979020223,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,782821,0,0,0,0.782821,0.0,0,8.16991297795903,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3597111309645697,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,init,1000000,949744,2,4,0,0.949744,2.1058306238774804e-06,0,2.2539663979550824,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,902475,0,0,0,0.902475,0.0,0,3.262264556018636,"['z', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,493911,2,3,0,0.493911,4.04931252795393e-06,0,34.142892724019475,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,969625,0,0,0,0.969625,0.0,0,1.4171576099470258,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,981040,0,0,0,0.98104,0.0,0,0.8316283640451729,"['z', 'z', 'x', 'x']"
