n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,10,20,0,1.0,9.99999999995449e-06,0,1.168409574078396,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,860135,26,47,0,0.860135,3.0227813075822677e-05,0,12.331159396097064,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,611883,0,1,0,0.611883,0.0,0,21.978729309979823,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,504614,5,10,0,0.504614,9.908563773475263e-06,0,25.13675548718311,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,652607,2,5,0,0.652607,3.064631546978447e-06,0,24.487191912950948,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,756386,2,5,0,0.756386,2.6441525887710422e-06,0,10.706597610143945,"['z', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,6,9,0,1.0,5.999999999950489e-06,0,1.0808976320549846,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,857140,24,49,0,0.85714,2.8000093333591103e-05,0,7.052247466985136,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,0.87608622899279,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,768850,1,2,0,0.76885,1.3006438186469182e-06,0,9.10541288810782,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,925742,2,5,0,0.925742,2.1604291476906567e-06,0,3.490014480892569,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,839263,0,1,0,0.839263,0.0,0,13.60907902289182,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.8013665738981215,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,init,1000000,917870,0,0,0,0.91787,0.0,0,2.4692172601353377,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,828046,0,0,0,0.828046,0.0,0,13.113651352003217,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,938326,0,0,0,0.938326,0.0,0,2.6710766351316124,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.4394155270420015,"['z', 'z', 'z', 'x']"
4,x,5,0.1,m1,0,init,1000000,976262,0,0,0,0.976262,0.0,0,1.2799528259783983,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,889651,2,1,0,0.889651,2.248072558774794e-06,0,7.075929393991828,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,963537,0,1,0,0.963537,0.0,0,1.951424030819908,"['z', 'x', 'x', 'x']"
