n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,10,19,0,1.0,9.99999999995449e-06,0,1.3350872290320694,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,871434,26,49,0,0.871434,2.983587971094881e-05,0,6.94625032809563,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,594247,4,6,0,0.594247,6.731207730092947e-06,0,19.608829288976267,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,516335,2,3,0,0.516335,3.8734542496809965e-06,0,22.82098184595816,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,721784,8,15,0,0.721784,1.1083648293719328e-05,0,16.267314651980996,"['z', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.2506491460371765,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,813762,3,6,0,0.813762,3.686581580342185e-06,0,7.948153774021193,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,0.7632137159816921,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,na,1000000,614346,12,17,0,0.614346,1.953296676460159e-05,0,37.24894643202424,"['z', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,801562,2,1,0,0.801562,2.495128262114399e-06,0,6.933126852149144,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,713205,0,0,0,0.713205,0.0,0,10.903983449097725,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,893274,10,17,0,0.893274,1.1194773384182176e-05,0,4.062935994006693,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,827638,0,0,0,0.827638,0.0,0,5.22998392698355,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.7796650079544634,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,na,1000000,933291,0,0,0,0.933291,0.0,0,3.177859700052068,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,913397,0,1,0,0.913397,0.0,0,3.668412356870249,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,938786,0,0,0,0.938786,0.0,0,3.2960262519773096,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.663182495161891,"['z', 'z', 'z', 'x']"
4,x,5,0.1,m1,0,na,1000000,984989,0,0,0,0.984989,0.0,0,1.2122550120111557,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,970707,0,0,0,0.970707,0.0,0,2.1677374108694494,"['z', 'x', 'x', 'x']"
