n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.092604683013633,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.530069360975176,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,889366,12,24,0,0.889366,1.3492757762301189e-05,0,5.770630009006709,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.4605063470080497,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,744229,0,0,0,0.744229,0.0,0,11.693813830032012,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,939628,2,3,0,0.939628,2.1285019178307607e-06,0,5.819334192899987,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,791497,2,3,0,0.791497,2.526857334927968e-06,0,7.716397459967993,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,863530,34,64,0,0.86353,3.937327018166403e-05,0,14.316798029933125,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.143583830096759,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,844760,0,1,0,0.84476,0.0,0,10.015435156063177,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,816853,0,0,0,0.816853,0.0,0,7.535622800001875,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,888537,0,0,0,0.888537,0.0,0,4.861311040003784,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3860458459239453,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,init,1000000,939281,0,0,0,0.939281,0.0,0,4.170195125043392,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,689690,0,1,0,0.68969,0.0,0,26.99400472501293,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,966646,0,0,0,0.966646,0.0,0,1.8872467780020088,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,605918,1,2,0,0.605918,1.6503883363272465e-06,0,29.995045876014046,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,955289,0,1,0,0.955289,0.0,0,1.6258253700798375,"['z', 'z', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,981916,0,0,0,0.981916,0.0,0,0.9954106910154225,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,494115,2,4,0,0.494115,4.047640731363877e-06,0,29.887484531034715,"['x', 'x', 'x', 'x']"
