n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,4,8,0,1.0,4.000000000004e-06,0,2.854555169004016,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,5,10,0,1.0,5.000000000032756e-06,0,2.411168063990772,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,0.8605956779792905,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,833118,4,5,0,0.833118,4.801240640617266e-06,0,6.273921185056679,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,886977,8,14,0,0.886977,9.019399601073452e-06,0,9.368393379962072,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,714080,0,1,0,0.71408,0.0,0,17.870467410073616,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,593794,4,7,0,0.593794,6.736342906821236e-06,0,18.74664683395531,"['x', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,830985,6,12,0,0.830985,7.220346937675259e-06,0,14.93669774895534,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,784697,0,1,0,0.784697,0.0,0,7.002204274060205,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,882522,0,0,0,0.882522,0.0,0,8.947889494942501,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,0.569301844923757,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,init,1000000,680315,4,7,0,0.680315,5.87962928932928e-06,0,27.04765616392251,"['z', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,881883,0,0,0,0.881883,0.0,0,4.266304676071741,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,926719,0,1,0,0.926719,0.0,0,2.079050794010982,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3663165579782799,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,init,1000000,750300,4,8,0,0.7503,5.331200852998208e-06,0,18.24754303100053,"['z', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,458138,1,2,0,0.458138,2.1827484295577904e-06,0,28.880468558054417,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,939715,0,0,0,0.939715,0.0,0,2.5307447869563475,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,980823,0,0,0,0.980823,0.0,0,0.8714965380495414,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,963943,0,0,0,0.963943,0.0,0,1.4105149019742385,"['z', 'x', 'x', 'x']"
