n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
3,x,2,1.0,normal,0,100000,79830,62,117,0,0.7983,0.0007766503820618,0,2.4302074010010983,"['x', 'x', 'x']"
3,x,2,1.0,m1,0,100000,86425,64,127,0,0.86425,0.0007405264680359,0,0.4114878799991857,"['x', 'x', 'x']"
3,x,2,0.8,normal,0,100000,83434,40,81,0,0.83434,0.0004794208596016,0,2.1370934970000235,"['x', 'x', 'x']"
3,x,2,0.8,m1,0,100000,89060,37,74,0,0.8906,0.0004154502582528,0,0.3064528619979683,"['x', 'x', 'x']"
3,x,2,0.5,normal,0,100000,89257,14,29,0,0.89257,0.0001568504431025,0,1.6733063779975057,"['x', 'x', 'x']"
3,x,2,0.5,m1,0,100000,93009,14,28,0,0.93009,0.0001505230676601,0,0.206158624998352,"['x', 'x', 'x']"
3,x,2,0.3,normal,0,100000,93374,6,11,0,0.93374,6.425771628071342e-05,0,1.266610202997981,"['x', 'x', 'x']"
3,x,2,0.3,m1,0,100000,95753,6,13,0,0.95753,6.26612221027445e-05,0,0.1397141060006106,"['x', 'x', 'x']"
3,x,2,0.1,normal,0,100000,97835,0,0,0,0.97835,0.0,0,0.1913993409980321,"['x', 'x', 'x']"
3,x,2,0.1,m1,0,100000,98554,1,2,0,0.98554,1.014672159427299e-05,0,0.041436364997935,"['x', 'x', 'x']"
3,x,3,1.0,normal,0,100000,93480,260,497,0,0.9348,0.0027813436029097,0,0.550355072999082,"['z', 'x', 'x']"
3,x,3,1.0,m1,0,100000,94269,202,396,0,0.94269,0.0021428041031515,0,0.2446510109984956,"['z', 'x', 'x']"
3,x,3,0.8,normal,0,100000,94655,204,388,0,0.94655,0.0021551951825048,0,0.5289308300016273,"['z', 'x', 'x']"
3,x,3,0.8,m1,0,100000,95412,144,283,0,0.95412,0.0015092441202364,0,0.2138881339997169,"['z', 'x', 'x']"
3,x,3,0.5,normal,0,100000,96555,117,224,0,0.96555,0.0012117446015224,0,1.2848238909973588,"['z', 'x', 'x']"
3,x,3,0.5,m1,0,100000,97024,73,142,0,0.97024,0.0007523911609498,0,0.1534294560005946,"['z', 'x', 'x']"
3,x,3,0.3,normal,0,100000,97808,66,130,0,0.97808,0.000674791428104,0,0.9901594749971993,"['z', 'x', 'x']"
3,x,3,0.3,m1,0,100000,98197,45,88,0,0.98197,0.0004582624723769,0,0.1270572350003931,"['z', 'x', 'x']"
3,x,3,0.1,normal,0,100000,99263,20,41,0,0.99263,0.0002014849440375,0,0.5110812349994376,"['z', 'x', 'x']"
3,x,3,0.1,m1,0,100000,99385,12,25,0,0.99385,0.0001207425667857,0,0.104682983001112,"['z', 'x', 'x']"
3,x,4,1.0,normal,0,100000,80925,3716,6909,0,0.80925,0.0459190608588199,0,2.428516685999057,"['x', 'z', 'x']"
3,x,4,1.0,m1,0,100000,83991,3946,7352,0,0.83991,0.046981224178781,0,2.034828510997613,"['x', 'z', 'x']"
3,x,4,0.8,normal,0,100000,84191,3051,5718,0,0.84191,0.0362390279245999,0,2.1087293669988867,"['x', 'z', 'x']"
3,x,4,0.8,m1,0,100000,86791,3372,6264,0,0.86791,0.0388519546957634,0,1.822990098997252,"['x', 'z', 'x']"
3,x,4,0.5,normal,0,100000,89725,1948,3693,0,0.89725,0.0217107829478963,0,4.787055512999359,"['x', 'z', 'x']"
3,x,4,0.5,m1,0,100000,91513,2246,4173,0,0.91513,0.0245429611093506,0,1.496433997999702,"['x', 'z', 'x']"
3,x,4,0.3,normal,0,100000,93561,1239,2344,0,0.93561,0.0132426972777118,0,3.6484437769977376,"['x', 'z', 'x']"
3,x,4,0.3,m1,0,100000,94795,1383,2588,0,0.94795,0.01458937707685,0,1.1886396310001146,"['x', 'z', 'x']"
3,x,4,0.1,normal,0,100000,97848,416,812,0,0.97848,0.0042514921102118,0,2.2639705860019603,"['x', 'z', 'x']"
3,x,4,0.1,m1,0,100000,98221,456,855,0,0.98221,0.0046425917064578,0,0.6368024389994389,"['x', 'z', 'x']"
3,x,5,1.0,normal,0,100000,100000,196,381,0,1.0,0.0019599999999999,0,0.6626448830029403,"['z', 'z', 'x']"
3,x,5,1.0,m1,0,100000,100000,54,107,0,1.0,0.0005399999999999,0,0.0189578820027236,"['z', 'z', 'x']"
3,x,5,0.8,normal,0,100000,100000,134,265,0,1.0,0.00134,0,0.2136365099977411,"['z', 'z', 'x']"
3,x,5,0.8,m1,0,100000,100000,37,72,0,1.0,0.0003699999999999,0,0.0530786909985181,"['z', 'z', 'x']"
3,x,5,0.5,normal,0,100000,100000,63,122,0,1.0,0.00063,0,0.5527008460012439,"['z', 'z', 'x']"
3,x,5,0.5,m1,0,100000,100000,17,34,0,1.0,0.00017,0,0.0441576630000781,"['z', 'z', 'x']"
3,x,5,0.3,normal,0,100000,100000,16,32,0,1.0,0.00016,0,0.4894164479992469,"['z', 'z', 'x']"
3,x,5,0.3,m1,0,100000,100000,4,8,0,1.0,4.000000000004e-05,0,0.0358652909999364,"['z', 'z', 'x']"
3,x,5,0.1,normal,0,100000,100000,4,8,0,1.0,4.000000000004e-05,0,0.3626665419978963,"['z', 'z', 'x']"
3,x,5,0.1,m1,0,100000,100000,2,3,0,1.0,2.000000000002e-05,0,0.0115459709995775,"['z', 'z', 'x']"
3,x,6,1.0,normal,0,100000,81861,4210,7450,0,0.81861,0.0514286412333101,0,4.104645995001192,"['x', 'x', 'z']"
3,x,6,1.0,m1,0,100000,84860,5544,10401,0,0.8486,0.0653311336318642,0,3.5796049020027567,"['x', 'x', 'z']"
3,x,6,0.8,normal,0,100000,85106,3444,6214,0,0.85106,0.0404671821023194,0,3.7613614100009727,"['x', 'x', 'z']"
3,x,6,0.8,m1,0,100000,87707,4605,8712,0,0.87707,0.0525043611114278,0,3.18189397000242,"['x', 'x', 'z']"
3,x,6,0.5,normal,0,100000,90131,2286,4097,0,0.90131,0.0253630826241804,0,9.528408312002284,"['x', 'x', 'z']"
3,x,6,0.5,m1,0,100000,92011,3062,5813,0,0.92011,0.0332786297290541,0,2.508292336999148,"['x', 'x', 'z']"
3,x,6,0.3,normal,0,100000,94014,1412,2586,0,0.94014,0.0150190397174888,0,8.153105923000112,"['x', 'x', 'z']"
3,x,6,0.3,m1,0,100000,95177,1956,3735,0,0.95177,0.0205511835842693,0,1.919548470999871,"['x', 'x', 'z']"
3,x,6,0.1,normal,0,100000,97880,501,924,0,0.9788,0.0051185124642418,0,6.716355335000117,"['x', 'x', 'z']"
3,x,6,0.1,m1,0,100000,98367,660,1275,0,0.98367,0.0067095672329134,0,1.0543776000013168,"['x', 'x', 'z']"
3,x,7,1.0,normal,0,100000,95170,4322,8247,0,0.9517,0.0454134706315014,0,5.078777760998491,"['z', 'x', 'z']"
3,x,7,1.0,m1,0,100000,94107,3368,6535,0,0.94107,0.0357890486361269,0,0.7316738980007358,"['z', 'x', 'z']"
3,x,7,0.8,normal,0,100000,96028,3562,6850,0,0.96028,0.0370933477735659,0,4.669361918000504,"['z', 'x', 'z']"
3,x,7,0.8,m1,0,100000,95248,2762,5375,0,0.95248,0.0289979842096421,0,0.6863707529992098,"['z', 'x', 'z']"
3,x,7,0.5,normal,0,100000,97497,2303,4472,0,0.97497,0.0236212396278859,0,1.3219966879987624,"['z', 'x', 'z']"
3,x,7,0.5,m1,0,100000,96921,1773,3470,0,0.96921,0.018293249141053,0,0.6231172920015524,"['z', 'x', 'z']"
3,x,7,0.3,normal,0,100000,98510,1456,2859,0,0.9851,0.0147802253578317,0,3.0720887540010158,"['z', 'x', 'z']"
3,x,7,0.3,m1,0,100000,98146,1108,2193,0,0.98146,0.0112893036904203,0,0.1893947910029965,"['z', 'x', 'z']"
3,x,7,0.1,normal,0,100000,99518,483,962,0,0.99518,0.0048533933559757,0,2.1730895079999755,"['z', 'x', 'z']"
3,x,7,0.1,m1,0,100000,99343,377,754,0,0.99343,0.0037949327078908,0,0.1371987419988727,"['z', 'x', 'z']"
3,z,2,1.0,normal,0,100000,92764,3239,6242,0,0.92764,0.0349165624595748,0,1.7920804750028765,"['z', 'x', 'x']"
3,z,2,1.0,m1,0,100000,94142,3788,7277,0,0.94142,0.0402370886533109,0,0.7470271120000689,"['z', 'x', 'x']"
3,z,2,0.8,normal,0,100000,94076,2700,5254,0,0.94076,0.0287001998384285,0,1.6010561669972958,"['z', 'x', 'x']"
3,z,2,0.8,m1,0,100000,95301,2968,5745,0,0.95301,0.0311434297646404,0,0.6908216570009245,"['z', 'x', 'x']"
3,z,2,0.5,normal,0,100000,96249,1812,3577,0,0.96249,0.0188261696225415,0,3.8515322399980505,"['z', 'x', 'x']"
3,z,2,0.5,m1,0,100000,97035,1980,3885,0,0.97035,0.0204050085020869,0,0.2101009119978698,"['z', 'x', 'x']"
3,z,2,0.3,normal,0,100000,97719,1038,2059,0,0.97719,0.0106222945384213,0,1.0682109879999189,"['z', 'x', 'x']"
3,z,2,0.3,m1,0,100000,98169,1200,2383,0,0.98169,0.0122238181095865,0,0.567849037997803,"['z', 'x', 'x']"
3,z,2,0.1,normal,0,100000,99219,355,710,0,0.99219,0.0035779437406141,0,0.7640877919984632,"['z', 'x', 'x']"
3,z,2,0.1,m1,0,100000,99385,390,779,0,0.99385,0.0039241334205363,0,0.3994083319994388,"['z', 'x', 'x']"
3,z,3,1.0,normal,0,100000,80842,3962,7140,0,0.80842,0.0490091783973677,0,9.304430230000436,"['x', 'z', 'x']"
3,z,3,1.0,m1,0,100000,83967,4103,7796,0,0.83967,0.0488644348374956,0,3.655636417999631,"['x', 'z', 'x']"
3,z,3,0.8,normal,0,100000,84282,3357,6060,0,0.84282,0.039830568804727,0,3.79198833999908,"['x', 'z', 'x']"
3,z,3,0.8,m1,0,100000,87021,3422,6524,0,0.87021,0.0393238413716229,0,1.0763451279999572,"['x', 'z', 'x']"
3,z,3,0.5,normal,0,100000,89694,2196,3961,0,0.89694,0.0244832430262893,0,8.096440528999665,"['x', 'z', 'x']"
3,z,3,0.5,m1,0,100000,91444,2230,4314,0,0.91444,0.0243865097764752,0,2.533525170001667,"['x', 'z', 'x']"
3,z,3,0.3,normal,0,100000,93672,1364,2491,0,0.93672,0.0145614484584507,0,6.995367436000379,"['x', 'z', 'x']"
3,z,3,0.3,m1,0,100000,94899,1407,2716,0,0.94899,0.0148262890019915,0,0.6396117990007042,"['x', 'z', 'x']"
3,z,3,0.1,normal,0,100000,97875,480,873,0,0.97875,0.0049042145593869,0,6.48967845900188,"['x', 'z', 'x']"
3,z,3,0.1,m1,0,100000,98289,484,946,0,0.98289,0.0049242539856952,0,0.3329128889999992,"['x', 'z', 'x']"
3,z,4,1.0,normal,0,100000,100000,64,127,0,1.0,0.0006399999999999,0,0.1894312699987494,"['z', 'z', 'x']"
3,z,4,1.0,m1,0,100000,100000,50,99,0,1.0,0.0004999999999999,0,0.0190935140017245,"['z', 'z', 'x']"
3,z,4,0.8,normal,0,100000,100000,46,92,0,1.0,0.00046,0,0.1875173820008058,"['z', 'z', 'x']"
3,z,4,0.8,m1,0,100000,100000,26,52,0,1.0,0.00026,0,0.0467158279971045,"['z', 'z', 'x']"
3,z,4,0.5,normal,0,100000,100000,14,29,0,1.0,0.00014,0,0.4911526850009977,"['z', 'z', 'x']"
3,z,4,0.5,m1,0,100000,100000,13,26,0,1.0,0.0001299999999999,0,0.0415865300019504,"['z', 'z', 'x']"
3,z,4,0.3,normal,0,100000,100000,4,7,0,1.0,4.000000000004e-05,0,0.4372523759993783,"['z', 'z', 'x']"
3,z,4,0.3,m1,0,100000,100000,4,9,0,1.0,4.000000000004e-05,0,0.0127528230004827,"['z', 'z', 'x']"
3,z,4,0.1,normal,0,100000,100000,0,1,0,1.0,0.0,0,0.094485233999876,"['z', 'z', 'x']"
3,z,4,0.1,m1,0,100000,100000,0,1,0,1.0,0.0,0,0.0113575499999569,"['z', 'z', 'x']"
3,z,5,1.0,normal,0,100000,81818,3504,6914,0,0.81818,0.0428267618372485,0,2.3162916869987384,"['x', 'x', 'z']"
3,z,5,1.0,m1,0,100000,84837,5370,10100,0,0.84837,0.0632978535308886,0,2.0441674379981123,"['x', 'x', 'z']"
3,z,5,0.8,normal,0,100000,85124,2884,5708,0,0.85124,0.0338799868427235,0,5.389080185999774,"['x', 'x', 'z']"
3,z,5,0.8,m1,0,100000,87552,4384,8287,0,0.87552,0.0500730994152046,0,1.8219293379988808,"['x', 'x', 'z']"
3,z,5,0.5,normal,0,100000,90187,1930,3835,0,0.90187,0.0213999800414693,0,4.20430538799701,"['x', 'x', 'z']"
3,z,5,0.5,m1,0,100000,92092,3035,5714,0,0.92092,0.0329561742605221,0,0.4819001840005512,"['x', 'x', 'z']"
3,z,5,0.3,normal,0,100000,94046,1204,2391,0,0.94046,0.0128022457095463,0,1.1580931399985277,"['x', 'x', 'z']"
3,z,5,0.3,m1,0,100000,95147,1868,3523,0,0.95147,0.0196327787528771,0,1.1301818870015268,"['x', 'x', 'z']"
3,z,5,0.1,normal,0,100000,97912,429,858,0,0.97912,0.0043814854154751,0,0.7592456769998535,"['x', 'x', 'z']"
3,z,5,0.1,m1,0,100000,98378,646,1224,0,0.98378,0.0065665087722864,0,0.6340066209995712,"['x', 'x', 'z']"
3,z,6,1.0,normal,0,100000,95249,260,501,0,0.95249,0.0027296874507868,0,0.5841325879991928,"['z', 'x', 'z']"
3,z,6,1.0,m1,0,100000,94201,161,318,0,0.94201,0.0017091113682444,0,0.2450457150007423,"['z', 'x', 'z']"
3,z,6,0.8,normal,0,100000,96052,191,370,0,0.96052,0.0019885062257943,0,0.5039732120021654,"['z', 'x', 'z']"
3,z,6,0.8,m1,0,100000,95268,150,291,0,0.95268,0.0015745056052399,0,0.207662008000625,"['z', 'x', 'z']"
3,z,6,0.5,normal,0,100000,97511,100,197,0,0.97511,0.0010255253253479,0,1.2179388889999243,"['z', 'x', 'z']"
3,z,6,0.5,m1,0,100000,96939,73,142,0,0.96939,0.0007530508876716,0,0.0518554520022007,"['z', 'x', 'z']"
3,z,6,0.3,normal,0,100000,98464,66,125,0,0.98464,0.0006702957426064,0,0.3147891170010553,"['z', 'x', 'z']"
3,z,6,0.3,m1,0,100000,98109,42,83,0,0.98109,0.0004280952817784,0,0.1238587879997794,"['z', 'x', 'z']"
3,z,6,0.1,normal,0,100000,99494,20,40,0,0.99494,0.0002010171467625,0,0.1625417049981479,"['z', 'x', 'z']"
3,z,6,0.1,m1,0,100000,99400,16,32,0,0.994,0.0001609657947686,0,0.1054251440000371,"['z', 'x', 'z']"
3,z,7,1.0,normal,0,100000,85592,72,138,0,0.85592,0.00084120011216,0,0.7284677450006711,"['x', 'z', 'z']"
3,z,7,1.0,m1,0,100000,86464,48,97,0,0.86464,0.0005551443375277,0,0.4468767849975847,"['x', 'z', 'z']"
3,z,7,0.8,normal,0,100000,88369,35,68,0,0.88369,0.0003960664939062,0,0.6404205090002506,"['x', 'z', 'z']"
3,z,7,0.8,m1,0,100000,88999,31,62,0,0.88999,0.0003483185204328,0,0.3659606239998538,"['x', 'z', 'z']"
3,z,7,0.5,normal,0,100000,92498,16,33,0,0.92498,0.0001729767130099,0,0.6161762829979125,"['x', 'z', 'z']"
3,z,7,0.5,m1,0,100000,93049,18,36,0,0.93049,0.0001934464636911,0,0.0799255819983955,"['x', 'z', 'z']"
3,z,7,0.3,normal,0,100000,95420,6,11,0,0.9542,6.287989939213201e-05,0,0.4108416170020064,"['x', 'z', 'z']"
3,z,7,0.3,m1,0,100000,95772,4,7,0,0.95772,4.176586058557419e-05,0,0.1813754370014066,"['x', 'z', 'z']"
3,z,7,0.1,normal,0,100000,98407,1,2,0,0.98407,1.0161878728154328e-05,0,0.5901252090006892,"['x', 'z', 'z']"
3,z,7,0.1,m1,0,100000,98501,0,1,0,0.98501,0.0,0,0.1278468359996623,"['x', 'z', 'z']"
