n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,14,28,0,1.0,1.399999999995849e-05,0,1.6622573530767113,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,na,1000000,736576,4,9,0,0.736576,5.430532626693463e-06,0,16.019618029007688,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,871962,30,60,0,0.871962,3.440516903263635e-05,0,15.481465240940452,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,502935,2,3,0,0.502935,3.976657023230246e-06,0,24.01316143781878,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,6,11,0,1.0,5.999999999950489e-06,0,0.9658373158890754,"['z', 'z', 'z', 'x']"
4,x,2,0.8,m1,0,na,1000000,588794,0,0,0,0.588794,0.0,0,28.237114358926192,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,770675,5,8,0,0.770675,6.487819119604943e-06,0,8.742186740972102,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,na,1000000,813178,13,24,0,0.813178,1.5986659747335707e-05,0,8.182839964982122,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,697708,0,0,0,0.697708,0.0,0,10.514701585052537,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,0.8815381920430809,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,na,1000000,824486,0,1,0,0.824486,0.0,0,6.426176338922232,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.6145000660326332,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,na,1000000,915622,0,0,0,0.915622,0.0,0,4.231628593057394,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,834974,0,1,0,0.834974,0.0,0,10.474261346040294,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,902257,3,6,0,0.902257,3.324994984787999e-06,0,9.56928423885256,"['z', 'z', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,956676,0,1,0,0.956676,0.0,0,2.091825017007068,"['z', 'z', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,932337,0,0,0,0.932337,0.0,0,2.821794605115429,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.9112043601926416,"['z', 'z', 'z', 'x']"
4,x,3,0.1,m1,0,na,1000000,960147,0,0,0,0.960147,0.0,0,3.3275974220596254,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,978889,0,0,0,0.978889,0.0,0,1.2998883351683617,"['z', 'z', 'x', 'x']"
