n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
3,x,2,1.0,normal,0,100000,82067,88,170,0,0.82067,0.0010722945885678,0,2.2861121899914,"['x', 'x', 'x']"
3,x,2,1.0,m1,0,100000,81398,33,66,0,0.81398,0.0004054153664708,0,0.4397534549934789,"['x', 'x', 'x']"
3,x,2,0.8,normal,0,100000,85373,46,91,0,0.85373,0.0005388120365923,0,1.9671544909942893,"['x', 'x', 'x']"
3,x,2,0.8,m1,0,100000,84877,24,47,0,0.84877,0.0002827621145893,0,0.3338465990091208,"['x', 'x', 'x']"
3,x,2,0.5,normal,0,100000,90630,21,40,0,0.9063,0.0002317113538563,0,1.5252594939956907,"['x', 'x', 'x']"
3,x,2,0.5,m1,0,100000,90264,8,17,0,0.90264,8.862891075067658e-05,0,0.2030569909984478,"['x', 'x', 'x']"
3,x,2,0.3,normal,0,100000,94239,8,17,0,0.94239,8.489054425453446e-05,0,1.1446352369966917,"['x', 'x', 'x']"
3,x,2,0.3,m1,0,100000,94034,4,9,0,0.94034,4.253780547458508e-05,0,0.1405221950117265,"['x', 'x', 'x']"
3,x,2,0.1,normal,0,100000,97991,2,3,0,0.97991,2.041003765651528e-05,0,0.1634314289985923,"['x', 'x', 'x']"
3,x,2,0.1,m1,0,100000,97891,2,3,0,0.97891,2.0430887415545666e-05,0,0.0321841969998786,"['x', 'x', 'x']"
3,x,3,1.0,normal,0,100000,93500,254,496,0,0.935,0.0027165775401069,0,0.5477944680023938,"['z', 'x', 'x']"
3,x,3,1.0,m1,0,100000,94753,266,519,0,0.94753,0.0028072989773411,0,0.2203483739867806,"['z', 'x', 'x']"
3,x,3,0.8,normal,0,100000,94879,216,422,0,0.94879,0.002276583859442,0,0.5475010320078582,"['z', 'x', 'x']"
3,x,3,0.8,m1,0,100000,95770,226,433,0,0.9577,0.0023598204030489,0,0.1972736220050137,"['z', 'x', 'x']"
3,x,3,0.5,normal,0,100000,96627,120,225,0,0.96627,0.0012418889130367,0,1.2903477189975092,"['z', 'x', 'x']"
3,x,3,0.5,m1,0,100000,97331,110,219,0,0.97331,0.0011301640792759,0,0.1509105919976718,"['z', 'x', 'x']"
3,x,3,0.3,normal,0,100000,97948,56,111,0,0.97948,0.0005717319393964,0,0.9960720920062158,"['z', 'x', 'x']"
3,x,3,0.3,m1,0,100000,98310,62,119,0,0.9831,0.0006306581222662,0,0.1195797599939396,"['z', 'x', 'x']"
3,x,3,0.1,normal,0,100000,99337,20,41,0,0.99337,0.0002013348500559,0,0.506743062986061,"['z', 'x', 'x']"
3,x,3,0.1,m1,0,100000,99440,20,39,0,0.9944,0.0002011263073209,0,0.1031865749973803,"['z', 'x', 'x']"
3,x,4,1.0,normal,0,100000,81212,4350,8115,0,0.81212,0.0535635127813624,0,2.5525037299958058,"['x', 'z', 'x']"
3,x,4,1.0,m1,0,100000,83369,4304,7347,0,0.83369,0.0516259041130395,0,1.915490672996384,"['x', 'z', 'x']"
3,x,4,0.8,normal,0,100000,84738,3520,6585,0,0.84738,0.0415398050461421,0,2.195931886002654,"['x', 'z', 'x']"
3,x,4,0.8,m1,0,100000,86407,3584,6009,0,0.86407,0.0414781209855682,0,1.710069034001208,"['x', 'z', 'x']"
3,x,4,0.5,normal,0,100000,90045,2320,4381,0,0.90045,0.0257648953301127,0,4.985858932996052,"['x', 'z', 'x']"
3,x,4,0.5,m1,0,100000,91251,2298,3919,0,0.91251,0.0251832856626228,0,1.4089716099988436,"['x', 'z', 'x']"
3,x,4,0.3,normal,0,100000,93942,1468,2763,0,0.93942,0.0156266632603095,0,3.731570743999328,"['x', 'z', 'x']"
3,x,4,0.3,m1,0,100000,94598,1420,2417,0,0.94598,0.015010888179454,0,1.138600744001451,"['x', 'z', 'x']"
3,x,4,0.1,normal,0,100000,97847,512,975,0,0.97847,0.0052326591515324,0,2.331654804991558,"['x', 'z', 'x']"
3,x,4,0.1,m1,0,100000,98122,498,818,0,0.98122,0.0050753144045168,0,0.649036969000008,"['x', 'z', 'x']"
3,x,5,1.0,normal,0,100000,100000,238,458,0,1.0,0.00238,0,0.6725849869981175,"['z', 'z', 'x']"
3,x,5,1.0,m1,0,100000,100000,86,165,0,1.0,0.0008599999999999,0,0.0605462609964888,"['z', 'z', 'x']"
3,x,5,0.8,normal,0,100000,100000,165,322,0,1.0,0.00165,0,0.6313338920008391,"['z', 'z', 'x']"
3,x,5,0.8,m1,0,100000,100000,56,107,0,1.0,0.00056,0,0.0579932989930966,"['z', 'z', 'x']"
3,x,5,0.5,normal,0,100000,100000,66,130,0,1.0,0.0006599999999999,0,0.5552560840005754,"['z', 'z', 'x']"
3,x,5,0.5,m1,0,100000,100000,20,40,0,1.0,0.0001999999999999,0,0.0459258819901151,"['z', 'z', 'x']"
3,x,5,0.3,normal,0,100000,100000,22,44,0,1.0,0.0002199999999999,0,0.5016757129924372,"['z', 'z', 'x']"
3,x,5,0.3,m1,0,100000,100000,6,12,0,1.0,5.999999999994898e-05,0,0.0127964989951578,"['z', 'z', 'x']"
3,x,5,0.1,normal,0,100000,100000,3,6,0,1.0,2.999999999997449e-05,0,0.1302991879929322,"['z', 'z', 'x']"
3,x,5,0.1,m1,0,100000,100000,0,1,0,1.0,0.0,0,0.0339894259959692,"['z', 'z', 'x']"
3,x,6,1.0,normal,0,100000,84370,3642,6667,0,0.8437,0.0431670024890363,0,11.477815500009456,"['x', 'x', 'z']"
3,x,6,1.0,m1,0,100000,81428,3274,6223,0,0.81428,0.0402072997003487,0,1.1652868379896972,"['x', 'x', 'z']"
3,x,6,0.8,normal,0,100000,87192,2980,5497,0,0.87192,0.0341774474722451,0,3.4942725419969065,"['x', 'x', 'z']"
3,x,6,0.8,m1,0,100000,85019,2866,5420,0,0.85019,0.0337101118573495,0,3.172694729000796,"['x', 'x', 'z']"
3,x,6,0.5,normal,0,100000,91673,1952,3626,0,0.91673,0.0212930742966849,0,8.95563096900878,"['x', 'x', 'z']"
3,x,6,0.5,m1,0,100000,90240,1911,3632,0,0.9024,0.0211768617021276,0,2.4934768109960714,"['x', 'x', 'z']"
3,x,6,0.3,normal,0,100000,94942,1244,2293,0,0.94942,0.0131027364074909,0,7.813509736006381,"['x', 'x', 'z']"
3,x,6,0.3,m1,0,100000,93989,1142,2199,0,0.93989,0.0121503580206194,0,0.6493562169926008,"['x', 'x', 'z']"
3,x,6,0.1,normal,0,100000,98271,415,782,0,0.98271,0.0042230159457011,0,6.5944572019943735,"['x', 'x', 'z']"
3,x,6,0.1,m1,0,100000,97930,400,767,0,0.9793,0.0040845501889104,0,0.3320772559964098,"['x', 'x', 'z']"
3,x,7,1.0,normal,0,100000,95380,4753,9080,0,0.9538,0.049832249947578,0,1.798540766001679,"['z', 'x', 'z']"
3,x,7,1.0,m1,0,100000,94763,4010,7664,0,0.94763,0.0423160938340914,0,0.7378150119911879,"['z', 'x', 'z']"
3,x,7,0.8,normal,0,100000,96311,3832,7330,0,0.96311,0.0397877708672944,0,4.672549973998684,"['z', 'x', 'z']"
3,x,7,0.8,m1,0,100000,95686,3202,6191,0,0.95686,0.0334636205923541,0,0.6852983089920599,"['z', 'x', 'z']"
3,x,7,0.5,normal,0,100000,97655,2491,4872,0,0.97655,0.0255081665045312,0,3.812974701009807,"['z', 'x', 'z']"
3,x,7,0.5,m1,0,100000,97205,2054,4039,0,0.97205,0.0211306002777634,0,0.6170002500002738,"['z', 'x', 'z']"
3,x,7,0.3,normal,0,100000,98651,1522,2988,0,0.98651,0.0154281254118052,0,1.052382898007636,"['z', 'x', 'z']"
3,x,7,0.3,m1,0,100000,98338,1278,2533,0,0.98338,0.0129959934104821,0,0.5491149290028261,"['z', 'x', 'z']"
3,x,7,0.1,normal,0,100000,99531,524,1042,0,0.99531,0.0052646914026786,0,0.7577597530034836,"['z', 'x', 'z']"
3,x,7,0.1,m1,0,100000,99417,440,879,0,0.99417,0.0044258024281561,0,0.3954032129986444,"['z', 'x', 'z']"
3,z,2,1.0,normal,0,100000,93551,3818,7378,0,0.93551,0.0408119635279152,0,5.247215306997532,"['z', 'x', 'x']"
3,z,2,1.0,m1,0,100000,94785,3932,7535,0,0.94785,0.0414833570712666,0,0.7271856480074348,"['z', 'x', 'x']"
3,z,2,0.8,normal,0,100000,94908,3119,6062,0,0.94908,0.0328634045602056,0,1.6226637630024925,"['z', 'x', 'x']"
3,z,2,0.8,m1,0,100000,95820,3164,6103,0,0.9582,0.0330202462951366,0,0.2320835660066222,"['z', 'x', 'x']"
3,z,2,0.5,normal,0,100000,96677,2036,3978,0,0.96677,0.0210598177436205,0,1.31210327098961,"['z', 'x', 'x']"
3,z,2,0.5,m1,0,100000,97301,2059,4030,0,0.97301,0.021161139145538,0,0.619513593002921,"['z', 'x', 'x']"
3,z,2,0.3,normal,0,100000,97942,1224,2421,0,0.97942,0.0124971922158011,0,3.0952718299959088,"['z', 'x', 'x']"
3,z,2,0.3,m1,0,100000,98372,1270,2523,0,0.98372,0.0129101776928394,0,0.1855981510016136,"['z', 'x', 'x']"
3,z,2,0.1,normal,0,100000,99332,417,832,0,0.99332,0.0041980429267507,0,0.7451032210083213,"['z', 'x', 'x']"
3,z,2,0.1,m1,0,100000,99463,426,849,0,0.99463,0.0042829997084342,0,0.1327343400043901,"['z', 'x', 'x']"
3,z,3,1.0,normal,0,100000,81284,4254,8017,0,0.81284,0.0523350228827321,0,4.153513814992039,"['x', 'z', 'x']"
3,z,3,1.0,m1,0,100000,83411,4685,8234,0,0.83411,0.0561676517485703,0,3.852148377001868,"['x', 'z', 'x']"
3,z,3,0.8,normal,0,100000,84563,3454,6569,0,0.84563,0.0408452869458273,0,3.796984934000648,"['x', 'z', 'x']"
3,z,3,0.8,m1,0,100000,86492,3905,6898,0,0.86492,0.0451486842713777,0,3.47754516499117,"['x', 'z', 'x']"
3,z,3,0.5,normal,0,100000,89980,2344,4451,0,0.8998,0.0260502333851967,0,7.830329137999797,"['x', 'z', 'x']"
3,z,3,0.5,m1,0,100000,91262,2531,4530,0,0.91262,0.0277333391773136,0,2.6897881050099386,"['x', 'z', 'x']"
3,z,3,0.3,normal,0,100000,93884,1456,2799,0,0.93884,0.0155084998508797,0,7.184037605999038,"['x', 'z', 'x']"
3,z,3,0.3,m1,0,100000,94678,1630,2876,0,0.94678,0.0172162487589514,0,2.0212235640065046,"['x', 'z', 'x']"
3,z,3,0.1,normal,0,100000,97858,529,1030,0,0.97858,0.0054057920660548,0,6.249463669999386,"['x', 'z', 'x']"
3,z,3,0.1,m1,0,100000,98120,593,1074,0,0.9812,0.0060436200570729,0,0.3690363250061637,"['x', 'z', 'x']"
3,z,4,1.0,normal,0,100000,100000,116,221,0,1.0,0.00116,0,0.5867302750120871,"['z', 'z', 'x']"
3,z,4,1.0,m1,0,100000,100000,74,147,0,1.0,0.0007399999999999,0,0.0203831949911545,"['z', 'z', 'x']"
3,z,4,0.8,normal,0,100000,100000,60,121,0,1.0,0.0006,0,0.1870838399918284,"['z', 'z', 'x']"
3,z,4,0.8,m1,0,100000,100000,48,93,0,1.0,0.00048,0,0.0541947599995182,"['z', 'z', 'x']"
3,z,4,0.5,normal,0,100000,100000,32,64,0,1.0,0.0003199999999999,0,0.5104667770065134,"['z', 'z', 'x']"
3,z,4,0.5,m1,0,100000,100000,20,39,0,1.0,0.0001999999999999,0,0.0438741850084625,"['z', 'z', 'x']"
3,z,4,0.3,normal,0,100000,100000,8,16,0,1.0,7.999999999996898e-05,0,0.1543134489911608,"['z', 'z', 'x']"
3,z,4,0.3,m1,0,100000,100000,7,14,0,1.0,7.00000000000145e-05,0,0.0383643199893413,"['z', 'z', 'x']"
3,z,4,0.1,normal,0,100000,100000,1,2,0,1.0,9.99999999995449e-06,0,0.3226775900111533,"['z', 'z', 'x']"
3,z,4,0.1,m1,0,100000,100000,0,0,0,1.0,0.0,0,0.0109229220106499,"['z', 'z', 'x']"
3,z,5,1.0,normal,0,100000,84323,3357,6120,0,0.84323,0.0398112021631108,0,2.120001079994836,"['x', 'x', 'z']"
3,z,5,1.0,m1,0,100000,81565,3228,5823,0,0.81565,0.0395757984429595,0,0.6521522850089241,"['x', 'x', 'z']"
3,z,5,0.8,normal,0,100000,87159,2810,5187,0,0.87159,0.0322399293245677,0,4.177191518014297,"['x', 'x', 'z']"
3,z,5,0.8,m1,0,100000,85092,2694,4889,0,0.85092,0.0316598505147369,0,1.7039120289991845,"['x', 'x', 'z']"
3,z,5,0.5,normal,0,100000,91671,1778,3266,0,0.91671,0.0193954467606985,0,3.76875588799885,"['x', 'x', 'z']"
3,z,5,0.5,m1,0,100000,90270,1732,3127,0,0.9027,0.0191868837930652,0,1.3807748580002226,"['x', 'x', 'z']"
