n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.6799661190016195
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,3,6,0,1.0,2.9999999999752447e-06,0,2.607047570985742
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,na,1000000,876879,1,2,0,0.876879,1.1404081977639535e-06,0,4.565326064010151
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.433226363034919
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,na,1000000,778065,4,7,0,0.778065,5.140958660221351e-06,0,13.095165733946487
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,na,1000000,737935,0,1,0,0.737935,0.0,0,9.646772227017209
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,na,1000000,848989,7,14,0,0.848989,8.245100937664951e-06,0,5.953871081001125
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,na,1000000,921219,4,8,0,0.921219,4.342072840390898e-06,0,4.19156991399359
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,na,1000000,844952,0,0,0,0.844952,0.0,0,12.458109895931557
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,na,1000000,621486,1,2,0,0.621486,1.6090467042095824e-06,0,19.802919288980775
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.49760005599819124
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,na,1000000,841775,0,0,0,0.841775,0.0,0,6.735782016068697
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,na,1000000,571326,0,1,0,0.571326,0.0,0,24.645115528954193
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,na,1000000,922337,0,1,0,0.922337,0.0,0,3.391699853935279
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.38087443506810814
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,na,1000000,727605,2,5,0,0.727605,2.7487441675022595e-06,0,25.340047062025405
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,na,1000000,943485,0,0,0,0.943485,0.0,0,2.9111181689659134
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,na,1000000,961294,0,0,0,0.961294,0.0,0,2.0867752709891647
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,na,1000000,952171,0,0,0,0.952171,0.0,0,1.42122105602175
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,na,1000000,984663,0,0,0,0.984663,0.0,0,0.8299434860236943
