n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,0.9313265029340982,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,na,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,2.0471928539918736,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.496076515992172,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,na,1000000,741614,0,0,0,0.741614,0.0,0,10.509031433961354,"['x', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,na,1000000,894596,1,2,0,0.894596,1.1178230173714e-06,0,6.636586106033064,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,862415,0,0,0,0.862415,0.0,0,8.728290200000629,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,920323,2,4,0,0.920323,2.173150078776942e-06,0,5.285500692902133,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.4909116809722036,"['z', 'z', 'z', 'x']"
4,x,2,0.8,m1,0,na,1000000,615629,2,4,0,0.615629,3.2487098561295724e-06,0,21.181127528077923,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,560816,4,5,0,0.560816,7.132464123760229e-06,0,22.00212690490298,"['x', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,812516,22,42,0,0.812516,2.707638988030947e-05,0,16.779647456947714,"['z', 'z', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,953672,2,3,0,0.953672,2.0971570938721484e-06,0,2.038657141965814,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,842715,0,0,0,0.842715,0.0,0,9.72294543206226,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,943730,0,0,0,0.94373,0.0,0,2.653565337066538,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,724929,4,8,0,0.724929,5.517781741404271e-06,0,25.416459825006317,"['z', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,910303,0,0,0,0.910303,0.0,0,3.382697260938585,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3423324339091778,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,na,1000000,784650,2,3,0,0.78465,2.5489071560080845e-06,0,20.59138219698798,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,957257,0,0,0,0.957257,0.0,0,1.338819052092731,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,983238,0,0,0,0.983238,0.0,0,0.8138886780943722,"['z', 'z', 'x', 'x']"
