n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,6,13,0,1.0,5.999999999950489e-06,0,1.3088055630214512,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,867101,10,18,0,0.867101,1.153268189058032e-05,0,13.51181939896196,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,474076,2,5,0,0.474076,4.218732861382968e-06,0,26.29604928311892,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,6,9,0,1.0,5.999999999950489e-06,0,1.3112543649040165,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,init,1000000,782346,0,0,0,0.782346,0.0,0,10.232171301962808,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,796802,22,43,0,0.796802,2.7610372463904295e-05,0,6.043781826971099,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,173385,14,26,0,0.173385,8.074516249967356e-05,0,32.708878190023825,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,538801,1,2,0,0.538801,1.8559727988920471e-06,0,41.74001476098783,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.4316241450142115,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,695971,0,0,0,0.695971,0.0,0,10.80239505902864,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,932529,0,1,0,0.932529,0.0,0,2.7646414830815047,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,811751,0,1,0,0.811751,0.0,0,6.635645010042936,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.6584393309894949,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,init,1000000,881627,0,0,0,0.881627,0.0,0,5.105954041006044,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,922528,0,1,0,0.922528,0.0,0,3.485894287005067,"['z', 'z', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,935202,0,0,0,0.935202,0.0,0,5.704073544824496,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.4110857739578932,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,821397,1,2,0,0.821397,1.2174380963347886e-06,0,14.83275158307515,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,970313,0,0,0,0.970313,0.0,0,1.9033553081098944,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,968397,0,0,0,0.968397,0.0,0,4.627206276170909,"['z', 'x', 'x', 'x']"
